groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
12V,23,15V,160,0.02285,0.1371,False,n.s.
12V,23,3V,133,0.09135,0.1827,False,n.s.
12V,23,13V,123,0.08105,0.1827,False,n.s.
15V,160,3V,133,0.7873000000000001,0.7960499999999999,False,n.s.
15V,160,13V,123,0.5129999999999999,0.7694999999999999,False,n.s.
3V,133,13V,123,0.7960499999999999,0.7960499999999999,False,n.s.
