groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
ER,200,CI+MK,200,0.0002,0.00022429906542056075,True,***
ER,200,MK,200,0.0002,0.00022429906542056075,True,***
ER,200,CI,200,0.0007999999999999119,0.0008807339449540314,True,***
no,200,IE,200,0.0002,0.00022429906542056075,True,***
no,200,CI+IE,200,0.0002,0.00022429906542056075,True,***
no,200,CI+ER+IE,200,0.0002,0.00022429906542056075,True,***
no,200,CI+MK+ER+IE,200,0.0002,0.00022429906542056075,True,***
no,200,CI+MK+IE,200,0.0002,0.00022429906542056075,True,***
no,200,CI+MK,200,0.0002,0.00022429906542056075,True,***
no,200,MK,200,0.0002,0.00022429906542056075,True,***
no,200,CI,200,0.0002,0.00022429906542056075,True,***
IE,200,CI+IE,200,0.0002,0.00022429906542056075,True,***
IE,200,CI+ER+IE,200,0.0002,0.00022429906542056075,True,***
IE,200,CI+MK+ER+IE,200,0.0002,0.00022429906542056075,True,***
IE,200,CI+MK+IE,200,0.0002,0.00022429906542056075,True,***
IE,200,CI+MK,200,0.0002,0.00022429906542056075,True,***
IE,200,MK,200,0.0002,0.00022429906542056075,True,***
IE,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+IE,200,CI+ER+IE,200,0.0002,0.00022429906542056075,True,***
CI+IE,200,CI+MK+ER+IE,200,0.0002,0.00022429906542056075,True,***
CI+IE,200,CI+MK+IE,200,0.0002,0.00022429906542056075,True,***
CI+IE,200,CI+MK,200,0.0002,0.00022429906542056075,True,***
CI+IE,200,MK,200,0.0002,0.00022429906542056075,True,***
CI+IE,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+ER+IE,200,CI+MK+ER+IE,200,0.0002,0.00022429906542056075,True,***
CI+ER+IE,200,CI+MK+IE,200,0.0002,0.00022429906542056075,True,***
CI+ER+IE,200,CI+MK,200,0.6185,0.6236974789915967,False,n.s.
CI+ER+IE,200,MK,200,0.17599999999999993,0.17898305084745758,False,n.s.
CI+ER+IE,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+ER+IE,200,CI+MK+IE,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+ER+IE,200,CI+MK,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+ER+IE,200,MK,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+ER+IE,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+IE,200,CI+MK,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+IE,200,MK,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK+IE,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
CI+MK,200,MK,200,0.06820000000000004,0.06994871794871799,False,n.s.
CI+MK,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
MK,200,CI,200,0.00019999999999997797,0.00022429906542056075,True,***
