groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.2688,0.32255999999999996,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.0174,0.10439999999999999,False,n.s.
Mrei-HT,51,Mrei-HM,60,0.1108,0.2216,False,n.s.
Frei-INT,42,Frei-HT,72,0.08660000000000001,0.2216,False,n.s.
Frei-INT,42,Frei-HM,48,0.23560000000000003,0.32255999999999996,False,n.s.
Frei-HT,72,Frei-HM,48,0.7034,0.7034,False,n.s.
