groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.9626999999999999,0.9626999999999999,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.1962,0.5886000000000001,False,n.s.
Mrei-HT,51,Mrei-HM,60,0.0683,0.4098,False,n.s.
Frei-INT,42,Frei-HT,72,0.8376999999999999,0.9626999999999999,False,n.s.
Frei-INT,42,Frei-HM,48,0.7650999999999999,0.9626999999999999,False,n.s.
Frei-HT,72,Frei-HM,48,0.8422000000000001,0.9626999999999999,False,n.s.
