groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.3196,0.3995,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.0074,0.037000000000000005,True,*
Mrei-HT,51,Mrei-HM,60,0.0644,0.161,False,n.s.
Frei-INT,42,Frei-HT,72,0.15159999999999996,0.2526666666666666,False,n.s.
Frei-INT,42,Frei-HM,48,0.44819999999999993,0.4176666666666667,False,n.s.
Frei-HT,72,Frei-HM,48,0.5012,0.4176666666666667,False,n.s.
