groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,36,Mrei-HT,39,0.1058,0.14106666666666667,False,n.s.
Mrei-INT,36,Mrei-HM,57,0.3195,0.25559999999999994,False,n.s.
Mrei-HT,39,Mrei-HM,57,0.2889999999999999,0.25559999999999994,False,n.s.
Frei-INT,40,Frei-HT,63,9.999999999998899e-05,0.00039999999999995595,True,***
Frei-INT,40,Frei-HM,41,0.0023999999999999577,0.0047999999999999154,True,**
Frei-HT,63,Frei-HM,41,0.6478,0.4318666666666667,False,n.s.
