groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
13V,162,15V,270,0.6994,0.6994,False,n.s.
13V,162,3V,270,0.00029999999999996696,0.0017999999999998018,True,**
13V,162,12V,54,0.16284999999999994,0.2871,False,n.s.
15V,270,3V,270,0.0012000000000000899,0.0036000000000002697,True,**
15V,270,12V,54,0.19140000000000001,0.2871,False,n.s.
3V,270,12V,54,0.36749999999999994,0.4409999999999999,False,n.s.
