groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.5051,0.631375,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.8312,0.6926666666666668,False,n.s.
Mrei-HT,51,Mrei-HM,60,0.6395,0.6395,False,n.s.
Frei-INT,42,Frei-HT,72,0.0005999999999999339,0.0029999999999996696,True,**
Frei-INT,42,Frei-HM,48,0.040999999999999925,0.10249999999999981,False,n.s.
Frei-HT,72,Frei-HM,48,0.2417,0.4028333333333333,False,n.s.
