groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
t,9,c,10,0.2551000000000001,0.2551000000000001,False,n.s.
t,9,m,15,0.0025999999999999357,0.007799999999999807,True,**
c,10,m,15,0.23130000000000006,0.2551000000000001,False,n.s.
