groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,50,0.5448999999999999,0.6538799999999999,False,n.s.
Mrei-INT,40,Mrei-HM,64,0.1594,0.47819999999999996,False,n.s.
Mrei-HT,50,Mrei-HM,64,0.0295,0.177,False,n.s.
Frei-INT,42,Frei-HT,73,0.7988999999999999,0.7988999999999999,False,n.s.
Frei-INT,42,Frei-HM,48,0.29800000000000004,0.5960000000000001,False,n.s.
Frei-HT,73,Frei-HM,48,0.44510000000000005,0.6538799999999999,False,n.s.
