groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,50,0.2282,0.30426666666666663,False,n.s.
Mrei-INT,40,Mrei-HM,64,0.0003,0.0012,True,**
Mrei-HT,50,Mrei-HM,64,0.0133,0.0266,True,*
Frei-INT,42,Frei-HT,73,0.43789999999999996,0.35031999999999996,False,n.s.
Frei-INT,42,Frei-HM,48,0.3500000000000001,0.3500000000000001,False,n.s.
Frei-HT,73,Frei-HM,48,0.8874,0.5915999999999999,False,n.s.
