groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.6762,0.5409599999999999,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.0093,0.0264,True,*
Mrei-HT,51,Mrei-HM,60,0.0132,0.0264,True,*
Frei-INT,42,Frei-HT,72,0.8242,0.5494666666666667,False,n.s.
Frei-INT,42,Frei-HM,48,0.4733,0.5409599999999999,False,n.s.
Frei-HT,72,Frei-HM,48,0.545,0.5409599999999999,False,n.s.
