groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,50,0.0579,0.07719999999999999,False,n.s.
Mrei-INT,40,Mrei-HM,64,0.0001,0.0004,True,***
Mrei-HT,50,Mrei-HM,64,0.0007,0.0014000000000000002,True,**
Frei-INT,42,Frei-HT,73,0.34739999999999993,0.34739999999999993,False,n.s.
Frei-INT,42,Frei-HM,48,0.5682,0.4272666666666667,False,n.s.
Frei-HT,73,Frei-HM,48,0.6409,0.4272666666666667,False,n.s.
