groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.4043000000000001,0.4966799999999999,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.09600000000000009,0.2869999999999999,False,n.s.
Mrei-HT,51,Mrei-HM,60,0.41389999999999993,0.4966799999999999,False,n.s.
Frei-INT,42,Frei-HT,72,0.04679999999999995,0.2807999999999997,False,n.s.
Frei-INT,42,Frei-HM,48,0.14349999999999996,0.2869999999999999,False,n.s.
Frei-HT,72,Frei-HM,48,0.6627,0.6627,False,n.s.
