groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,50,0.4091,0.49092,False,n.s.
Mrei-INT,40,Mrei-HM,64,0.0732,0.24329999999999985,False,n.s.
Mrei-HT,50,Mrei-HM,64,0.3455,0.49092,False,n.s.
Frei-INT,42,Frei-HT,73,0.6946,0.6946,False,n.s.
Frei-INT,42,Frei-HM,48,0.15969999999999995,0.3193999999999999,False,n.s.
Frei-HT,73,Frei-HM,48,0.08109999999999995,0.24329999999999985,False,n.s.
