groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.020399999999999974,0.043500000000000025,True,*
Mrei-INT,40,Mrei-HM,60,0.00019999999999997797,0.0009999999999998899,True,***
Mrei-HT,51,Mrei-HM,60,0.15759999999999996,0.15759999999999996,False,n.s.
Frei-INT,42,Frei-HT,72,0.026100000000000012,0.043500000000000025,True,*
Frei-INT,42,Frei-HM,48,0.1197999999999999,0.14974999999999988,False,n.s.
Frei-HT,72,Frei-HM,48,0.5744,0.4786666666666667,False,n.s.
