groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
13V,162,15V,270,0.6615,0.6615,False,n.s.
13V,162,3V,270,0.06830000000000003,0.13660000000000005,False,n.s.
13V,162,12V,54,0.2296,0.27552,False,n.s.
15V,270,3V,270,0.1110500000000001,0.16657500000000014,False,n.s.
15V,270,12V,54,0.0064,0.019200000000000002,True,*
3V,270,12V,54,0.0001,0.0006000000000000001,True,***
