groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.0535,0.08916666666666667,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.0014,0.007000000000000001,True,**
Mrei-HT,51,Mrei-HM,60,0.0436,0.08916666666666667,False,n.s.
Frei-INT,42,Frei-HT,72,0.30099999999999993,0.3762499999999999,False,n.s.
Frei-INT,42,Frei-HM,48,0.7537,0.6280833333333334,False,n.s.
Frei-HT,72,Frei-HM,48,0.534,0.534,False,n.s.
