groupA,groupA_n,groupB,groupB_n,p value,p value corrected,h,sig. level
Mrei-INT,40,Mrei-HT,51,0.2794000000000001,0.42810000000000015,False,n.s.
Mrei-INT,40,Mrei-HM,60,0.9935,0.9935,False,n.s.
Mrei-HT,51,Mrei-HM,60,0.2275,0.42810000000000015,False,n.s.
Frei-INT,42,Frei-HT,72,0.2854000000000001,0.42810000000000015,False,n.s.
Frei-INT,42,Frei-HM,48,0.7958,0.9549599999999999,False,n.s.
Frei-HT,72,Frei-HM,48,0.1305,0.42810000000000015,False,n.s.
