mechanic,replicate,final_infected_count
MK+ER+IE,81,17861
MK+ER+IE,82,18091
MK+ER+IE,83,18259
MK+ER+IE,84,18300
MK+ER+IE,85,17888
MK+ER+IE,86,18360
MK+ER+IE,87,18438
MK+ER+IE,88,18072
MK+ER+IE,89,18135
MK+ER+IE,90,18292
MK+ER+IE,91,18364
MK+ER+IE,92,18376
MK+ER+IE,93,18493
MK+ER+IE,94,18039
MK+ER+IE,95,18478
MK+ER+IE,96,18309
MK+ER+IE,97,18416
MK+ER+IE,98,18157
MK+ER+IE,99,18853
MK+ER+IE,100,18424
MK+ER+IE,101,17515
MK+ER+IE,102,17520
MK+ER+IE,103,18400
MK+ER+IE,104,17913
MK+ER+IE,105,18243
MK+ER+IE,106,18061
MK+ER+IE,107,19015
MK+ER+IE,108,18329
MK+ER+IE,109,18963
MK+ER+IE,110,18782
MK+ER+IE,111,18078
MK+ER+IE,112,18340
MK+ER+IE,113,17840
MK+ER+IE,114,18690
MK+ER+IE,115,17771
MK+ER+IE,116,18179
MK+ER+IE,117,18645
MK+ER+IE,118,16960
MK+ER+IE,119,18494
MK+ER+IE,120,18313
MK+ER+IE,121,17974
MK+ER+IE,122,18270
MK+ER+IE,123,18235
MK+ER+IE,124,18259
MK+ER+IE,125,18611
MK+ER+IE,126,18017
MK+ER+IE,127,16767
MK+ER+IE,128,18413
MK+ER+IE,129,18881
MK+ER+IE,130,18209
MK+ER+IE,131,18771
MK+ER+IE,132,18082
MK+ER+IE,133,18129
MK+ER+IE,134,18821
MK+ER+IE,135,18851
MK+ER+IE,136,18530
MK+ER+IE,137,17944
MK+ER+IE,138,18194
MK+ER+IE,139,18261
MK+ER+IE,140,17952
MK+ER+IE,141,18194
MK+ER+IE,142,18647
MK+ER+IE,143,18208
MK+ER+IE,144,18859
MK+ER+IE,145,17135
MK+ER+IE,146,18242
MK+ER+IE,147,18031
MK+ER+IE,148,19023
MK+ER+IE,149,19122
MK+ER+IE,150,17994
MK+ER+IE,151,18386
MK+ER+IE,152,18798
MK+ER+IE,153,18137
MK+ER+IE,154,17472
MK+ER+IE,155,17093
MK+ER+IE,156,17001
MK+ER+IE,157,17837
MK+ER+IE,158,18244
MK+ER+IE,159,19198
MK+ER+IE,160,18191
MK+ER+IE,161,19207
MK+ER+IE,162,18517
MK+ER+IE,163,18254
MK+ER+IE,164,18795
MK+ER+IE,165,18874
MK+ER+IE,166,18181
MK+ER+IE,167,18377
MK+ER+IE,168,18368
MK+ER+IE,169,18462
MK+ER+IE,170,18633
MK+ER+IE,171,18650
MK+ER+IE,172,18485
MK+ER+IE,173,18169
MK+ER+IE,174,17584
MK+ER+IE,175,18455
MK+ER+IE,176,18412
MK+ER+IE,177,17983
MK+ER+IE,178,18115
MK+ER+IE,179,18787
MK+ER+IE,180,17856
MK+ER+IE,181,18394
MK+ER+IE,182,18415
MK+ER+IE,183,16658
MK+ER+IE,184,18341
MK+ER+IE,185,18460
MK+ER+IE,186,18689
MK+ER+IE,187,18087
MK+ER+IE,188,18024
MK+ER+IE,189,17856
MK+ER+IE,190,18890
MK+ER+IE,191,18613
MK+ER+IE,192,18053
MK+ER+IE,193,18736
MK+ER+IE,194,18075
MK+ER+IE,195,18755
MK+ER+IE,196,17939
MK+ER+IE,197,18118
MK+ER+IE,198,18563
MK+ER+IE,199,18269
CI,0,18070
CI,1,16883
CI,2,17144
CI,3,18457
CI,4,18803
CI,5,16189
CI,6,16669
CI,7,18640
CI,8,17526
CI,9,15494
CI,10,19193
CI,11,16690
CI,12,15999
CI,13,14272
CI,14,18846
CI,15,18586
CI,16,16654
CI,17,17812
CI,18,14954
CI,19,17240
CI,20,18552
CI,21,18379
CI,22,17581
CI,23,19240
CI,24,18128
CI,25,19162
CI,26,16596
CI,27,16626
CI,28,18580
CI,29,16051
CI,30,14575
CI,31,18009
CI,32,17292
CI,33,17832
CI,34,18953
CI,35,18740
CI,36,18034
CI,37,18423
CI,38,17341
CI,39,16912
CI,40,15502
CI,41,18740
CI,42,18936
CI,43,16170
CI,44,17533
CI,45,18957
CI,46,17801
CI,47,16094
CI,48,17956
CI,49,15081
CI,50,13099
CI,51,18889
CI,52,18163
CI,53,17335
CI,54,18087
CI,55,16441
CI,56,16335
CI,57,17805
CI,58,16292
CI,59,17745
CI,60,16759
CI,61,18127
CI,62,19200
CI,63,16474
CI,64,13294
CI,65,18314
CI,66,17728
CI,67,17686
CI,68,16134
CI,69,18769
CI,70,16268
CI,71,18678
CI,72,14301
CI,73,17041
CI,74,17573
CI,75,18967
CI,76,17684
CI,77,14805
CI,78,16060
CI,79,18098
CI,80,16974
CI,81,17584
CI,82,19165
CI,83,14825
CI,84,18244
CI,85,18126
CI,86,16013
CI,87,13986
CI,88,17807
CI,89,18100
CI,90,17461
CI,91,15648
CI,92,18760
CI,93,18996
CI,94,15991
CI,95,18346
CI,96,17371
CI,97,18127
CI,98,16898
CI,99,18805
CI,100,18303
CI,101,17375
CI,102,18968
CI,103,17926
CI,104,17928
CI,105,17017
CI,106,18656
CI,107,16833
CI,108,18097
CI,109,16079
CI,110,17888
CI,111,17267
CI,112,17732
CI,113,17323
CI,114,18425
CI,115,17136
CI,116,16200
CI,117,17590
CI,118,18178
CI,119,15331
CI,120,17607
CI,121,16941
CI,122,14969
CI,123,18429
CI,124,16782
CI,125,17498
CI,126,18334
CI,127,17821
CI,128,15481
CI,129,17566
CI,130,14799
CI,131,16947
CI,132,17960
CI,133,16444
CI,134,19569
CI,135,15728
CI,136,17572
CI,137,17440
CI,138,17829
CI,139,17648
CI,140,17705
CI,141,17138
CI,142,17793
CI,143,17964
CI,144,17816
CI,145,17734
CI,146,17743
CI,147,17559
CI,148,18203
CI,149,18065
CI,150,14907
CI,151,16482
CI,152,18659
CI,153,18728
CI,154,17186
CI,155,17870
CI,156,16067
CI,157,18398
CI,158,18642
CI,159,17918
CI,160,16701
CI,161,19006
CI,162,16455
CI,163,18269
CI,164,14587
CI,165,18561
CI,166,18235
CI,167,17958
CI,168,12770
CI,169,18156
CI,170,19120
CI,171,16747
CI,172,18216
CI,173,17424
CI,174,17916
CI,175,19069
CI,176,14377
CI,177,17706
CI,178,17060
CI,179,16500
CI,180,14771
CI,181,16021
CI,182,16045
CI,183,18907
CI,184,17005
CI,185,17795
CI,186,18858
CI,187,18284
CI,188,16081
CI,189,15396
CI,190,18717
CI,191,17408
CI,192,17972
CI,193,17747
CI,194,17761
CI,195,18529
CI,196,15348
CI,197,17083
CI,198,17453
CI,199,15786
CI+IE,0,19229
CI+IE,1,19112
CI+IE,2,19543
CI+IE,3,19031
CI+IE,4,18899
CI+IE,5,18639
CI+IE,6,19465
CI+IE,7,18794
CI+IE,8,19205
CI+IE,9,18060
CI+IE,10,19155
CI+IE,11,18945
CI+IE,12,19141
CI+IE,13,18968
CI+IE,14,19099
CI+IE,15,18699
CI+IE,16,18405
CI+IE,17,19116
CI+IE,18,19344
CI+IE,19,18072
CI+IE,20,18686
CI+IE,21,18464
CI+IE,22,17684
CI+IE,23,19489
CI+IE,24,18657
CI+IE,25,18935
CI+IE,26,19050
CI+IE,27,19126
CI+IE,28,18199
CI+IE,29,18635
CI+IE,30,17198
CI+IE,31,18546
CI+IE,32,19260
CI+IE,33,18577
CI+IE,34,19760
CI+IE,35,17430
CI+IE,36,18981
CI+IE,37,18943
CI+IE,38,19046
CI+IE,39,18801
CI+IE,40,18844
CI+IE,41,18470
CI+IE,42,18913
CI+IE,43,19210
CI+IE,44,18888
CI+IE,45,18851
CI+IE,46,18854
CI+IE,47,19015
CI+IE,48,19169
CI+IE,49,19209
CI+IE,50,16669
CI+IE,51,18642
CI+IE,52,19497
CI+IE,53,19579
CI+IE,54,18769
CI+IE,55,19209
CI+IE,56,18295
CI+IE,57,19413
CI+IE,58,19502
CI+IE,59,19249
CI+IE,60,18202
CI+IE,61,19626
CI+IE,62,18557
CI+IE,63,19286
CI+IE,64,16899
CI+IE,65,19381
CI+IE,66,19439
CI+IE,67,19140
CI+IE,68,16343
CI+IE,69,19280
CI+IE,70,19687
CI+IE,71,18599
CI+IE,72,19496
CI+IE,73,19000
CI+IE,74,18888
CI+IE,75,19541
CI+IE,76,16535
CI+IE,77,19182
CI+IE,78,18478
CI+IE,79,18498
CI+IE,80,17132
CI+IE,81,18077
CI+IE,82,18196
CI+IE,83,19517
CI+IE,84,18674
CI+IE,85,18830
CI+IE,86,19537
CI+IE,87,19132
CI+IE,88,18550
CI+IE,89,18062
CI+IE,90,19432
CI+IE,91,19108
CI+IE,92,18983
CI+IE,93,18918
CI+IE,94,19155
CI+IE,95,19159
CI+IE,96,17688
CI+IE,97,18601
CI+IE,98,18798
CI+IE,99,17920
CI+IE,100,18557
CI+IE,101,18543
CI+IE,102,16455
CI+IE,103,19198
CI+IE,104,18809
CI+IE,105,19390
CI+IE,106,19316
CI+IE,107,17661
CI+IE,108,19463
CI+IE,109,18922
CI+IE,110,18543
CI+IE,111,17605
CI+IE,112,19399
CI+IE,113,19509
CI+IE,114,19172
CI+IE,115,19534
CI+IE,116,18657
CI+IE,117,18464
CI+IE,118,17077
CI+IE,119,17073
CI+IE,120,19027
CI+IE,121,19413
CI+IE,122,18618
CI+IE,123,18561
CI+IE,124,18070
CI+IE,125,19595
CI+IE,126,16033
CI+IE,127,18221
CI+IE,128,19427
CI+IE,129,18601
CI+IE,130,16179
CI+IE,131,19195
CI+IE,132,19053
CI+IE,133,19727
CI+IE,134,18545
CI+IE,135,19339
CI+IE,136,19382
CI+IE,137,19424
CI+IE,138,19712
CI+IE,139,18293
CI+IE,140,18070
CI+IE,141,17789
CI+IE,142,17759
CI+IE,143,18626
CI+IE,144,19445
CI+IE,145,18485
CI+IE,146,18014
CI+IE,147,19119
CI+IE,148,19519
CI+IE,149,18878
CI+IE,150,19256
CI+IE,151,19455
CI+IE,152,19637
CI+IE,153,19342
CI+IE,154,17949
CI+IE,155,18886
CI+IE,156,19106
CI+IE,157,19595
CI+IE,158,18940
CI+IE,159,17901
CI+IE,160,19456
CI+IE,161,19548
CI+IE,162,19091
CI+IE,163,18290
CI+IE,164,19183
CI+IE,165,18896
CI+IE,166,19023
CI+IE,167,19425
CI+IE,168,19450
CI+IE,169,19187
CI+IE,170,19461
CI+IE,171,18558
CI+IE,172,17981
CI+IE,173,18335
CI+IE,174,19329
CI+IE,175,18303
CI+IE,176,18595
CI+IE,177,19533
CI+IE,178,18999
CI+IE,179,18133
CI+IE,180,19515
CI+IE,181,16495
CI+IE,182,19214
CI+IE,183,17958
CI+IE,184,19292
CI+IE,185,17783
CI+IE,186,19301
CI+IE,187,15601
CI+IE,188,18461
CI+IE,189,18065
CI+IE,190,18862
CI+IE,191,17961
CI+IE,192,19328
CI+IE,193,19714
CI+IE,194,19603
CI+IE,195,18300
CI+IE,196,19733
CI+IE,197,19082
CI+IE,198,19776
CI+IE,199,19217
CI+ER,0,18929
CI+ER,1,18686
CI+ER,2,17016
CI+ER,3,17459
CI+ER,4,16058
CI+ER,5,18763
CI+ER,6,19327
CI+ER,7,18894
CI+ER,8,19270
CI+ER,9,19386
CI+ER,10,17898
CI+ER,11,17664
CI+ER,12,18772
CI+ER,13,19457
CI+ER,14,18792
CI+ER,15,18636
CI+ER,16,18703
CI+ER,17,17703
CI+ER,18,15576
CI+ER,19,16940
CI+ER,20,18935
CI+ER,21,18007
CI+ER,22,17370
CI+ER,23,18771
CI+ER,24,18422
CI+ER,25,18118
CI+ER,26,18207
CI+ER,27,18528
CI+ER,28,19164
CI+ER,29,19240
CI+ER,30,18149
CI+ER,31,17551
CI+ER,32,18337
CI+ER,33,18638
CI+ER,34,18824
CI+ER,35,16935
CI+ER,36,18673
CI+ER,37,17885
CI+ER,38,18790
CI+ER,39,17671
CI+ER,40,18760
CI+ER,41,19067
CI+ER,42,16962
CI+ER,43,17431
CI+ER,44,19097
CI+ER,45,19175
CI+ER,46,17865
CI+ER,47,17613
CI+ER,48,18881
CI+ER,49,17252
CI+ER,50,18601
CI+ER,51,18394
CI+ER,52,18147
CI+ER,53,16769
CI+ER,54,15843
CI+ER,55,14805
CI+ER,56,17987
CI+ER,57,17600
CI+ER,58,18149
CI+ER,59,18860
CI+ER,60,18069
CI+ER,61,19054
CI+ER,62,17959
CI+ER,63,18670
CI+ER,64,18141
CI+ER,65,18113
CI+ER,66,17588
CI+ER,67,19336
CI+ER,68,18038
CI+ER,69,17490
CI+ER,70,17655
CI+ER,71,16473
CI+ER,72,18357
CI+ER,73,18442
CI+ER,74,17959
CI+ER,75,18698
CI+ER,76,17981
CI+ER,77,19183
CI+ER,78,18790
CI+ER,79,15192
CI+ER,80,19134
CI+ER,81,18641
CI+ER,82,18419
CI+ER,83,17611
CI+ER,84,18042
CI+ER,85,16752
CI+ER,86,19059
CI+ER,87,15510
CI+ER,88,18789
CI+ER,89,18225
CI+ER,90,18586
CI+ER,91,18809
CI+ER,92,18572
CI+ER,93,19003
CI+ER,94,18940
CI+ER,95,16662
CI+ER,96,18381
CI+ER,97,17089
CI+ER,98,19177
CI+ER,99,18924
CI+ER,100,18384
CI+ER,101,18230
CI+ER,102,18244
CI+ER,103,18872
CI+ER,104,17611
CI+ER,105,18558
CI+ER,106,18983
CI+ER,107,18840
CI+ER,108,17846
CI+ER,109,17613
CI+ER,110,18729
CI+ER,111,17089
CI+ER,112,17662
CI+ER,113,17820
CI+ER,114,18484
CI+ER,115,15630
CI+ER,116,17634
CI+ER,117,19194
CI+ER,118,18041
CI+ER,119,19100
CI+ER,120,16256
CI+ER,121,17711
CI+ER,122,19406
CI+ER,123,17349
CI+ER,124,16664
CI+ER,125,18911
CI+ER,126,19146
CI+ER,127,16671
CI+ER,128,18884
CI+ER,129,18492
CI+ER,130,19034
CI+ER,131,19522
CI+ER,132,18869
CI+ER,133,18138
CI+ER,134,19041
CI+ER,135,19310
CI+ER,136,17222
CI+ER,137,19105
CI+ER,138,17167
CI+ER,139,18124
CI+ER,140,18966
CI+ER,141,14446
CI+ER,142,18464
CI+ER,143,17454
CI+ER,144,19237
CI+ER,145,17468
CI+ER,146,18143
CI+ER,147,19033
CI+ER,148,17843
CI+ER,149,17183
CI+ER,150,18367
CI+ER,151,19163
CI+ER,152,18454
CI+ER,153,17650
CI+ER,154,18690
CI+ER,155,18954
CI+ER,156,18921
CI+ER,157,16489
CI+ER,158,18103
CI+ER,159,17321
CI+ER,160,18343
CI+ER,161,18965
CI+ER,162,17702
CI+ER,163,19526
CI+ER,164,18245
CI+ER,165,18348
CI+ER,166,17101
CI+ER,167,18285
CI+ER,168,18104
CI+ER,169,17343
CI+ER,170,19575
CI+ER,171,17629
CI+ER,172,18378
CI+ER,173,17600
CI+ER,174,16835
CI+ER,175,18521
CI+ER,176,19307
CI+ER,177,17024
CI+ER,178,17530
CI+ER,179,18186
CI+ER,180,18353
CI+ER,181,18444
CI+ER,182,18106
CI+ER,183,18873
CI+ER,184,18382
CI+ER,185,19280
CI+ER,186,17949
CI+ER,187,16654
CI+ER,188,18641
CI+ER,189,18148
CI+ER,190,16153
CI+ER,191,17712
CI+ER,192,16394
CI+ER,193,16202
CI+ER,194,17750
CI+ER,195,17597
CI+ER,196,16033
CI+ER,197,17974
CI+ER,198,18823
CI+ER,199,18384
CI+ER+IE,0,19159
CI+ER+IE,1,19197
CI+ER+IE,2,19253
CI+ER+IE,3,19562
CI+ER+IE,4,18946
CI+ER+IE,5,19480
CI+ER+IE,6,19559
CI+ER+IE,7,19537
CI+ER+IE,8,19354
CI+ER+IE,9,19065
CI+ER+IE,10,19540
CI+ER+IE,11,18586
CI+ER+IE,12,19000
CI+ER+IE,13,18861
CI+ER+IE,14,19504
CI+ER+IE,15,18011
CI+ER+IE,16,19040
CI+ER+IE,17,19705
CI+ER+IE,18,19261
CI+ER+IE,19,19758
CI+ER+IE,20,18076
CI+ER+IE,21,18941
CI+ER+IE,22,19848
CI+ER+IE,23,19120
CI+ER+IE,24,18110
CI+ER+IE,25,19618
CI+ER+IE,26,19754
CI+ER+IE,27,18275
CI+ER+IE,28,19453
CI+ER+IE,29,19452
CI+ER+IE,30,19634
CI+ER+IE,31,19854
CI+ER+IE,32,19598
CI+ER+IE,33,19271
CI+ER+IE,34,19653
CI+ER+IE,35,19779
CI+ER+IE,36,18619
CI+ER+IE,37,19598
CI+ER+IE,38,18569
CI+ER+IE,39,19112
CI+ER+IE,40,19533
CI+ER+IE,41,16904
CI+ER+IE,42,19122
CI+ER+IE,43,18736
CI+ER+IE,44,19746
CI+ER+IE,45,18424
CI+ER+IE,46,19368
CI+ER+IE,47,19593
CI+ER+IE,48,18818
CI+ER+IE,49,18691
CI+ER+IE,50,19085
CI+ER+IE,51,19665
CI+ER+IE,52,19449
CI+ER+IE,53,18948
CI+ER+IE,54,19574
CI+ER+IE,55,19567
CI+ER+IE,56,19653
CI+ER+IE,57,18155
CI+ER+IE,58,19445
CI+ER+IE,59,18823
CI+ER+IE,60,19235
CI+ER+IE,61,19542
CI+ER+IE,62,19193
CI+ER+IE,63,19878
CI+ER+IE,64,19097
CI+ER+IE,65,19346
CI+ER+IE,66,18811
CI+ER+IE,67,19057
CI+ER+IE,68,19193
CI+ER+IE,69,18863
CI+ER+IE,70,19911
CI+ER+IE,71,18691
CI+ER+IE,72,19046
CI+ER+IE,73,19055
CI+ER+IE,74,18572
CI+ER+IE,75,19247
CI+ER+IE,76,19808
CI+ER+IE,77,18922
CI+ER+IE,78,18993
CI+ER+IE,79,19188
CI+ER+IE,80,19262
CI+ER+IE,81,19232
CI+ER+IE,82,19327
CI+ER+IE,83,19450
CI+ER+IE,84,19355
CI+ER+IE,85,19621
CI+ER+IE,86,19243
CI+ER+IE,87,18366
CI+ER+IE,88,19337
CI+ER+IE,89,19180
CI+ER+IE,90,18242
CI+ER+IE,91,18872
CI+ER+IE,92,18445
CI+ER+IE,93,17938
CI+ER+IE,94,18758
CI+ER+IE,95,18943
CI+ER+IE,96,18056
CI+ER+IE,97,19040
CI+ER+IE,98,19610
CI+ER+IE,99,19284
CI+ER+IE,100,18670
CI+ER+IE,101,18821
CI+ER+IE,102,19011
CI+ER+IE,103,19358
CI+ER+IE,104,18181
CI+ER+IE,105,19705
CI+ER+IE,106,18730
CI+ER+IE,107,19749
CI+ER+IE,108,19176
CI+ER+IE,109,19935
CI+ER+IE,110,18980
CI+ER+IE,111,19397
CI+ER+IE,112,17986
CI+ER+IE,113,19194
CI+ER+IE,114,19412
CI+ER+IE,115,19686
CI+ER+IE,116,18796
CI+ER+IE,117,19399
CI+ER+IE,118,19694
CI+ER+IE,119,19180
CI+ER+IE,120,18149
CI+ER+IE,121,18550
CI+ER+IE,122,18970
CI+ER+IE,123,18141
CI+ER+IE,124,19007
CI+ER+IE,125,19666
CI+ER+IE,126,19210
CI+ER+IE,127,19461
CI+ER+IE,128,17521
CI+ER+IE,129,19115
CI+ER+IE,130,19458
CI+ER+IE,131,18963
CI+ER+IE,132,18877
CI+ER+IE,133,19171
CI+ER+IE,134,19158
CI+ER+IE,135,19536
CI+ER+IE,136,19556
CI+ER+IE,137,19017
CI+ER+IE,138,18883
CI+ER+IE,139,19055
CI+ER+IE,140,19160
CI+ER+IE,141,19551
CI+ER+IE,142,19685
CI+ER+IE,143,19500
CI+ER+IE,144,19006
CI+ER+IE,145,19319
CI+ER+IE,146,19217
CI+ER+IE,147,19855
CI+ER+IE,148,19776
CI+ER+IE,149,19764
CI+ER+IE,150,18885
CI+ER+IE,151,19226
CI+ER+IE,152,19306
CI+ER+IE,153,19478
CI+ER+IE,154,19551
CI+ER+IE,155,19483
CI+ER+IE,156,19068
CI+ER+IE,157,19084
CI+ER+IE,158,19207
CI+ER+IE,159,19012
CI+ER+IE,160,19072
CI+ER+IE,161,19630
CI+ER+IE,162,19354
CI+ER+IE,163,19320
CI+ER+IE,164,18143
CI+ER+IE,165,19551
CI+ER+IE,166,18326
CI+ER+IE,167,18860
CI+ER+IE,168,19374
CI+ER+IE,169,19596
CI+ER+IE,170,18761
CI+ER+IE,171,19393
CI+ER+IE,172,19089
CI+ER+IE,173,19282
CI+ER+IE,174,19249
CI+ER+IE,175,19039
CI+ER+IE,176,19366
CI+ER+IE,177,19721
CI+ER+IE,178,19494
CI+ER+IE,179,19475
CI+ER+IE,180,19838
CI+ER+IE,181,19312
CI+ER+IE,182,19016
CI+ER+IE,183,19542
CI+ER+IE,184,19397
CI+ER+IE,185,19561
CI+ER+IE,186,19075
CI+ER+IE,187,19647
CI+ER+IE,188,19295
CI+ER+IE,189,19225
CI+ER+IE,190,19733
CI+ER+IE,191,19133
CI+ER+IE,192,19626
CI+ER+IE,193,19388
CI+ER+IE,194,19292
CI+ER+IE,195,18886
CI+ER+IE,196,19748
CI+ER+IE,197,19649
CI+ER+IE,198,19586
CI+ER+IE,199,19720
CI+MK,0,19519
CI+MK,1,19076
CI+MK,2,18225
CI+MK,3,18700
CI+MK,4,19044
CI+MK,5,19173
CI+MK,6,18428
CI+MK,7,18095
CI+MK,8,17106
CI+MK,9,18041
CI+MK,10,19470
CI+MK,11,19270
CI+MK,12,18393
CI+MK,13,19038
CI+MK,14,18751
CI+MK,15,19162
CI+MK,16,17954
CI+MK,17,18657
CI+MK,18,18906
CI+MK,19,19387
CI+MK,20,18126
CI+MK,21,19408
CI+MK,22,17933
CI+MK,23,19031
CI+MK,24,18144
CI+MK,25,19127
CI+MK,26,19570
CI+MK,27,18524
CI+MK,28,18011
CI+MK,29,18889
CI+MK,30,19538
CI+MK,31,19679
CI+MK,32,19618
CI+MK,33,19176
CI+MK,34,18924
CI+MK,35,18883
CI+MK,36,18058
CI+MK,37,19389
CI+MK,38,16947
CI+MK,39,19594
CI+MK,40,19203
CI+MK,41,19374
CI+MK,42,19255
CI+MK,43,19236
CI+MK,44,19673
CI+MK,45,18683
CI+MK,46,16807
CI+MK,47,19279
CI+MK,48,18784
CI+MK,49,19667
CI+MK,50,19257
CI+MK,51,19178
CI+MK,52,19160
CI+MK,53,18758
CI+MK,54,19393
CI+MK,55,16451
CI+MK,56,18512
CI+MK,57,18822
CI+MK,58,18628
CI+MK,59,19107
CI+MK,60,18788
CI+MK,61,18842
CI+MK,62,19348
CI+MK,63,19454
CI+MK,64,17647
CI+MK,65,19343
CI+MK,66,17873
CI+MK,67,17523
CI+MK,68,17905
CI+MK,69,17090
CI+MK,70,18727
CI+MK,71,18082
CI+MK,72,19066
CI+MK,73,19768
CI+MK,74,16662
CI+MK,75,19268
CI+MK,76,15967
CI+MK,77,18648
CI+MK,78,19032
CI+MK,79,18688
CI+MK,80,19645
CI+MK,81,19162
CI+MK,82,18460
CI+MK,83,19365
CI+MK,84,18654
CI+MK,85,19678
CI+MK,86,18511
CI+MK,87,18630
CI+MK,88,18808
CI+MK,89,18512
CI+MK,90,16710
CI+MK,91,18836
CI+MK,92,19782
CI+MK,93,18939
CI+MK,94,18967
CI+MK,95,18796
CI+MK,96,19059
CI+MK,97,19143
CI+MK,98,18557
CI+MK,99,18371
CI+MK,100,18409
CI+MK,101,19124
CI+MK,102,18384
CI+MK,103,19122
CI+MK,104,18959
CI+MK,105,18452
CI+MK,106,19214
CI+MK,107,18692
CI+MK,108,19025
CI+MK,109,19610
CI+MK,110,18351
CI+MK,111,18435
CI+MK,112,19197
CI+MK,113,18979
CI+MK,114,19539
CI+MK,115,17961
CI+MK,116,19005
CI+MK,117,18121
CI+MK,118,16439
CI+MK,119,19464
CI+MK,120,19517
CI+MK,121,19082
CI+MK,122,18490
CI+MK,123,19554
CI+MK,124,19104
CI+MK,125,19319
CI+MK,126,19107
CI+MK,127,19610
CI+MK,128,18772
CI+MK,129,17905
CI+MK,130,17568
CI+MK,131,19448
CI+MK,132,18498
CI+MK,133,18802
CI+MK,134,18370
CI+MK,135,18978
CI+MK,136,19193
CI+MK,137,17672
CI+MK,138,19167
CI+MK,139,17213
CI+MK,140,19408
CI+MK,141,18677
CI+MK,142,18510
CI+MK,143,17950
CI+MK,144,19280
CI+MK,145,18651
CI+MK,146,19545
CI+MK,147,19190
CI+MK,148,19006
CI+MK,149,19413
CI+MK,150,17358
CI+MK,151,19644
CI+MK,152,19074
CI+MK,153,18454
CI+MK,154,18588
CI+MK,155,17362
CI+MK,156,16936
CI+MK,157,19724
CI+MK,158,19381
CI+MK,159,19378
CI+MK,160,18962
CI+MK,161,18621
CI+MK,162,17683
CI+MK,163,17911
CI+MK,164,19638
CI+MK,165,18641
CI+MK,166,18777
CI+MK,167,18580
CI+MK,168,19386
CI+MK,169,19105
CI+MK,170,19296
CI+MK,171,18682
CI+MK,172,19525
CI+MK,173,17613
CI+MK,174,19760
CI+MK,175,19768
CI+MK,176,19637
CI+MK,177,18193
CI+MK,178,19676
CI+MK,179,18636
CI+MK,180,16710
CI+MK,181,18712
CI+MK,182,19168
CI+MK,183,18661
CI+MK,184,18259
CI+MK,185,17087
CI+MK,186,18535
CI+MK,187,18726
CI+MK,188,18949
CI+MK,189,18901
CI+MK,190,19275
CI+MK,191,19047
CI+MK,192,18837
CI+MK,193,18842
CI+MK,194,19222
CI+MK,195,18486
CI+MK,196,19401
CI+MK,197,19199
CI+MK,198,18589
CI+MK,199,19068
CI+MK+IE,0,19094
CI+MK+IE,1,19726
CI+MK+IE,2,19055
CI+MK+IE,3,19665
CI+MK+IE,4,19576
CI+MK+IE,5,19389
CI+MK+IE,6,19662
CI+MK+IE,7,19515
CI+MK+IE,8,19619
CI+MK+IE,9,19723
CI+MK+IE,10,19220
CI+MK+IE,11,19422
CI+MK+IE,12,19591
CI+MK+IE,13,19605
CI+MK+IE,14,19822
CI+MK+IE,15,19149
CI+MK+IE,16,19536
CI+MK+IE,17,19088
CI+MK+IE,18,18435
CI+MK+IE,19,19775
CI+MK+IE,20,19754
CI+MK+IE,21,19679
CI+MK+IE,22,19436
CI+MK+IE,23,19819
CI+MK+IE,24,19661
CI+MK+IE,25,19740
CI+MK+IE,26,19628
CI+MK+IE,27,19814
CI+MK+IE,28,19633
CI+MK+IE,29,19117
CI+MK+IE,30,19089
CI+MK+IE,31,19701
CI+MK+IE,32,19333
CI+MK+IE,33,19409
CI+MK+IE,34,19350
CI+MK+IE,35,19580
CI+MK+IE,36,19611
CI+MK+IE,37,18965
CI+MK+IE,38,19680
CI+MK+IE,39,18417
CI+MK+IE,40,19695
CI+MK+IE,41,19517
CI+MK+IE,42,19401
CI+MK+IE,43,19087
CI+MK+IE,44,19718
CI+MK+IE,45,19476
CI+MK+IE,46,19795
CI+MK+IE,47,19627
CI+MK+IE,48,19554
CI+MK+IE,49,19687
CI+MK+IE,50,18826
CI+MK+IE,51,19800
CI+MK+IE,52,19537
CI+MK+IE,53,19372
CI+MK+IE,54,19488
CI+MK+IE,55,18726
CI+MK+IE,56,18493
CI+MK+IE,57,19815
CI+MK+IE,58,19583
CI+MK+IE,59,19740
CI+MK+IE,60,19527
CI+MK+IE,61,19592
CI+MK+IE,62,19062
CI+MK+IE,63,19171
CI+MK+IE,64,19828
CI+MK+IE,65,19378
CI+MK+IE,66,19398
CI+MK+IE,67,19403
CI+MK+IE,68,19655
CI+MK+IE,69,19501
CI+MK+IE,70,19782
CI+MK+IE,71,19554
CI+MK+IE,72,19776
CI+MK+IE,73,18739
CI+MK+IE,74,19891
CI+MK+IE,75,19888
CI+MK+IE,76,19823
CI+MK+IE,77,19109
CI+MK+IE,78,19830
CI+MK+IE,79,19352
CI+MK+IE,80,17964
CI+MK+IE,81,19427
CI+MK+IE,82,19648
CI+MK+IE,83,19367
CI+MK+IE,84,19319
CI+MK+IE,85,18525
CI+MK+IE,86,19437
CI+MK+IE,87,19338
CI+MK+IE,88,19418
CI+MK+IE,89,19515
CI+MK+IE,90,19708
CI+MK+IE,91,19608
CI+MK+IE,92,19586
CI+MK+IE,93,19429
