mechanic,final_infection_rate
None,0.555893
None,0.453215
None,0.388683
None,0.507039
None,0.484752
None,0.623017
None,0.353716
None,0.475576
None,0.39922
None,0.542889
None,0.460101
None,0.630792
None,0.473983
None,0.499568
None,0.487044
None,0.497999
None,0.50525
None,0.458471
None,0.499164
None,0.441614
None,0.604931
None,0.486821
None,0.550627
None,0.338884
None,0.566962
None,0.654518
None,0.503582
None,0.56642
None,0.490927
None,0.376087
ER,0.612764
ER,0.773258
ER,0.493425
ER,0.580275
ER,0.624626
ER,0.555324
ER,0.536595
ER,0.704787
ER,0.629339
ER,0.499341
ER,0.635373
ER,0.721251
ER,0.508165
ER,0.676805
ER,0.603015
ER,0.608463
ER,0.676142
ER,0.718627
ER,0.669526
ER,0.495409
ER,0.539381
ER,0.719398
ER,0.695551
ER,0.636874
ER,0.588632
ER,0.460048
ER,0.548043
ER,0.681059
ER,0.619376
ER,0.621738
ER,0.475129
ER,0.501115
ER,0.745779
ER,0.500381
ER,0.548108
ER,0.626172
ER,0.629388
ER,0.559147
ER,0.603744
ER,0.631184
ER,0.685188
ER,0.527748
ER,0.404189
ER,0.646249
ER,0.757892
ER,0.613329
ER,0.460759
ER,0.637737
ER,0.651369
ER,0.590852
ER,0.593601
ER,0.656059
ER,0.659684
ER,0.623771
ER,0.621096
ER,0.612294
ER,0.665786
ER,0.500985
ER,0.660553
ER,0.641193
ER,0.597879
ER,0.577744
ER,0.643965
ER,0.594092
ER,0.657472
ER,0.689933
ER,0.659639
ER,0.624355
ER,0.499035
ER,0.537876
ER,0.556441
ER,0.557969
ER,0.778025
ER,0.590135
ER,0.729369
ER,0.715406
ER,0.637224
ER,0.514115
ER,0.594595
ER,0.494699
ER,0.529361
ER,0.573743
ER,0.709393
ER,0.517429
ER,0.517118
ER,0.548119
ER,0.54735
ER,0.560389
ER,0.695408
ER,0.503733
ER,0.570056
ER,0.615275
ER,0.624892
ER,0.65062
ER,0.624593
ER,0.635369
ER,0.674794
ER,0.536663
ER,0.533648
ER,0.606522
ER,0.582413
ER,0.589096
ER,0.606552
ER,0.652037
ER,0.525974
ER,0.595172
ER,0.627472
ER,0.479328
ER,0.694741
ER,0.618262
ER,0.638297
ER,0.654113
ER,0.544171
ER,0.72614
ER,0.710032
ER,0.660801
ER,0.665739
ER,0.687716
ER,0.74226
ER,0.737728
ER,0.612513
ER,0.594608
ER,0.463918
ER,0.508272
ER,0.596365
ER,0.732059
ER,0.524953
ER,0.67054
ER,0.644731
ER,0.529917
ER,0.439495
ER,0.582437
ER,0.527937
ER,0.710624
ER,0.523914
ER,0.557382
ER,0.580726
ER,0.661426
ER,0.594768
ER,0.670166
ER,0.599092
ER,0.584191
ER,0.557712
ER,0.727319
ER,0.763496
ER,0.630555
ER,0.551763
ER,0.462348
ER,0.622728
ER,0.49797
ER,0.664957
ER,0.682957
ER,0.566446
ER,0.616784
ER,0.624013
ER,0.550558
ER,0.486514
ER,0.610311
ER,0.504014
ER,0.586608
ER,0.594888
ER,0.562128
ER,0.689036
ER,0.468446
ER,0.670458
ER,0.577247
ER,0.655137
ER,0.546329
ER,0.588448
ER,0.629739
ER,0.604113
ER,0.62775
ER,0.557629
ER,0.542484
ER,0.486901
ER,0.590151
ER,0.663457
ER,0.60206
ER,0.49654
ER,0.728004
ER,0.588526
ER,0.572227
ER,0.646156
ER,0.611318
ER,0.664704
ER,0.638271
ER,0.729069
ER,0.592664
ER,0.634534
ER,0.613636
ER,0.605723
ER,0.57914
ER,0.51735
ER,0.603777
ER,0.618106
ER,0.501046
ER,0.656898
ER,0.67574
ER,0.498229
ER,0.603351
ER+IE,0.755144
ER+IE,0.725191
ER+IE,0.721537
ER+IE,0.771221
ER+IE,0.676813
ER+IE,0.707289
ER+IE,0.745348
ER+IE,0.647109
ER+IE,0.8062
ER+IE,0.763219
ER+IE,0.771052
ER+IE,0.769894
ER+IE,0.685318
ER+IE,0.83162
ER+IE,0.806668
ER+IE,0.752093
ER+IE,0.793748
ER+IE,0.822507
ER+IE,0.814692
ER+IE,0.830212
ER+IE,0.714587
ER+IE,0.714844
ER+IE,0.613585
ER+IE,0.639655
ER+IE,0.7304
ER+IE,0.820211
ER+IE,0.691005
ER+IE,0.801042
ER+IE,0.75949
ER+IE,0.684266
ER+IE,0.590863
ER+IE,0.708237
ER+IE,0.690507
ER+IE,0.807049
ER+IE,0.672956
ER+IE,0.701433
ER+IE,0.70224
ER+IE,0.765514
ER+IE,0.7347
ER+IE,0.766964
ER+IE,0.732621
ER+IE,0.69742
ER+IE,0.69421
ER+IE,0.821801
ER+IE,0.857329
ER+IE,0.769061
ER+IE,0.692373
ER+IE,0.595226
ER+IE,0.760235
ER+IE,0.660917
ER+IE,0.756256
ER+IE,0.773809
ER+IE,0.698781
ER+IE,0.725583
ER+IE,0.735357
ER+IE,0.6761
ER+IE,0.652006
ER+IE,0.747377
ER+IE,0.691004
ER+IE,0.696894
ER+IE,0.71682
ER+IE,0.702658
ER+IE,0.79998
ER+IE,0.563032
ER+IE,0.790361
ER+IE,0.724684
ER+IE,0.750742
ER+IE,0.664692
ER+IE,0.69994
ER+IE,0.754994
ER+IE,0.716866
ER+IE,0.748923
ER+IE,0.675685
ER+IE,0.700408
ER+IE,0.63801
ER+IE,0.739988
ER+IE,0.769474
ER+IE,0.744054
ER+IE,0.639055
ER+IE,0.794209
ER+IE,0.73344
ER+IE,0.715587
ER+IE,0.762771
ER+IE,0.729932
ER+IE,0.760777
ER+IE,0.756277
ER+IE,0.840054
ER+IE,0.717244
ER+IE,0.756807
ER+IE,0.732527
ER+IE,0.726167
ER+IE,0.685202
ER+IE,0.627548
ER+IE,0.731171
ER+IE,0.711611
ER+IE,0.668453
ER+IE,0.751454
ER+IE,0.781189
ER+IE,0.654259
ER+IE,0.72119
ER+IE,0.688386
ER+IE,0.695354
ER+IE,0.774634
ER+IE,0.69372
ER+IE,0.790438
ER+IE,0.672675
ER+IE,0.651157
ER+IE,0.777972
ER+IE,0.635644
ER+IE,0.771286
ER+IE,0.797327
ER+IE,0.651775
ER+IE,0.668888
ER+IE,0.680908
ER+IE,0.695789
ER+IE,0.87255
ER+IE,0.697768
ER+IE,0.661235
ER+IE,0.741869
ER+IE,0.664689
ER+IE,0.57719
ER+IE,0.778745
ER+IE,0.831017
ER+IE,0.747693
ER+IE,0.716452
ER+IE,0.712349
ER+IE,0.646678
ER+IE,0.744805
ER+IE,0.764344
ER+IE,0.744845
ER+IE,0.73106
ER+IE,0.701042
ER+IE,0.72367
ER+IE,0.742044
ER+IE,0.646137
ER+IE,0.752057
ER+IE,0.568452
ER+IE,0.544105
ER+IE,0.656
ER+IE,0.81186
ER+IE,0.723732
ER+IE,0.649922
ER+IE,0.742
ER+IE,0.735511
ER+IE,0.661643
ER+IE,0.773431
ER+IE,0.729279
ER+IE,0.707509
ER+IE,0.709382
ER+IE,0.742178
ER+IE,0.703157
ER+IE,0.719584
ER+IE,0.722998
ER+IE,0.642416
ER+IE,0.78317
ER+IE,0.539665
ER+IE,0.712072
ER+IE,0.798817
ER+IE,0.774139
ER+IE,0.744305
ER+IE,0.74853
ER+IE,0.645522
ER+IE,0.779198
ER+IE,0.686124
ER+IE,0.737471
ER+IE,0.723822
ER+IE,0.742424
ER+IE,0.821396
ER+IE,0.770707
ER+IE,0.732939
ER+IE,0.699314
ER+IE,0.556726
ER+IE,0.83355
ER+IE,0.716377
ER+IE,0.66979
ER+IE,0.623641
ER+IE,0.617483
ER+IE,0.659632
ER+IE,0.759071
ER+IE,0.682439
ER+IE,0.705944
ER+IE,0.716686
ER+IE,0.704033
ER+IE,0.757056
ER+IE,0.73529
ER+IE,0.713964
ER+IE,0.781819
ER+IE,0.647927
ER+IE,0.730199
ER+IE,0.698915
ER+IE,0.642678
ER+IE,0.774568
ER+IE,0.835983
ER+IE,0.716831
ER+IE,0.602701
ER+IE,0.78125
ER+IE,0.768525
ER+IE,0.654789
ER+IE,0.654573
ER+IE,0.892118
MK+ER,0.8505
MK+ER,0.8949
MK+ER,0.809
MK+ER,0.868287
MK+ER,0.83255
MK+ER,0.810641
MK+ER,0.8184
MK+ER,0.93445
MK+ER,0.7662
MK+ER,0.7233
MK+ER,0.838
MK+ER,0.84755
MK+ER,0.78765
MK+ER,0.8162
MK+ER,0.822041
MK+ER,0.83695
MK+ER,0.80805
MK+ER,0.79635
MK+ER,0.881044
MK+ER,0.78305
MK+ER,0.84055
MK+ER,0.8716
MK+ER,0.863273
MK+ER,0.84045
MK+ER,0.8651
MK+ER,0.7382
MK+ER,0.9041
MK+ER,0.801
MK+ER,0.90125
MK+ER,0.8177
MK+ER,0.839192
MK+ER,0.81955
MK+ER,0.85405
MK+ER,0.8078
MK+ER,0.814
MK+ER,0.840942
MK+ER,0.784046
MK+ER,0.79475
MK+ER,0.9161
MK+ER,0.87835
MK+ER,0.795809
MK+ER,0.850878
MK+ER,0.9015
MK+ER,0.827683
MK+ER,0.787679
MK+ER,0.8353
MK+ER,0.815591
MK+ER,0.85675
MK+ER,0.86495
MK+ER,0.8088
MK+ER,0.8426
MK+ER,0.795819
MK+ER,0.86615
MK+ER,0.8568
MK+ER,0.876744
MK+ER,0.8586
MK+ER,0.833992
MK+ER,0.8556
MK+ER,0.868387
MK+ER,0.82685
MK+ER,0.903095
MK+ER,0.89355
MK+ER,0.8141
MK+ER,0.875294
MK+ER,0.7286
MK+ER,0.856
MK+ER,0.7723
MK+ER,0.8436
MK+ER,0.8738
MK+ER,0.827007
MK+ER,0.90245
MK+ER,0.82835
MK+ER,0.860929
MK+ER,0.81435
MK+ER,0.79535
MK+ER,0.812741
MK+ER,0.877544
MK+ER,0.81985
MK+ER,0.67195
MK+ER,0.89185
MK+ER,0.817704
MK+ER,0.818423
MK+ER,0.82725
MK+ER,0.89465
MK+ER,0.85135
MK+ER,0.658033
MK+ER,0.883044
MK+ER,0.8531
MK+ER,0.80884
MK+ER,0.84285
MK+ER,0.8602
MK+ER,0.884238
MK+ER,0.807
MK+ER,0.80202
MK+ER,0.82345
MK+ER,0.8706
MK+ER,0.86345
MK+ER,0.82875
MK+ER,0.764253
MK+ER,0.79988
MK+ER,0.830792
MK+ER,0.8738
MK+ER,0.855193
MK+ER,0.846354
MK+ER,0.87915
MK+ER,0.8267
MK+ER,0.88235
MK+ER,0.8587
MK+ER,0.89385
MK+ER,0.88705
MK+ER,0.91005
MK+ER,0.856943
MK+ER,0.8441
MK+ER,0.85635
MK+ER,0.80605
MK+ER,0.84665
MK+ER,0.8405
MK+ER,0.73725
MK+ER,0.7919
MK+ER,0.864286
MK+ER,0.848177
MK+ER,0.8224
MK+ER,0.8894
MK+ER,0.8823
MK+ER,0.852935
MK+ER,0.84545
MK+ER,0.848527
MK+ER,0.830183
MK+ER,0.786529
MK+ER,0.827641
MK+ER,0.8833
MK+ER,0.83995
MK+ER,0.7652
MK+ER,0.89879
MK+ER,0.84835
MK+ER,0.9377
MK+ER,0.82745
MK+ER,0.872618
MK+ER,0.8217
MK+ER,0.808
MK+ER,0.85475
MK+ER,0.72315
MK+ER,0.9159
MK+ER,0.8931
MK+ER,0.8253
MK+ER,0.884
MK+ER,0.90825
MK+ER,0.83205
MK+ER,0.9101
MK+ER,0.82625
MK+ER,0.80885
MK+ER,0.86575
MK+ER,0.8396
MK+ER,0.8453
MK+ER,0.85585
MK+ER,0.7964
MK+ER,0.8657
MK+ER,0.79515
MK+ER,0.79355
MK+ER,0.82355
MK+ER,0.8172
MK+ER,0.8857
MK+ER,0.889794
MK+ER,0.88185
MK+ER,0.86425
MK+ER,0.862179
MK+ER,0.89849
MK+ER,0.815432
MK+ER,0.857286
MK+ER,0.83525
MK+ER,0.789339
MK+ER,0.839484
MK+ER,0.79355
MK+ER,0.84315
MK+ER,0.853293
MK+ER,0.87715
MK+ER,0.83065
MK+ER,0.887194
MK+ER,0.853585
MK+ER,0.85045
MK+ER,0.8872
MK+ER,0.77965
MK+ER,0.845377
MK+ER,0.83465
MK+ER,0.853243
MK+ER,0.83315
MK+ER,0.8631
MK+ER,0.854443
MK+ER,0.829274
MK+ER,0.8031
MK+ER,0.8458
MK+ER,0.8328
MK+ER,0.83945
MK+ER,0.858343
MK+ER,0.83905
MK+ER,0.829324
MK+ER,0.84775
MK+ER,0.8703
MK+ER,0.84575
MK+ER,0.883044
CI+ER,0.966653
CI+ER,0.950313
CI+ER,0.877385
CI+ER,0.897543
CI+ER,0.830472
CI+ER,0.953792
CI+ER,0.983312
CI+ER,0.963685
CI+ER,0.981411
CI+ER,0.984561
CI+ER,0.917752
CI+ER,0.906264
CI+ER,0.959027
CI+ER,0.986914
CI+ER,0.95731
CI+ER,0.952663
CI+ER,0.957851
CI+ER,0.908359
CI+ER,0.80713
CI+ER,0.867384
CI+ER,0.964742
CI+ER,0.924194
CI+ER,0.89513
CI+ER,0.960743
CI+ER,0.940618
CI+ER,0.92486
CI+ER,0.931876
CI+ER,0.946997
CI+ER,0.969789
CI+ER,0.979384
CI+ER,0.928195
CI+ER,0.900467
CI+ER,0.94089
CI+ER,0.955599
CI+ER,0.960751
CI+ER,0.873208
CI+ER,0.951878
CI+ER,0.915724
CI+ER,0.958625
CI+ER,0.907975
CI+ER,0.957876
CI+ER,0.970627
CI+ER,0.873744
CI+ER,0.896472
CI+ER,0.971907
CI+ER,0.975827
CI+ER,0.917471
CI+ER,0.903323
CI+ER,0.961208
CI+ER,0.891945
CI+ER,0.952237
CI+ER,0.937752
CI+ER,0.927287
CI+ER,0.864381
CI+ER,0.81745
CI+ER,0.767377
CI+ER,0.920192
CI+ER,0.903816
CI+ER,0.926963
CI+ER,0.964854
CI+ER,0.92614
CI+ER,0.974629
CI+ER,0.92453
CI+ER,0.956406
CI+ER,0.927596
CI+ER,0.928063
CI+ER,0.902411
CI+ER,0.985877
CI+ER,0.923227
CI+ER,0.893806
CI+ER,0.906966
CI+ER,0.848861
CI+ER,0.937778
CI+ER,0.94063
CI+ER,0.922583
CI+ER,0.950391
CI+ER,0.920262
CI+ER,0.973015
CI+ER,0.957892
CI+ER,0.78715
CI+ER,0.973196
CI+ER,0.954041
CI+ER,0.939601
CI+ER,0.905683
CI+ER,0.923384
CI+ER,0.863683
CI+ER,0.97022
CI+ER,0.804628
CI+ER,0.955017
CI+ER,0.937211
CI+ER,0.949137
CI+ER,0.957493
CI+ER,0.947986
CI+ER,0.971226
CI+ER,0.966672
CI+ER,0.855427
CI+ER,0.93771
CI+ER,0.878296
CI+ER,0.974491
CI+ER,0.962417
CI+ER,0.937433
CI+ER,0.930482
CI+ER,0.930816
CI+ER,0.961631
CI+ER,0.902249
CI+ER,0.945775
CI+ER,0.968125
CI+ER,0.963929
CI+ER,0.916872
CI+ER,0.903092
CI+ER,0.955366
CI+ER,0.882058
CI+ER,0.906767
CI+ER,0.910391
CI+ER,0.947363
CI+ER,0.810096
CI+ER,0.905376
CI+ER,0.978736
CI+ER,0.920929
CI+ER,0.969445
CI+ER,0.840538
CI+ER,0.909983
CI+ER,0.985076
CI+ER,0.891109
CI+ER,0.856277
CI+ER,0.964748
CI+ER,0.97594
CI+ER,0.857253
CI+ER,0.962144
CI+ER,0.945979
CI+ER,0.968159
CI+ER,0.991266
CI+ER,0.963884
CI+ER,0.92825
CI+ER,0.969995
CI+ER,0.984451
CI+ER,0.885678
CI+ER,0.970783
CI+ER,0.886679
CI+ER,0.925497
CI+ER,0.963279
CI+ER,0.748536
CI+ER,0.943003
CI+ER,0.898255
CI+ER,0.978434
CI+ER,0.897682
CI+ER,0.929314
CI+ER,0.971022
CI+ER,0.91526
CI+ER,0.88801
CI+ER,0.940114
CI+ER,0.974819
CI+ER,0.944857
CI+ER,0.905918
CI+ER,0.956059
CI+ER,0.964531
CI+ER,0.964816
CI+ER,0.851573
CI+ER,0.926553
CI+ER,0.890036
CI+ER,0.939414
CI+ER,0.967849
CI+ER,0.908447
CI+ER,0.991268
CI+ER,0.930725
CI+ER,0.937893
CI+ER,0.88027
CI+ER,0.936828
CI+ER,0.927554
CI+ER,0.888655
CI+ER,0.990989
CI+ER,0.902847
CI+ER,0.937462
CI+ER,0.900716
CI+ER,0.867918
CI+ER,0.946978
CI+ER,0.980549
CI+ER,0.877707
CI+ER,0.895896
CI+ER,0.933525
CI+ER,0.941421
CI+ER,0.942463
CI+ER,0.923681
CI+ER,0.963695
CI+ER,0.941604
CI+ER,0.98142
CI+ER,0.916701
CI+ER,0.856071
CI+ER,0.950005
CI+ER,0.927622
CI+ER,0.834522
CI+ER,0.908121
CI+ER,0.844007
CI+ER,0.83701
CI+ER,0.909976
CI+ER,0.903522
CI+ER,0.826358
CI+ER,0.918259
CI+ER,0.958889
CI+ER,0.939685
MK+ER+IE,0.9126
MK+ER+IE,0.92005
MK+ER+IE,0.9303
MK+ER+IE,0.91445
MK+ER+IE,0.925596
MK+ER+IE,0.89125
MK+ER+IE,0.9328
MK+ER+IE,0.922419
MK+ER+IE,0.9289
MK+ER+IE,0.949347
MK+ER+IE,0.94755
MK+ER+IE,0.93055
MK+ER+IE,0.92345
MK+ER+IE,0.918696
MK+ER+IE,0.898
MK+ER+IE,0.9199
MK+ER+IE,0.9134
MK+ER+IE,0.832583
MK+ER+IE,0.8931
MK+ER+IE,0.91005
MK+ER+IE,0.9142
MK+ER+IE,0.90345
MK+ER+IE,0.93875
MK+ER+IE,0.933447
MK+ER+IE,0.91455
MK+ER+IE,0.9126
MK+ER+IE,0.919246
MK+ER+IE,0.9033
MK+ER+IE,0.87495
MK+ER+IE,0.9038
MK+ER+IE,0.94055
MK+ER+IE,0.91385
MK+ER+IE,0.86895
MK+ER+IE,0.93795
MK+ER+IE,0.9158
MK+ER+IE,0.962
MK+ER+IE,0.89395
MK+ER+IE,0.9194
MK+ER+IE,0.90965
MK+ER+IE,0.8872
MK+ER+IE,0.9166
MK+ER+IE,0.83785
MK+ER+IE,0.951643
MK+ER+IE,0.93535
MK+ER+IE,0.90435
MK+ER+IE,0.94125
MK+ER+IE,0.94915
MK+ER+IE,0.9118
MK+ER+IE,0.9423
MK+ER+IE,0.8999
MK+ER+IE,0.895595
MK+ER+IE,0.92495
MK+ER+IE,0.9158
MK+ER+IE,0.9281
MK+ER+IE,0.92
MK+ER+IE,0.8693
MK+ER+IE,0.9314
MK+ER+IE,0.88245
MK+ER+IE,0.88555
MK+ER+IE,0.90835
MK+ER+IE,0.91565
MK+ER+IE,0.93735
MK+ER+IE,0.93225
MK+ER+IE,0.927239
MK+ER+IE,0.91025
MK+ER+IE,0.92765
MK+ER+IE,0.949397
MK+ER+IE,0.9069
MK+ER+IE,0.91725
MK+ER+IE,0.90895
MK+ER+IE,0.87515
MK+ER+IE,0.89915
MK+ER+IE,0.88135
MK+ER+IE,0.91725
MK+ER+IE,0.9262
MK+ER+IE,0.92435
MK+ER+IE,0.89705
MK+ER+IE,0.936597
MK+ER+IE,0.9264
MK+ER+IE,0.92015
MK+ER+IE,0.94595
MK+ER+IE,0.89305
MK+ER+IE,0.90455
MK+ER+IE,0.91295
MK+ER+IE,0.915092
MK+ER+IE,0.8944
MK+ER+IE,0.918046
MK+ER+IE,0.9219
MK+ER+IE,0.9036
MK+ER+IE,0.906841
MK+ER+IE,0.9146
MK+ER+IE,0.9182
MK+ER+IE,0.9188
MK+ER+IE,0.92465
MK+ER+IE,0.90195
MK+ER+IE,0.9239
MK+ER+IE,0.91545
MK+ER+IE,0.9208
MK+ER+IE,0.90785
MK+ER+IE,0.94265
MK+ER+IE,0.9212
MK+ER+IE,0.87575
MK+ER+IE,0.876
MK+ER+IE,0.92
MK+ER+IE,0.89565
MK+ER+IE,0.91215
MK+ER+IE,0.90305
MK+ER+IE,0.95075
MK+ER+IE,0.91645
MK+ER+IE,0.94815
MK+ER+IE,0.9391
MK+ER+IE,0.9039
MK+ER+IE,0.917
MK+ER+IE,0.892
MK+ER+IE,0.9345
MK+ER+IE,0.88855
MK+ER+IE,0.90895
MK+ER+IE,0.93225
MK+ER+IE,0.848212
MK+ER+IE,0.9247
MK+ER+IE,0.91565
MK+ER+IE,0.8987
MK+ER+IE,0.9135
MK+ER+IE,0.911841
MK+ER+IE,0.91295
MK+ER+IE,0.93055
MK+ER+IE,0.90085
MK+ER+IE,0.83835
MK+ER+IE,0.920696
MK+ER+IE,0.94405
MK+ER+IE,0.91045
MK+ER+IE,0.93855
MK+ER+IE,0.9041
MK+ER+IE,0.90645
MK+ER+IE,0.94105
MK+ER+IE,0.94255
MK+ER+IE,0.9265
MK+ER+IE,0.897245
MK+ER+IE,0.9097
MK+ER+IE,0.91305
MK+ER+IE,0.8976
MK+ER+IE,0.9097
MK+ER+IE,0.93235
MK+ER+IE,0.910491
MK+ER+IE,0.94295
MK+ER+IE,0.85675
MK+ER+IE,0.9121
MK+ER+IE,0.90155
MK+ER+IE,0.951293
MK+ER+IE,0.956148
MK+ER+IE,0.89979
MK+ER+IE,0.9193
MK+ER+IE,0.9399
MK+ER+IE,0.90685
MK+ER+IE,0.8736
MK+ER+IE,0.85465
MK+ER+IE,0.85005
MK+ER+IE,0.89185
MK+ER+IE,0.9122
MK+ER+IE,0.9599
MK+ER+IE,0.90955
MK+ER+IE,0.96035
MK+ER+IE,0.92585
MK+ER+IE,0.912746
MK+ER+IE,0.93975
MK+ER+IE,0.9437
MK+ER+IE,0.90905
MK+ER+IE,0.91885
MK+ER+IE,0.9184
MK+ER+IE,0.9231
MK+ER+IE,0.93165
MK+ER+IE,0.9325
MK+ER+IE,0.92425
MK+ER+IE,0.908495
MK+ER+IE,0.8792
MK+ER+IE,0.922888
MK+ER+IE,0.9206
MK+ER+IE,0.89915
MK+ER+IE,0.90575
MK+ER+IE,0.93935
MK+ER+IE,0.8928
MK+ER+IE,0.9197
MK+ER+IE,0.920796
MK+ER+IE,0.8329
MK+ER+IE,0.91705
MK+ER+IE,0.923
MK+ER+IE,0.93445
MK+ER+IE,0.90435
MK+ER+IE,0.9012
MK+ER+IE,0.8928
MK+ER+IE,0.944642
MK+ER+IE,0.93065
MK+ER+IE,0.90265
MK+ER+IE,0.9368
MK+ER+IE,0.903795
MK+ER+IE,0.93775
MK+ER+IE,0.89695
MK+ER+IE,0.9059
MK+ER+IE,0.92815
MK+ER+IE,0.91345
CI+ER+IE,0.961942
CI+ER+IE,0.960618
CI+ER+IE,0.96318
CI+ER+IE,0.980306
CI+ER+IE,0.949912
CI+ER+IE,0.974244
CI+ER+IE,0.979615
CI+ER+IE,0.979789
CI+ER+IE,0.968669
CI+ER+IE,0.955927
CI+ER+IE,0.979007
CI+ER+IE,0.932798
CI+ER+IE,0.955158
CI+ER+IE,0.946457
CI+ER+IE,0.979707
CI+ER+IE,0.909646
CI+ER+IE,0.953478
CI+ER+IE,0.98673
CI+ER+IE,0.967403
CI+ER+IE,0.988048
CI+ER+IE,0.915148
CI+ER+IE,0.952192
CI+ER+IE,0.993095
CI+ER+IE,0.956574
CI+ER+IE,0.915247
CI+ER+IE,0.982816
CI+ER+IE,0.9877
CI+ER+IE,0.922188
CI+ER+IE,0.974843
CI+ER+IE,0.973476
CI+ER+IE,0.983618
CI+ER+IE,0.995487
CI+ER+IE,0.981176
CI+ER+IE,0.965191
CI+ER+IE,0.983388
CI+ER+IE,0.98994
CI+ER+IE,0.938884
CI+ER+IE,0.980243
CI+ER+IE,0.936787
CI+ER+IE,0.961949
CI+ER+IE,0.977285
CI+ER+IE,0.853479
CI+ER+IE,0.958496
CI+ER+IE,0.942929
CI+ER+IE,0.988338
CI+ER+IE,0.931352
CI+ER+IE,0.968981
CI+ER+IE,0.98068
CI+ER+IE,0.949206
CI+ER+IE,0.940664
CI+ER+IE,0.956498
CI+ER+IE,0.984776
CI+ER+IE,0.973423
CI+ER+IE,0.951826
CI+ER+IE,0.978994
CI+ER+IE,0.98154
CI+ER+IE,0.985113
CI+ER+IE,0.914886
CI+ER+IE,0.97298
CI+ER+IE,0.947689
CI+ER+IE,0.963388
CI+ER+IE,0.978372
CI+ER+IE,0.960034
CI+ER+IE,0.993999
CI+ER+IE,0.961387
CI+ER+IE,0.969093
CI+ER+IE,0.943948
CI+ER+IE,0.95735
CI+ER+IE,0.961044
CI+ER+IE,0.947318
CI+ER+IE,0.995948
CI+ER+IE,0.941565
CI+ER+IE,0.958096
CI+ER+IE,0.955473
CI+ER+IE,0.931534
CI+ER+IE,0.964762
CI+ER+IE,0.992087
CI+ER+IE,0.949232
CI+ER+IE,0.952938
CI+ER+IE,0.963688
CI+ER+IE,0.965659
CI+ER+IE,0.964058
CI+ER+IE,0.966833
CI+ER+IE,0.976847
CI+ER+IE,0.96804
CI+ER+IE,0.984792
CI+ER+IE,0.96432
CI+ER+IE,0.923425
CI+ER+IE,0.967189
CI+ER+IE,0.963819
CI+ER+IE,0.91853
CI+ER+IE,0.949344
CI+ER+IE,0.925954
CI+ER+IE,0.905045
CI+ER+IE,0.943466
CI+ER+IE,0.950095
CI+ER+IE,0.910127
CI+ER+IE,0.955104
CI+ER+IE,0.980549
CI+ER+IE,0.968121
CI+ER+IE,0.938285
CI+ER+IE,0.947016
CI+ER+IE,0.953889
CI+ER+IE,0.96882
CI+ER+IE,0.917722
CI+ER+IE,0.987126
CI+ER+IE,0.942295
CI+ER+IE,0.987746
CI+ER+IE,0.964588
CI+ER+IE,0.997748
CI+ER+IE,0.950568
CI+ER+IE,0.972915
CI+ER+IE,0.9082
