mechanic,replicate,final_infection_rate
MK+ER,71,0.82835
MK+ER,72,0.860929
MK+ER,73,0.81435
MK+ER,74,0.79535
MK+ER,75,0.812741
MK+ER,76,0.877544
MK+ER,77,0.81985
MK+ER,78,0.67195
MK+ER,79,0.89185
MK+ER,80,0.817704
MK+ER,81,0.818423
MK+ER,82,0.82725
MK+ER,83,0.89465
MK+ER,84,0.85135
MK+ER,85,0.658033
MK+ER,86,0.883044
MK+ER,87,0.8531
MK+ER,88,0.80884
MK+ER,89,0.84285
MK+ER,90,0.8602
MK+ER,91,0.884238
MK+ER,92,0.807
MK+ER,93,0.80202
MK+ER,94,0.82345
MK+ER,95,0.8706
MK+ER,96,0.86345
MK+ER,97,0.82875
MK+ER,98,0.764253
MK+ER,99,0.79988
MK+ER,100,0.830792
MK+ER,101,0.8738
MK+ER,102,0.855193
MK+ER,103,0.846354
MK+ER,104,0.87915
MK+ER,105,0.8267
MK+ER,106,0.88235
MK+ER,107,0.8587
MK+ER,108,0.89385
MK+ER,109,0.88705
MK+ER,110,0.91005
MK+ER,111,0.856943
MK+ER,112,0.8441
MK+ER,113,0.85635
MK+ER,114,0.80605
MK+ER,115,0.84665
MK+ER,116,0.8405
MK+ER,117,0.73725
MK+ER,118,0.7919
MK+ER,119,0.864286
MK+ER,120,0.848177
MK+ER,121,0.8224
MK+ER,122,0.8894
MK+ER,123,0.8823
MK+ER,124,0.852935
MK+ER,125,0.84545
MK+ER,126,0.848527
MK+ER,127,0.830183
MK+ER,128,0.786529
MK+ER,129,0.827641
MK+ER,130,0.8833
MK+ER,131,0.83995
MK+ER,132,0.7652
MK+ER,133,0.89879
MK+ER,134,0.84835
MK+ER,135,0.9377
MK+ER,136,0.82745
MK+ER,137,0.872618
MK+ER,138,0.8217
MK+ER,139,0.808
MK+ER,140,0.85475
MK+ER,141,0.72315
MK+ER,142,0.9159
MK+ER,143,0.8931
MK+ER,144,0.8253
MK+ER,145,0.884
MK+ER,146,0.90825
MK+ER,147,0.83205
MK+ER,148,0.9101
MK+ER,149,0.82625
MK+ER,150,0.80885
MK+ER,151,0.86575
MK+ER,152,0.8396
MK+ER,153,0.8453
MK+ER,154,0.85585
MK+ER,155,0.7964
MK+ER,156,0.8657
MK+ER,157,0.79515
MK+ER,158,0.79355
MK+ER,159,0.82355
MK+ER,160,0.8172
MK+ER,161,0.8857
MK+ER,162,0.889794
MK+ER,163,0.88185
MK+ER,164,0.86425
MK+ER,165,0.862179
MK+ER,166,0.89849
MK+ER,167,0.815432
MK+ER,168,0.857286
MK+ER,169,0.83525
MK+ER,170,0.789339
MK+ER,171,0.839484
MK+ER,172,0.79355
MK+ER,173,0.84315
MK+ER,174,0.853293
MK+ER,175,0.87715
MK+ER,176,0.83065
MK+ER,177,0.887194
MK+ER,178,0.853585
MK+ER,179,0.85045
MK+ER,180,0.8872
MK+ER,181,0.77965
MK+ER,182,0.845377
MK+ER,183,0.83465
MK+ER,184,0.853243
MK+ER,185,0.83315
MK+ER,186,0.8631
MK+ER,187,0.854443
MK+ER,188,0.829274
MK+ER,189,0.8031
MK+ER,190,0.8458
MK+ER,191,0.8328
MK+ER,192,0.83945
MK+ER,193,0.858343
MK+ER,194,0.83905
MK+ER,195,0.829324
MK+ER,196,0.84775
MK+ER,197,0.8703
MK+ER,198,0.84575
MK+ER,199,0.883044
MK+ER+IE,0,0.9126
MK+ER+IE,1,0.92005
MK+ER+IE,2,0.9303
MK+ER+IE,3,0.91445
MK+ER+IE,4,0.925596
MK+ER+IE,5,0.89125
MK+ER+IE,6,0.9328
MK+ER+IE,7,0.922419
MK+ER+IE,8,0.9289
MK+ER+IE,9,0.949347
MK+ER+IE,10,0.94755
MK+ER+IE,11,0.93055
MK+ER+IE,12,0.92345
MK+ER+IE,13,0.918696
MK+ER+IE,14,0.898
MK+ER+IE,15,0.9199
MK+ER+IE,16,0.9134
MK+ER+IE,17,0.832583
MK+ER+IE,18,0.8931
MK+ER+IE,19,0.91005
MK+ER+IE,20,0.9142
MK+ER+IE,21,0.90345
MK+ER+IE,22,0.93875
MK+ER+IE,23,0.933447
MK+ER+IE,24,0.91455
MK+ER+IE,25,0.9126
MK+ER+IE,26,0.919246
MK+ER+IE,27,0.9033
MK+ER+IE,28,0.87495
MK+ER+IE,29,0.9038
MK+ER+IE,30,0.94055
MK+ER+IE,31,0.91385
MK+ER+IE,32,0.86895
MK+ER+IE,33,0.93795
MK+ER+IE,34,0.9158
MK+ER+IE,35,0.962
MK+ER+IE,36,0.89395
MK+ER+IE,37,0.9194
MK+ER+IE,38,0.90965
MK+ER+IE,39,0.8872
MK+ER+IE,40,0.9166
MK+ER+IE,41,0.83785
MK+ER+IE,42,0.951643
MK+ER+IE,43,0.93535
MK+ER+IE,44,0.90435
MK+ER+IE,45,0.94125
MK+ER+IE,46,0.94915
MK+ER+IE,47,0.9118
MK+ER+IE,48,0.9423
MK+ER+IE,49,0.8999
MK+ER+IE,50,0.895595
MK+ER+IE,51,0.92495
MK+ER+IE,52,0.9158
MK+ER+IE,53,0.9281
MK+ER+IE,54,0.92
MK+ER+IE,55,0.8693
MK+ER+IE,56,0.9314
MK+ER+IE,57,0.88245
MK+ER+IE,58,0.88555
MK+ER+IE,59,0.90835
MK+ER+IE,60,0.91565
MK+ER+IE,61,0.93735
MK+ER+IE,62,0.93225
MK+ER+IE,63,0.927239
MK+ER+IE,64,0.91025
MK+ER+IE,65,0.92765
MK+ER+IE,66,0.949397
MK+ER+IE,67,0.9069
MK+ER+IE,68,0.91725
MK+ER+IE,69,0.90895
MK+ER+IE,70,0.87515
MK+ER+IE,71,0.89915
MK+ER+IE,72,0.88135
MK+ER+IE,73,0.91725
MK+ER+IE,74,0.9262
MK+ER+IE,75,0.92435
MK+ER+IE,76,0.89705
MK+ER+IE,77,0.936597
MK+ER+IE,78,0.9264
MK+ER+IE,79,0.92015
MK+ER+IE,80,0.94595
MK+ER+IE,81,0.89305
MK+ER+IE,82,0.90455
MK+ER+IE,83,0.91295
MK+ER+IE,84,0.915092
MK+ER+IE,85,0.8944
MK+ER+IE,86,0.918046
MK+ER+IE,87,0.9219
MK+ER+IE,88,0.9036
MK+ER+IE,89,0.906841
MK+ER+IE,90,0.9146
MK+ER+IE,91,0.9182
MK+ER+IE,92,0.9188
MK+ER+IE,93,0.92465
MK+ER+IE,94,0.90195
MK+ER+IE,95,0.9239
MK+ER+IE,96,0.91545
MK+ER+IE,97,0.9208
MK+ER+IE,98,0.90785
MK+ER+IE,99,0.94265
MK+ER+IE,100,0.9212
MK+ER+IE,101,0.87575
MK+ER+IE,102,0.876
MK+ER+IE,103,0.92
MK+ER+IE,104,0.89565
MK+ER+IE,105,0.91215
MK+ER+IE,106,0.90305
MK+ER+IE,107,0.95075
MK+ER+IE,108,0.91645
MK+ER+IE,109,0.94815
MK+ER+IE,110,0.9391
MK+ER+IE,111,0.9039
MK+ER+IE,112,0.917
MK+ER+IE,113,0.892
MK+ER+IE,114,0.9345
MK+ER+IE,115,0.88855
MK+ER+IE,116,0.90895
MK+ER+IE,117,0.93225
MK+ER+IE,118,0.848212
MK+ER+IE,119,0.9247
MK+ER+IE,120,0.91565
MK+ER+IE,121,0.8987
MK+ER+IE,122,0.9135
MK+ER+IE,123,0.911841
MK+ER+IE,124,0.91295
MK+ER+IE,125,0.93055
MK+ER+IE,126,0.90085
MK+ER+IE,127,0.83835
MK+ER+IE,128,0.920696
MK+ER+IE,129,0.94405
MK+ER+IE,130,0.91045
MK+ER+IE,131,0.93855
MK+ER+IE,132,0.9041
MK+ER+IE,133,0.90645
MK+ER+IE,134,0.94105
MK+ER+IE,135,0.94255
MK+ER+IE,136,0.9265
MK+ER+IE,137,0.897245
MK+ER+IE,138,0.9097
MK+ER+IE,139,0.91305
MK+ER+IE,140,0.8976
MK+ER+IE,141,0.9097
MK+ER+IE,142,0.93235
MK+ER+IE,143,0.910491
MK+ER+IE,144,0.94295
MK+ER+IE,145,0.85675
MK+ER+IE,146,0.9121
MK+ER+IE,147,0.90155
MK+ER+IE,148,0.951293
MK+ER+IE,149,0.956148
MK+ER+IE,150,0.89979
MK+ER+IE,151,0.9193
MK+ER+IE,152,0.9399
MK+ER+IE,153,0.90685
MK+ER+IE,154,0.8736
MK+ER+IE,155,0.85465
MK+ER+IE,156,0.85005
MK+ER+IE,157,0.89185
MK+ER+IE,158,0.9122
MK+ER+IE,159,0.9599
MK+ER+IE,160,0.90955
MK+ER+IE,161,0.96035
MK+ER+IE,162,0.92585
MK+ER+IE,163,0.912746
MK+ER+IE,164,0.93975
MK+ER+IE,165,0.9437
MK+ER+IE,166,0.90905
MK+ER+IE,167,0.91885
MK+ER+IE,168,0.9184
MK+ER+IE,169,0.9231
MK+ER+IE,170,0.93165
MK+ER+IE,171,0.9325
MK+ER+IE,172,0.92425
MK+ER+IE,173,0.908495
MK+ER+IE,174,0.8792
MK+ER+IE,175,0.922888
MK+ER+IE,176,0.9206
MK+ER+IE,177,0.89915
MK+ER+IE,178,0.90575
MK+ER+IE,179,0.93935
MK+ER+IE,180,0.8928
MK+ER+IE,181,0.9197
MK+ER+IE,182,0.920796
MK+ER+IE,183,0.8329
MK+ER+IE,184,0.91705
MK+ER+IE,185,0.923
MK+ER+IE,186,0.93445
MK+ER+IE,187,0.90435
MK+ER+IE,188,0.9012
MK+ER+IE,189,0.8928
MK+ER+IE,190,0.944642
MK+ER+IE,191,0.93065
MK+ER+IE,192,0.90265
MK+ER+IE,193,0.9368
MK+ER+IE,194,0.903795
MK+ER+IE,195,0.93775
MK+ER+IE,196,0.89695
MK+ER+IE,197,0.9059
MK+ER+IE,198,0.92815
MK+ER+IE,199,0.91345
CI,0,0.924344
CI,1,0.869272
CI,2,0.882756
CI,3,0.945785
CI,4,0.957139
CI,5,0.8347
CI,6,0.858917
CI,7,0.952478
CI,8,0.898539
CI,9,0.801138
CI,10,0.973325
CI,11,0.856512
CI,12,0.825457
CI,13,0.740748
CI,14,0.96055
CI,15,0.950107
CI,16,0.854621
CI,17,0.914139
CI,18,0.773896
CI,19,0.883649
CI,20,0.950507
CI,21,0.942078
CI,22,0.90196
CI,23,0.978189
CI,24,0.924521
CI,25,0.975861
CI,26,0.853572
CI,27,0.857497
CI,28,0.947862
CI,29,0.827328
CI,30,0.757891
CI,31,0.923018
CI,32,0.888638
CI,33,0.912496
CI,34,0.964578
CI,35,0.95544
CI,36,0.925153
CI,37,0.942498
CI,38,0.893866
CI,39,0.867593
CI,40,0.802963
CI,41,0.953932
CI,42,0.962293
CI,43,0.833677
CI,44,0.89959
CI,45,0.963654
CI,46,0.914231
CI,47,0.828947
CI,48,0.925519
CI,49,0.782007
CI,50,0.683379
CI,51,0.963086
CI,52,0.929386
CI,53,0.891581
CI,54,0.922994
CI,55,0.847212
CI,56,0.843184
CI,57,0.912095
CI,58,0.841833
CI,59,0.90986
CI,60,0.863243
CI,61,0.925225
CI,62,0.976503
CI,63,0.849482
CI,64,0.690562
CI,65,0.932532
CI,66,0.907964
CI,67,0.910148
CI,68,0.830408
CI,69,0.956626
CI,70,0.839162
CI,71,0.951988
CI,72,0.740908
CI,73,0.874884
CI,74,0.900718
CI,75,0.968841
CI,76,0.905108
CI,77,0.769211
CI,78,0.828775
CI,79,0.927199
CI,80,0.870015
CI,81,0.89838
CI,82,0.975715
CI,83,0.76615
CI,84,0.934583
CI,85,0.928301
CI,86,0.826179
CI,87,0.725415
CI,88,0.914258
CI,89,0.929063
CI,90,0.897184
CI,91,0.80864
CI,92,0.957241
CI,93,0.967702
CI,94,0.825086
CI,95,0.935257
CI,96,0.891644
CI,97,0.926596
CI,98,0.869283
CI,99,0.953407
CI,100,0.935832
CI,101,0.89442
CI,102,0.960794
CI,103,0.918717
CI,104,0.915441
CI,105,0.870747
CI,106,0.953978
CI,107,0.867546
CI,108,0.925346
CI,109,0.831257
CI,110,0.916018
CI,111,0.885669
CI,112,0.91139
CI,113,0.885227
CI,114,0.93962
CI,115,0.879626
CI,116,0.835913
CI,117,0.901866
CI,118,0.925419
CI,119,0.791032
CI,120,0.899831
CI,121,0.869929
CI,122,0.775757
CI,123,0.943046
CI,124,0.866078
CI,125,0.896001
CI,126,0.933788
CI,127,0.91752
CI,128,0.798731
CI,129,0.899759
CI,130,0.765479
CI,131,0.869969
CI,132,0.920742
CI,133,0.844365
CI,134,0.988933
CI,135,0.811098
CI,136,0.899191
CI,137,0.891433
CI,138,0.913464
CI,139,0.901927
CI,140,0.908554
CI,141,0.879864
CI,142,0.909895
CI,143,0.914059
CI,144,0.908238
CI,145,0.908458
CI,146,0.909944
CI,147,0.901849
CI,148,0.934302
CI,149,0.925177
CI,150,0.776204
CI,151,0.848713
CI,152,0.954718
CI,153,0.951916
CI,154,0.881333
CI,155,0.916692
CI,156,0.827769
CI,157,0.941893
CI,158,0.950395
CI,159,0.915913
CI,160,0.864844
CI,161,0.967965
CI,162,0.850563
CI,163,0.931047
CI,164,0.756783
CI,165,0.948006
CI,166,0.933501
CI,167,0.917629
CI,168,0.66111
CI,169,0.92998
CI,170,0.972385
CI,171,0.861604
CI,172,0.929246
CI,173,0.892303
CI,174,0.915202
CI,175,0.969249
CI,176,0.744151
CI,177,0.908652
CI,178,0.876986
CI,179,0.853772
CI,180,0.764703
CI,181,0.825357
CI,182,0.828257
CI,183,0.9642
CI,184,0.874023
CI,185,0.910556
CI,186,0.960134
CI,187,0.936153
CI,188,0.829431
CI,189,0.792954
CI,190,0.955729
CI,191,0.894691
CI,192,0.918626
CI,193,0.910196
CI,194,0.908723
CI,195,0.946129
CI,196,0.792482
CI,197,0.875378
CI,198,0.897004
CI,199,0.815519
CI+IE,0,0.964924
CI+IE,1,0.957851
CI+IE,2,0.979206
CI+IE,3,0.951978
CI+IE,4,0.950319
CI+IE,5,0.935176
CI+IE,6,0.974566
CI+IE,7,0.943853
CI+IE,8,0.96401
CI+IE,9,0.911615
CI+IE,10,0.961452
CI+IE,11,0.95201
CI+IE,12,0.960363
CI+IE,13,0.951397
CI+IE,14,0.958833
CI+IE,15,0.941114
CI+IE,16,0.9252
CI+IE,17,0.960265
CI+IE,18,0.967684
CI+IE,19,0.908734
CI+IE,20,0.939562
CI+IE,21,0.92896
CI+IE,22,0.89259
CI+IE,23,0.974889
CI+IE,24,0.938434
CI+IE,25,0.94784
CI+IE,26,0.958346
CI+IE,27,0.9599
CI+IE,28,0.912871
CI+IE,29,0.937233
CI+IE,30,0.870168
CI+IE,31,0.934543
CI+IE,32,0.965027
CI+IE,33,0.931598
CI+IE,34,0.988296
CI+IE,35,0.885266
CI+IE,36,0.949667
CI+IE,37,0.951288
CI+IE,38,0.957278
CI+IE,39,0.942312
CI+IE,40,0.947697
CI+IE,41,0.930057
CI+IE,42,0.951597
CI+IE,43,0.962473
CI+IE,44,0.945629
CI+IE,45,0.945861
CI+IE,46,0.949106
CI+IE,47,0.953515
CI+IE,48,0.961479
CI+IE,49,0.964743
CI+IE,50,0.84726
CI+IE,51,0.937019
CI+IE,52,0.976657
CI+IE,53,0.979489
CI+IE,54,0.94345
CI+IE,55,0.961893
CI+IE,56,0.918239
CI+IE,57,0.974891
CI+IE,58,0.978279
CI+IE,59,0.963269
CI+IE,60,0.914581
CI+IE,61,0.982037
CI+IE,62,0.933216
CI+IE,63,0.965845
CI+IE,64,0.855516
CI+IE,65,0.971868
CI+IE,66,0.974191
CI+IE,67,0.958246
CI+IE,68,0.831028
CI+IE,69,0.966319
CI+IE,70,0.985681
CI+IE,71,0.936458
CI+IE,72,0.977243
CI+IE,73,0.952285
CI+IE,74,0.948145
CI+IE,75,0.97793
CI+IE,76,0.838659
CI+IE,77,0.961311
CI+IE,78,0.929383
CI+IE,79,0.930483
CI+IE,80,0.86604
CI+IE,81,0.911461
CI+IE,82,0.915154
CI+IE,83,0.97859
CI+IE,84,0.940661
CI+IE,85,0.942914
CI+IE,86,0.978955
CI+IE,87,0.962616
CI+IE,88,0.933052
CI+IE,89,0.912822
CI+IE,90,0.973255
CI+IE,91,0.957219
CI+IE,92,0.951863
CI+IE,93,0.949413
CI+IE,94,0.958613
CI+IE,95,0.962135
CI+IE,96,0.892882
CI+IE,97,0.935288
CI+IE,98,0.943343
CI+IE,99,0.902634
CI+IE,100,0.933639
CI+IE,101,0.935806
CI+IE,102,0.836341
CI+IE,103,0.960188
CI+IE,104,0.949518
CI+IE,105,0.971735
CI+IE,106,0.967881
CI+IE,107,0.889588
CI+IE,108,0.975736
CI+IE,109,0.951524
CI+IE,110,0.930827
CI+IE,111,0.891167
CI+IE,112,0.97365
CI+IE,113,0.97716
CI+IE,114,0.960714
CI+IE,115,0.97758
CI+IE,116,0.93867
CI+IE,117,0.927839
CI+IE,118,0.863129
CI+IE,119,0.860751
CI+IE,120,0.952827
CI+IE,121,0.975332
CI+IE,122,0.931878
CI+IE,123,0.93544
CI+IE,124,0.909228
CI+IE,125,0.980731
CI+IE,126,0.810443
CI+IE,127,0.919231
CI+IE,128,0.976084
CI+IE,129,0.931214
CI+IE,130,0.82177
CI+IE,131,0.960903
CI+IE,132,0.956188
CI+IE,133,0.988327
CI+IE,134,0.931348
CI+IE,135,0.96695
CI+IE,136,0.970945
CI+IE,137,0.972172
CI+IE,138,0.987081
CI+IE,139,0.920356
CI+IE,140,0.911016
CI+IE,141,0.896804
CI+IE,142,0.897871
CI+IE,143,0.938527
CI+IE,144,0.972299
CI+IE,145,0.932126
CI+IE,146,0.908193
CI+IE,147,0.957099
CI+IE,148,0.97771
CI+IE,149,0.949502
CI+IE,150,0.966715
CI+IE,151,0.975628
CI+IE,152,0.982292
CI+IE,153,0.972351
CI+IE,154,0.906332
CI+IE,155,0.948426
CI+IE,156,0.957838
CI+IE,157,0.979848
CI+IE,158,0.950517
CI+IE,159,0.902587
CI+IE,160,0.973579
CI+IE,161,0.977987
CI+IE,162,0.959829
CI+IE,163,0.925139
CI+IE,164,0.959822
CI+IE,165,0.948309
CI+IE,166,0.956843
CI+IE,167,0.973977
CI+IE,168,0.974693
CI+IE,169,0.964122
CI+IE,170,0.973829
CI+IE,171,0.935336
CI+IE,172,0.907948
CI+IE,173,0.920524
CI+IE,174,0.968435
CI+IE,175,0.922856
CI+IE,176,0.937484
CI+IE,177,0.978852
CI+IE,178,0.9541
CI+IE,179,0.909333
CI+IE,180,0.976043
CI+IE,181,0.83748
CI+IE,182,0.964946
CI+IE,183,0.907979
CI+IE,184,0.968182
CI+IE,185,0.899858
CI+IE,186,0.967275
CI+IE,187,0.794672
CI+IE,188,0.925688
CI+IE,189,0.910259
CI+IE,190,0.949222
CI+IE,191,0.907671
CI+IE,192,0.967852
CI+IE,193,0.987527
CI+IE,194,0.980689
CI+IE,195,0.922147
CI+IE,196,0.988925
CI+IE,197,0.956299
CI+IE,198,0.989146
CI+IE,199,0.963838
CI+ER,0,0.966653
CI+ER,1,0.950313
CI+ER,2,0.877385
CI+ER,3,0.897543
CI+ER,4,0.830472
CI+ER,5,0.953792
CI+ER,6,0.983312
CI+ER,7,0.963685
CI+ER,8,0.981411
CI+ER,9,0.984561
CI+ER,10,0.917752
CI+ER,11,0.906264
CI+ER,12,0.959027
CI+ER,13,0.986914
CI+ER,14,0.95731
CI+ER,15,0.952663
CI+ER,16,0.957851
CI+ER,17,0.908359
CI+ER,18,0.80713
CI+ER,19,0.867384
CI+ER,20,0.964742
CI+ER,21,0.924194
CI+ER,22,0.89513
CI+ER,23,0.960743
CI+ER,24,0.940618
CI+ER,25,0.92486
CI+ER,26,0.931876
CI+ER,27,0.946997
CI+ER,28,0.969789
CI+ER,29,0.979384
CI+ER,30,0.928195
CI+ER,31,0.900467
CI+ER,32,0.94089
CI+ER,33,0.955599
CI+ER,34,0.960751
CI+ER,35,0.873208
CI+ER,36,0.951878
CI+ER,37,0.915724
CI+ER,38,0.958625
CI+ER,39,0.907975
CI+ER,40,0.957876
CI+ER,41,0.970627
CI+ER,42,0.873744
CI+ER,43,0.896472
CI+ER,44,0.971907
CI+ER,45,0.975827
CI+ER,46,0.917471
CI+ER,47,0.903323
CI+ER,48,0.961208
CI+ER,49,0.891945
CI+ER,50,0.952237
CI+ER,51,0.937752
CI+ER,52,0.927287
CI+ER,53,0.864381
CI+ER,54,0.81745
CI+ER,55,0.767377
CI+ER,56,0.920192
CI+ER,57,0.903816
CI+ER,58,0.926963
CI+ER,59,0.964854
CI+ER,60,0.92614
CI+ER,61,0.974629
CI+ER,62,0.92453
CI+ER,63,0.956406
CI+ER,64,0.927596
CI+ER,65,0.928063
CI+ER,66,0.902411
CI+ER,67,0.985877
CI+ER,68,0.923227
CI+ER,69,0.893806
CI+ER,70,0.906966
CI+ER,71,0.848861
CI+ER,72,0.937778
CI+ER,73,0.94063
CI+ER,74,0.922583
CI+ER,75,0.950391
CI+ER,76,0.920262
CI+ER,77,0.973015
CI+ER,78,0.957892
CI+ER,79,0.78715
CI+ER,80,0.973196
CI+ER,81,0.954041
CI+ER,82,0.939601
CI+ER,83,0.905683
CI+ER,84,0.923384
CI+ER,85,0.863683
CI+ER,86,0.97022
CI+ER,87,0.804628
CI+ER,88,0.955017
CI+ER,89,0.937211
CI+ER,90,0.949137
CI+ER,91,0.957493
CI+ER,92,0.947986
CI+ER,93,0.971226
CI+ER,94,0.966672
CI+ER,95,0.855427
CI+ER,96,0.93771
CI+ER,97,0.878296
CI+ER,98,0.974491
CI+ER,99,0.962417
CI+ER,100,0.937433
CI+ER,101,0.930482
CI+ER,102,0.930816
CI+ER,103,0.961631
CI+ER,104,0.902249
CI+ER,105,0.945775
CI+ER,106,0.968125
CI+ER,107,0.963929
CI+ER,108,0.916872
CI+ER,109,0.903092
CI+ER,110,0.955366
CI+ER,111,0.882058
CI+ER,112,0.906767
CI+ER,113,0.910391
CI+ER,114,0.947363
CI+ER,115,0.810096
CI+ER,116,0.905376
CI+ER,117,0.978736
CI+ER,118,0.920929
CI+ER,119,0.969445
CI+ER,120,0.840538
CI+ER,121,0.909983
CI+ER,122,0.985076
CI+ER,123,0.891109
CI+ER,124,0.856277
CI+ER,125,0.964748
CI+ER,126,0.97594
CI+ER,127,0.857253
CI+ER,128,0.962144
CI+ER,129,0.945979
CI+ER,130,0.968159
CI+ER,131,0.991266
CI+ER,132,0.963884
CI+ER,133,0.92825
CI+ER,134,0.969995
CI+ER,135,0.984451
CI+ER,136,0.885678
CI+ER,137,0.970783
CI+ER,138,0.886679
CI+ER,139,0.925497
CI+ER,140,0.963279
CI+ER,141,0.748536
CI+ER,142,0.943003
CI+ER,143,0.898255
CI+ER,144,0.978434
CI+ER,145,0.897682
CI+ER,146,0.929314
CI+ER,147,0.971022
CI+ER,148,0.91526
CI+ER,149,0.88801
CI+ER,150,0.940114
CI+ER,151,0.974819
CI+ER,152,0.944857
CI+ER,153,0.905918
CI+ER,154,0.956059
CI+ER,155,0.964531
CI+ER,156,0.964816
CI+ER,157,0.851573
CI+ER,158,0.926553
CI+ER,159,0.890036
CI+ER,160,0.939414
CI+ER,161,0.967849
CI+ER,162,0.908447
CI+ER,163,0.991268
CI+ER,164,0.930725
CI+ER,165,0.937893
CI+ER,166,0.88027
CI+ER,167,0.936828
CI+ER,168,0.927554
CI+ER,169,0.888655
CI+ER,170,0.990989
CI+ER,171,0.902847
CI+ER,172,0.937462
CI+ER,173,0.900716
CI+ER,174,0.867918
CI+ER,175,0.946978
CI+ER,176,0.980549
CI+ER,177,0.877707
CI+ER,178,0.895896
CI+ER,179,0.933525
CI+ER,180,0.941421
CI+ER,181,0.942463
CI+ER,182,0.923681
CI+ER,183,0.963695
CI+ER,184,0.941604
CI+ER,185,0.98142
CI+ER,186,0.916701
CI+ER,187,0.856071
CI+ER,188,0.950005
CI+ER,189,0.927622
CI+ER,190,0.834522
CI+ER,191,0.908121
CI+ER,192,0.844007
CI+ER,193,0.83701
CI+ER,194,0.909976
CI+ER,195,0.903522
CI+ER,196,0.826358
CI+ER,197,0.918259
CI+ER,198,0.958889
CI+ER,199,0.939685
CI+ER+IE,0,0.961942
CI+ER+IE,1,0.960618
CI+ER+IE,2,0.96318
CI+ER+IE,3,0.980306
CI+ER+IE,4,0.949912
CI+ER+IE,5,0.974244
CI+ER+IE,6,0.979615
CI+ER+IE,7,0.979789
CI+ER+IE,8,0.968669
CI+ER+IE,9,0.955927
CI+ER+IE,10,0.979007
CI+ER+IE,11,0.932798
CI+ER+IE,12,0.955158
CI+ER+IE,13,0.946457
CI+ER+IE,14,0.979707
CI+ER+IE,15,0.909646
CI+ER+IE,16,0.953478
CI+ER+IE,17,0.98673
CI+ER+IE,18,0.967403
CI+ER+IE,19,0.988048
CI+ER+IE,20,0.915148
CI+ER+IE,21,0.952192
CI+ER+IE,22,0.993095
CI+ER+IE,23,0.956574
CI+ER+IE,24,0.915247
CI+ER+IE,25,0.982816
CI+ER+IE,26,0.9877
CI+ER+IE,27,0.922188
CI+ER+IE,28,0.974843
CI+ER+IE,29,0.973476
CI+ER+IE,30,0.983618
CI+ER+IE,31,0.995487
CI+ER+IE,32,0.981176
CI+ER+IE,33,0.965191
CI+ER+IE,34,0.983388
CI+ER+IE,35,0.98994
CI+ER+IE,36,0.938884
CI+ER+IE,37,0.980243
CI+ER+IE,38,0.936787
CI+ER+IE,39,0.961949
CI+ER+IE,40,0.977285
CI+ER+IE,41,0.853479
CI+ER+IE,42,0.958496
CI+ER+IE,43,0.942929
CI+ER+IE,44,0.988338
CI+ER+IE,45,0.931352
CI+ER+IE,46,0.968981
CI+ER+IE,47,0.98068
CI+ER+IE,48,0.949206
CI+ER+IE,49,0.940664
CI+ER+IE,50,0.956498
CI+ER+IE,51,0.984776
CI+ER+IE,52,0.973423
CI+ER+IE,53,0.951826
CI+ER+IE,54,0.978994
CI+ER+IE,55,0.98154
CI+ER+IE,56,0.985113
CI+ER+IE,57,0.914886
CI+ER+IE,58,0.97298
CI+ER+IE,59,0.947689
CI+ER+IE,60,0.963388
CI+ER+IE,61,0.978372
CI+ER+IE,62,0.960034
CI+ER+IE,63,0.993999
CI+ER+IE,64,0.961387
CI+ER+IE,65,0.969093
CI+ER+IE,66,0.943948
CI+ER+IE,67,0.95735
CI+ER+IE,68,0.961044
CI+ER+IE,69,0.947318
CI+ER+IE,70,0.995948
CI+ER+IE,71,0.941565
CI+ER+IE,72,0.958096
CI+ER+IE,73,0.955473
CI+ER+IE,74,0.931534
CI+ER+IE,75,0.964762
CI+ER+IE,76,0.992087
CI+ER+IE,77,0.949232
CI+ER+IE,78,0.952938
CI+ER+IE,79,0.963688
CI+ER+IE,80,0.965659
CI+ER+IE,81,0.964058
CI+ER+IE,82,0.966833
CI+ER+IE,83,0.976847
CI+ER+IE,84,0.96804
CI+ER+IE,85,0.984792
CI+ER+IE,86,0.96432
CI+ER+IE,87,0.923425
CI+ER+IE,88,0.967189
CI+ER+IE,89,0.963819
CI+ER+IE,90,0.91853
CI+ER+IE,91,0.949344
CI+ER+IE,92,0.925954
CI+ER+IE,93,0.905045
CI+ER+IE,94,0.943466
CI+ER+IE,95,0.950095
CI+ER+IE,96,0.910127
CI+ER+IE,97,0.955104
CI+ER+IE,98,0.980549
CI+ER+IE,99,0.968121
CI+ER+IE,100,0.938285
CI+ER+IE,101,0.947016
CI+ER+IE,102,0.953889
CI+ER+IE,103,0.96882
CI+ER+IE,104,0.917722
CI+ER+IE,105,0.987126
CI+ER+IE,106,0.942295
CI+ER+IE,107,0.987746
CI+ER+IE,108,0.964588
CI+ER+IE,109,0.997748
CI+ER+IE,110,0.950568
CI+ER+IE,111,0.972915
CI+ER+IE,112,0.9082
CI+ER+IE,113,0.964232
CI+ER+IE,114,0.972058
CI+ER+IE,115,0.985088
CI+ER+IE,116,0.948479
CI+ER+IE,117,0.974383
CI+ER+IE,118,0.985291
