,genotype,activity_ratio,speed_ratio
53,15V,1.0,0.9370526962475226
54,15V,,0.47214323990814894
55,15V,0.8303030303030303,0.6080522380696582
56,15V,0.5,0.5614836219221524
57,15V,1.0,0.7436566988518215
58,15V,1.0,0.5402502710629812
59,15V,0.893048128342246,0.6297772149058396
60,15V,0.6741424802110818,0.36917492971035193
61,15V,1.0,0.4752763697537812
62,15V,,0.4069035323373549
63,15V,1.0,0.5843570071429072
64,15V,1.0,0.5765235967381455
65,15V,0.9897003745318352,0.578858039373261
66,15V,1.0,0.3770064199969837
67,15V,0.8215547703180212,0.48902328774156095
68,15V,1.0,0.8748872321403305
69,15V,0.8787468730260759,0.3706647745877263
70,15V,0.8118939883645766,0.33738218278730836
71,15V,0.9450307827616535,0.4902989436929669
72,15V,,0.4856589851575567
73,15V,0.08256880733944955,0.5534779986440711
74,15V,,0.512731524440259
75,15V,1.0,0.7975184570823465
76,15V,0.8662551440329218,0.5474721023412306
77,15V,1.0,0.4876152474007861
78,15V,,0.47290730473061937
79,15V,,0.5768346500187526
80,15V,1.0,0.5921999780950113
81,15V,0.8632635360937021,0.4619608150836805
82,15V,1.0,0.5876848157566723
83,15V,1.0,0.6474883808053138
84,15V,0.0,0.40388636031276415
85,15V,1.0,0.4870329871624793
86,15V,1.0,0.7428826851915604
87,15V,0.9459007250418293,0.6188315980690678
88,15V,1.0,0.6310810183006289
89,15V,0.7907673076167911,0.12399001683822763
90,15V,,0.46322772599203105
91,15V,1.0,0.4956204904204682
92,15V,0.9507494646680942,0.5871093851095484
93,15V,1.0,0.6682865664998885
94,15V,0.414044289044289,0.32772907109298016
95,15V,,0.5809798552591707
96,15V,0.9935779816513761,0.5228994831265548
97,15V,0.8909090909090909,0.42410107677611586
98,15V,1.0,0.512192686357573
99,15V,0.8814200366077445,0.5115557298009429
100,15V,0.9258355800308888,0.569054209745973
101,15V,1.0,0.8056568905277111
102,15V,1.0,0.47731062643918326
103,15V,1.0,0.5157364465780251
104,15V,,0.5251628060904391
105,15V,0.9422413793103448,0.5649158107364041
106,15V,1.0,0.7059247899230966
107,15V,0.8809020704766255,0.39605254434132575
108,13V,1.0,0.45841678991641416
109,13V,0.8005249343832022,0.4369151467827564
110,13V,1.0,0.6739194950833332
111,13V,1.0,0.5506420005301573
112,13V,1.0,0.6165392684764917
113,13V,0.27705627705627706,0.4379957313733712
114,13V,1.0,0.4991104297657119
115,13V,0.5424836601307189,0.40144557708691353
116,13V,0.8910998552821997,0.5281002952186806
117,13V,0.9193717277486911,0.65040175441361
118,13V,1.0,0.859139866485066
119,13V,1.0,0.7222186422366589
120,13V,1.0,0.4563743019124988
121,13V,1.0,0.5657189412303296
122,13V,0.7963944856839873,0.47266778136415005
123,13V,1.0,0.549820114705862
124,13V,0.6783884924425465,0.20393125840090084
125,13V,1.0,0.7588232664807156
126,13V,0.8167701863354038,0.4313207458412423
127,13V,,0.5059105566942791
128,13V,0.8642983674032767,0.4492900194799009
129,13V,0.5,0.410904967020516
130,13V,0.8753201933242712,0.3654704282240935
131,13V,1.0,0.6005750093365204
132,13V,1.0,0.7098597212547064
133,13V,0.8841121495327103,0.4366131248687171
134,13V,1.0,0.38946724094615287
135,13V,0.5628787878787879,0.468372965603493
136,13V,1.0,0.5985949580248408
137,13V,1.0,0.9914647833387102
138,13V,0.6814159292035398,0.4107524794831463
139,13V,1.0,0.4248940578153932
140,13V,1.0,0.7334212208880004
141,13V,1.0,0.6040547439967364
142,13V,1.0,0.34303754410019294
143,13V,1.0,0.7520417312391438
144,13V,1.0,0.5728517235954214
145,13V,0.6752039258451472,0.5891116254154339
146,13V,0.0,0.5245615812346103
147,13V,1.0,0.3199204687278304
148,13V,0.9593517534537725,0.6376574377365417
149,13V,0.8177339901477833,0.3712771800231829
150,13V,0.9733266230498239,0.5258900076684893
151,13V,1.0,0.564609687560326
152,13V,,0.5094945341814977
153,13V,0.8382089552238806,0.2843396638373529
154,13V,0.6786941580756014,0.4800522578879937
155,13V,0.9654761904761905,0.5525612478380922
156,13V,1.0,0.43456249448610523
157,13V,1.0,0.5868880688444279
158,13V,,0.5293797328409576
159,13V,,0.607608285388317
160,13V,0.4027777777777778,0.42727162970054655
161,13V,0.7306930693069307,0.5845699508199619
162,13V,0.9191189114057368,0.5902825945827886
163,13V,0.8491525423728814,0.3772546281448767
164,13V,1.0,0.6107653734077196
165,13V,1.0,0.5873593141893729
166,13V,0.878731343283582,0.38326386076375385
167,13V,0.8546737966847743,0.585694247053475
168,13V,0.953953953953954,0.6520037812282418
169,13V,0.9140877598152425,0.5492678286810394
170,13V,0.8446601941747572,0.42742836553400243
171,13V,0.8880288957688338,0.6999260550386464
172,13V,0.8904235727440147,0.47556155495989927
173,13V,0.8790322580645161,0.38313124855398734
174,13V,0.9353970267782232,0.6305845854026253
175,13V,0.9116581429830242,0.7096265215636618
176,13V,1.0,0.6039587802460024
177,13V,0.8735325506937033,0.4741523447413205
178,13V,0.8888888888888888,0.4877666797983704
179,13V,0.7247386759581882,0.46996984377007334
180,13V,0.8929016189290162,0.5708572883910735
181,13V,0.9358796296296297,0.5991349709052383
182,13V,0.616606863797875,0.6430201303919839
183,13V,0.8701569107261682,0.4233590617835333
184,13V,0.8833819241982507,0.5394439127652572
185,13V,0.8834865770787066,0.508804143603751
186,13V,0.894774011299435,0.5248186499028714
187,13V,1.0,0.7451345688141051
188,13V,0.9639364303178484,0.5022950704779878
189,13V,1.0,0.6436502811367298
190,13V,0.8674062334918119,0.33657063326694403
191,13V,1.0,0.70465169835708
192,13V,1.0,0.8525922752754538
193,13V,0.8922068463219228,0.5067616787093825
194,13V,0.8406819517930629,0.51513022357348
195,13V,0.8791649939783219,0.38885516479440807
196,13V,0.9592986850344396,0.5889970718539288
197,13V,0.9135691894312584,0.5582650609534007
198,13V,0.8900922583233053,0.582977299847105
199,13V,0.0,0.5800803271881025
200,13V,,0.479602384610546
201,13V,1.0,0.4988682708224814
202,13V,1.0,0.5665541113321584
203,13V,0.9373482272948033,0.4915871261534631
204,13V,0.888135593220339,0.5562536216766089
205,13V,1.0,0.6923419683343051
206,13V,0.9390711546655305,0.508480835614431
207,13V,0.9815899581589957,0.6634618533999117
208,13V,0.8920648464163823,0.5106233523176029
209,13V,0.9501192368839428,0.5895855195614517
210,13V,0.9834319526627219,0.5363362647195318
211,13V,1.0,0.7783885342373833
212,13V,,0.510720223469359
213,13V,,0.44818707900612176
214,13V,0.9004496873797312,0.5779147899772504
215,13V,0.8864920390344119,0.4921914668653859
216,15V,1.0,0.516445241027826
217,15V,0.8823773953652498,0.47403260707555644
218,15V,,0.5319076284041931
219,15V,1.0,0.6884569181425868
220,15V,0.9289372599231754,0.6247365779574587
221,15V,0.8599943645616313,0.4318916670721616
222,15V,0.9215411998244848,0.5698281313033963
223,15V,0.9026233881725211,0.5650625820893613
224,15V,,0.5227670232673645
225,15V,,0.4626906642468611
226,15V,1.0,0.45172154372308676
227,15V,1.0,0.7175980447166802
228,15V,1.0,0.7886054572664404
229,15V,1.0,0.6017478368896056
230,15V,,0.48200332040402827
231,15V,,0.4349349532884211
232,15V,0.9525728276806191,0.5512345879032653
233,15V,0.8449131513647643,0.4724756856708229
234,15V,,0.6403866056365006
235,15V,,0.49039762065263304
236,15V,0.4172167216721672,0.3684544360795794
237,15V,,0.545713372289554
238,15V,,0.5490895020190149
239,15V,0.941646682653877,0.4436213855216296
240,15V,0.916791230692576,0.6703386550854714
241,15V,1.0,0.5155374114052877
242,15V,0.9422492401215805,0.6119389381467693
243,15V,0.917864476386037,0.7091197582983052
244,15V,0.9248681898066784,0.6447093623078137
245,15V,0.9860279441117765,0.6800453863329685
246,15V,0.9661857529305681,0.5767900397190684
247,15V,,0.5387078283818301
248,15V,0.8632439800090868,0.45174766067502037
249,15V,1.0,0.5125482907592187
250,15V,0.8599553919544975,0.564776916892258
251,15V,1.0,0.7625624259030582
252,15V,,0.5023423232539953
253,15V,,0.48629617310841045
254,15V,,0.45864057504926153
255,15V,0.8809773049083618,0.35470142303923596
256,15V,0.7727272727272727,0.6076971107107786
257,15V,1.0,0.530771601260505
258,15V,1.0,0.6705808838207528
259,15V,,0.5694153520379939
260,15V,,0.511134785959102
261,15V,0.7521488456299755,0.49105357652320003
262,15V,1.0,0.9405213884878095
263,15V,1.0,0.4670362425100753
264,15V,,0.569777703772916
265,15V,,0.46415802783608817
266,15V,0.9102140291106576,0.449337687806133
267,15V,,0.5960889510468806
268,15V,0.8607329842931937,0.3443830410906733
269,15V,1.0,0.6406682817716526
270,3V,,0.5001760927999664
271,3V,1.0,0.6027021920930751
272,3V,,0.526382119138135
273,3V,1.0,0.6011129490626488
274,3V,0.8702760423307407,0.4580830143618254
275,3V,,0.533078504547235
276,3V,,0.4964077955887406
277,3V,1.0,0.5781135034144784
278,3V,0.8768494342906876,0.6276728691363677
279,3V,,0.6523618240238674
280,3V,1.0,0.5660070254343993
281,3V,1.0,0.4353833336580947
282,3V,,0.49674818559644307
283,3V,,0.5123864381334214
284,3V,0.9458705357142857,0.47273043921930374
285,3V,1.0,0.5836315043087258
286,3V,,0.46542246052270614
287,3V,1.0,0.5018291037653113
288,3V,,0.4924738387915417
289,3V,0.7065868263473054,0.526443665085677
290,3V,1.0,0.9125899916511778
291,3V,1.0,0.726041998684765
292,3V,0.8810441534543743,0.5555172056956108
293,3V,,0.5118896976139558
294,3V,1.0,0.5839190775914869
295,3V,,0.4599399320820995
296,3V,0.8838403792967207,0.455009510681182
297,3V,0.8305521091811414,0.4886974218490698
298,3V,,0.5627947402179582
299,3V,0.906392694063927,0.4734955808398008
300,3V,,0.6225255563080271
301,3V,,0.5326467988819383
302,3V,,0.4615721173430371
303,3V,,0.41800848912607036
304,3V,,0.48164426571759417
305,3V,1.0,0.4185785362468693
306,3V,0.3100558659217877,0.5009447012438757
307,3V,0.8993585921856291,0.4927890589939252
308,3V,0.8483116883116883,0.4564990672238964
309,3V,0.9477311889718553,0.49084034999522014
310,3V,0.9345794392523364,0.8034226019179669
311,3V,0.8138528138528138,0.3533149969377552
312,3V,1.0,0.5303533558955446
313,3V,1.0,0.6497900646784872
314,3V,,0.5504199909583776
315,3V,0.8751486325802615,0.3996125035994296
316,3V,1.0,0.8795698816381318
317,3V,0.7127862595419847,0.3633440275862767
318,3V,1.0,0.5137729614643556
319,3V,1.0,0.8472617946180712
320,3V,,0.5647703219061275
321,3V,1.0,0.48759021509249284
322,3V,0.8906577293674068,0.5595436883180434
323,3V,,0.497408442532871
324,15V,1.0,0.6923717500858374
325,15V,1.0,0.6605736185539104
326,15V,,0.564409279758293
327,15V,1.0,0.20165828514216522
328,15V,,0.5362100264752186
329,15V,0.8060654429369514,0.2851032648642646
330,15V,1.0,0.7753572215691269
331,15V,1.0,0.7289870090891618
332,15V,1.0,0.7710559094066783
333,15V,0.8852327447833066,0.4255978898008067
334,15V,1.0,0.7164704778418631
335,15V,0.837170129140932,0.2857499908054135
336,15V,1.0,0.59421076059199
337,15V,0.9282094594594594,0.44147338752939336
338,15V,1.0,0.44572842126484524
339,15V,1.0,0.7229648689485899
340,15V,0.7562753036437248,0.08440758235115188
341,15V,0.880061263199238,0.3493576248936568
342,15V,,0.6324409051453851
343,15V,0.9203647812398219,0.47526074486775216
344,15V,1.0,0.6525994708359611
345,15V,0.8995535714285714,0.6398236429342601
346,15V,0.8737655646200085,0.4181758754446078
347,15V,0.9674572531715389,0.4725935428322791
348,15V,,0.5577059376967853
349,15V,1.0,0.3989537257715453
350,15V,0.7873949579831933,0.5892657795080701
351,15V,1.0,0.5087024053353981
352,15V,1.0,0.5565079903377561
353,15V,1.0,0.6190139405206059
354,15V,1.0,0.8119493852291836
355,15V,1.0,0.435533074639768
356,15V,0.9060124395300622,0.703289819014119
357,15V,0.8698568872987478,0.4555791314112748
358,15V,1.0,0.6502400168944681
359,15V,1.0,0.6399444577540273
360,15V,1.0,0.5114261694831325
361,15V,0.9106901217861976,0.5637482718318421
362,15V,1.0,0.5956467805477155
363,15V,0.9434663536776213,0.5146171132103475
364,15V,0.6251874062968515,0.530365508695522
365,15V,1.0,0.7458592682338736
366,15V,0.8844973138910207,0.6605369531670398
367,15V,0.5,0.5964486076745555
368,15V,0.8958148333148332,0.5088379620947568
369,15V,1.0,0.8791278307057178
370,15V,1.0,0.6888350368513886
371,15V,0.8850509795396919,0.4430999981918991
372,15V,1.0,0.7606895791390169
373,15V,,0.7355614640155874
374,15V,,0.47969574592634784
375,15V,0.9682804674457429,0.5261125200837692
376,15V,0.8893571830914335,0.49363501144642935
377,15V,0.8887788343018137,0.47096425161354916
378,3V,1.0,0.7204436022879566
379,3V,1.0,0.2444528143537638
380,3V,1.0,0.46990445218164584
381,3V,1.0,0.43705191553884293
382,3V,1.0,0.6297405067009382
383,3V,1.0,0.5550595687576865
384,3V,0.8764150943396226,0.45093526659188227
385,3V,0.13505747126436782,0.2482262644807438
386,3V,1.0,0.5988954472337592
387,3V,1.0,0.5514929241661024
388,3V,1.0,0.5787276253367629
389,3V,1.0,0.8099499970301591
390,3V,,0.5002309978726642
391,3V,0.879642221989748,0.5081106294293481
392,3V,1.0,0.518645746882769
393,3V,0.8978502322886568,0.6698993849575124
394,3V,0.8878540939076446,0.5703915359474575
395,3V,0.9511316872427984,0.7626050922734028
396,3V,0.8912429378531073,0.49195638973577455
397,3V,0.9858490566037735,0.5437950647235104
398,3V,,0.44295671623252786
399,3V,0.8271284890067051,0.4174899881941586
400,3V,,0.604417924144894
401,3V,,0.48521040785845615
402,3V,1.0,0.48587863402732173
403,3V,1.0,0.7124151082556253
404,3V,1.0,0.5403406347535284
405,3V,,0.42296691964581523
406,3V,0.8818226274481276,0.4060659741033591
407,3V,0.7297297297297297,0.3101603002585961
408,3V,0.7,0.4901931778228164
409,3V,0.6251993620414673,0.3793439768341966
410,3V,1.0,0.46472737011434695
411,3V,1.0,0.6540563556358551
412,3V,1.0,0.5223686442640939
413,3V,1.0,0.6222369249592948
414,3V,,0.6272140104477495
415,3V,1.0,0.5777995054856119
416,3V,0.7919229909477017,0.532032628160897
417,3V,0.7282442748091603,0.4989142415319955
418,3V,1.0,0.638106012877691
419,3V,0.9608304794520548,0.614027736550726
420,3V,1.0,0.7130663137081972
421,3V,1.0,0.5102963379123877
422,3V,,0.5467834712154415
423,3V,,0.6051266016465998
424,3V,0.8442834971546819,0.6615162664779726
425,3V,1.0,0.6251764077914644
426,3V,0.0,0.4893461676555894
427,3V,1.0,0.5743329600781512
428,3V,,0.4488349764080166
429,3V,1.0,0.4911348633216467
430,3V,1.0,0.5422049053153801
431,3V,,0.5450345479743625
432,3V,,0.5302928026938465
433,3V,,0.4890009652937829
434,3V,,0.6339005298365741
435,3V,,0.5734268617490911
436,3V,0.9421768707482994,0.5834459191117307
437,3V,1.0,0.7232212872027091
438,3V,0.9638971315529179,0.6995538363900482
439,3V,0.9307909604519774,0.5809763302219465
440,3V,,0.5449197118954391
441,3V,1.0,0.649888823495907
442,3V,1.0,0.6519038069230216
443,3V,1.0,0.8068072555747331
444,3V,1.0,0.8429811716587162
445,3V,,0.48519611031026005
446,3V,0.42121004566210046,0.4462542312755242
447,3V,0.8533993346703608,0.24571288762469476
448,3V,1.0,0.5494792010424047
449,3V,1.0,0.7299974503383216
450,3V,1.0,0.7545992133966675
451,3V,,0.6096752088923417
452,3V,1.0,0.43984659697708534
453,3V,1.0,0.644814349791565
454,3V,1.0,0.58388813531449
455,3V,0.9100327153762269,0.5504812044540472
456,3V,0.8641975308641975,0.6552269890071715
457,3V,0.5,0.46401967791889337
458,3V,1.0,0.6752514587253823
459,3V,1.0,0.5612915842799955
460,3V,1.0,0.6244245233629954
461,3V,1.0,0.9294887318008309
462,3V,1.0,0.6874468374980349
463,3V,0.954356846473029,0.5845847126401709
464,3V,1.0,0.5581330780949196
465,3V,1.0,0.44479086018003483
466,3V,1.0,0.6553392781291509
467,3V,1.0,0.8095103296048816
468,3V,1.0,0.6521633831929132
469,3V,1.0,0.6167630608265746
470,3V,1.0,0.4619157283833442
471,3V,1.0,0.4651048028439923
472,3V,1.0,0.5839028083044608
473,3V,1.0,0.8183589207449984
474,3V,,0.5005370035600051
475,3V,0.7025246981339188,0.22747693107132966
476,3V,,0.5550712314851871
477,3V,,0.4359306104250413
478,3V,1.0,0.688808863190194
479,3V,1.0,0.9133450700560883
480,3V,,0.47960597368769387
481,3V,,0.5555452357516552
482,3V,,0.5653304292261534
483,3V,,0.3503384233466906
484,3V,1.0,0.5824976278115469
485,3V,1.0,0.46667738495461597
486,3V,0.915566037735849,0.5805102855555483
487,3V,,0.4645441164898149
488,3V,,0.5435578154724462
489,3V,1.0,0.48331007252868996
490,3V,1.0,0.5863553337609232
491,3V,,0.40857331841657774
492,3V,1.0,0.46443925103362155
493,3V,1.0,0.9089931542145521
494,3V,1.0,0.5898862241900299
495,3V,0.8417207792207793,0.3458373552245292
496,3V,0.8899871078642029,0.5055446146235238
497,3V,0.7133182844243793,0.41390751647651114
498,3V,0.8948287910552062,0.7880373211415571
499,3V,1.0,0.7895189022299977
500,3V,1.0,0.3858987152444531
501,3V,0.9296116504854369,0.5347407649148049
502,3V,1.0,0.5052471868039273
503,3V,0.875,0.6304618062720999
504,3V,1.0,0.7119072670732364
505,3V,1.0,0.5138919749817763
506,3V,,0.49806959754436286
507,3V,0.9210134128166915,0.6498459440807227
508,3V,1.0,0.5275120578766468
509,3V,1.0,0.5724490043055009
510,3V,1.0,0.8288492710442696
511,3V,0.6588235294117647,0.5087261182280841
512,3V,0.8361458900381056,0.4391905599277857
513,3V,0.8621114248654633,0.38591525189267667
514,3V,1.0,0.7937217246111582
515,3V,0.9934533551554828,0.5405264540018824
516,3V,0.6704035874439462,0.5872613765252302
517,3V,0.9334733893557423,0.47642368434410687
518,3V,0.9129845412126618,0.5635809129086249
519,3V,0.9444444444444444,0.6154089911836004
520,3V,,0.49207009913496014
521,3V,1.0,0.51689071852679
522,3V,0.0,0.4111118666343414
523,3V,0.8836438923395445,0.44691012586543943
524,3V,,0.5186375878503214
525,3V,,0.4772450659896123
526,3V,0.8953112368633791,0.5354467734569975
527,3V,,0.6795473222288696
528,3V,0.7054455445544554,0.5033564462243683
529,3V,1.0,0.4460395683918025
530,3V,1.0,0.5262575087345797
531,3V,0.8810234541577825,0.41721544981157443
532,3V,1.0,0.5353075368843666
533,3V,,0.510195878656167
534,3V,1.0,0.6693851182381283
535,3V,1.0,0.5687817850931371
536,3V,,0.4949654389623785
537,3V,,0.49083708959918637
538,3V,,0.5673003181675031
539,3V,,0.5088462568941757
540,3V,,0.45245572463084155
541,3V,1.0,0.5661699618435418
542,3V,,0.7025488993831888
543,3V,1.0,0.5287569281956273
544,3V,0.9011830201809325,0.5096019629723084
545,3V,1.0,0.4551121103348115
546,3V,0.6385542168674698,0.562951256342931
547,3V,0.9752953813104189,0.47365069862635767
548,3V,1.0,0.5482370572163774
549,3V,0.9370271473075211,0.6171219489777775
550,3V,1.0,0.5740009984431182
551,3V,1.0,0.5967990604415512
552,3V,1.0,0.5086793351076703
553,3V,0.9833333333333334,0.6857539553349071
554,3V,0.8826271186440678,0.4949705779573236
555,3V,1.0,0.7819825600750632
556,3V,,0.5392392798605556
557,3V,1.0,0.7415463865847766
558,3V,,0.5312057790804775
559,3V,0.8346915017462165,0.4807679571260769
560,3V,0.8576341127922971,0.3999585164949373
561,3V,,0.5029484707363939
562,3V,0.7613005551149881,0.40747603974794727
563,3V,0.8842351105875063,0.5696883557124155
564,3V,,0.605829763241204
565,3V,0.5,0.5073216300228643
566,3V,,0.4628494976494307
567,3V,0.9694300518134715,0.5889007165181754
568,3V,,0.5153453245990812
569,3V,0.3954802259887006,0.5676090767988509
570,3V,0.4592274678111588,0.28394376074702365
571,3V,1.0,0.6256434533486922
572,3V,,0.561059555408852
573,3V,1.0,0.619815062315413
574,3V,0.8752371916508539,0.5169568865536923
575,3V,1.0,0.5624178817846628
576,3V,0.8818418766290183,0.4979347194873198
577,3V,1.0,0.7118933017283029
578,3V,0.9187904967602591,0.4910922537758108
579,3V,0.9023746701846965,0.5667508426631735
580,3V,0.8808203991130821,0.5294233979246755
581,3V,1.0,0.66116329563655
582,3V,1.0,0.5880310897795057
583,3V,,0.5002081473799814
584,3V,0.7165333240168164,0.39062512481223016
585,3V,1.0,0.46273763436315224
586,3V,0.8980807412309728,0.5029691459671917
587,3V,0.7958015267175573,0.5578910031246801
588,3V,0.9008264462809917,0.6199280970939403
589,3V,0.9523599470666079,0.6748842845857684
590,3V,,0.49568742517482783
591,3V,,0.5672455199356917
592,3V,,0.42791754007975796
593,3V,0.9143239625167336,0.5569929069789771
594,15V,1.0,0.4195962586437138
595,15V,1.0,0.658576567920897
596,15V,1.0,0.6044757518166683
597,15V,1.0,0.5446524929362752
598,15V,0.9285714285714286,0.42396226780292035
599,15V,0.8465637414228964,0.42930052639659666
600,15V,0.8598382749326146,0.2704868794344515
601,15V,1.0,0.6610527260797008
602,15V,1.0,0.3943553686947068
603,15V,0.8835930339138405,0.34750182152400266
604,15V,1.0,0.6107350648911144
605,15V,1.0,0.4989825917169681
606,15V,0.894517028207109,0.57583305390656
607,15V,1.0,0.5521838786515008
608,15V,,0.472541203293658
609,15V,0.9629629629629629,0.4638369677093679
610,15V,0.8644754615038271,0.5598559269319128
611,15V,1.0,0.5510842144427677
612,15V,0.46545768566493956,0.5402839930045333
613,15V,0.9070301098394654,0.4502264642159955
614,15V,1.0,0.4804434531842062
615,15V,0.8856444507124,0.41145908837352074
616,15V,1.0,0.5161193308218764
617,15V,1.0,0.603793821992632
618,15V,0.9429477020602219,0.5790933959327473
619,15V,1.0,0.5927131952083493
620,15V,,0.4865984359120664
621,15V,0.9187792550817975,0.5253820983189469
622,15V,0.7647577092511013,0.4060463297610555
623,15V,1.0,0.6026326663911099
624,15V,0.9320229320229321,0.45615739900224417
625,15V,0.5797336535704044,0.40429128865609737
626,15V,0.9202180376610506,0.5678427248321416
627,15V,1.0,0.6186313513766811
628,15V,1.0,0.5331143214886096
629,15V,1.0,0.3702568429454748
630,15V,,0.5716835609817177
631,15V,0.5,0.4872541455876682
632,15V,0.9007236459393764,0.6315964411930277
633,15V,1.0,0.8396258564061889
634,15V,0.9214346712211785,0.6790412610717813
635,15V,1.0,0.6032798449892218
636,15V,0.9265477439664218,0.5118747482944418
637,15V,0.0,0.4239919207587083
638,15V,1.0,0.3633587101785225
639,15V,0.9429751292297799,0.716895759606786
640,15V,0.9769180754226268,0.6326446248670483
641,15V,1.0,0.9084149077922895
642,15V,0.9303030303030303,0.5230284858182537
643,15V,1.0,0.5084403952577552
644,15V,,0.52031066701747
645,15V,,0.563488925302053
646,15V,1.0,0.45624384659789885
647,15V,1.0,0.9629609478063126
648,12V,0.7888004720049622,0.5504361655943204
649,12V,0.8654666035054477,0.6310593283191582
650,12V,1.0,0.6501278794705818
651,12V,,0.5872004233943666
652,12V,1.0,0.6480126643505377
653,12V,1.0,0.9195520929490798
654,12V,0.8690707306024721,0.559217808308813
655,12V,0.9366272824919442,0.637082741232351
656,12V,1.0,0.7017432153111799
657,12V,0.969678953626635,0.48233562574063
658,12V,0.8607512953367875,0.44167601892421077
659,12V,1.0,0.7514998515859964
660,12V,,0.5412236922452386
661,12V,,0.5109354100742474
662,12V,1.0,0.6686513453245315
663,12V,1.0,0.593617268355432
664,12V,1.0,0.5083052541945798
665,12V,1.0,0.7703476427040004
666,12V,1.0,0.6333936062626397
667,12V,1.0,0.3960042952747807
668,12V,1.0,0.4869345546887666
669,12V,0.8441222164681512,0.3732070956538094
670,12V,0.677570093457944,0.6029595185463146
671,12V,1.0,0.6019522888783112
672,12V,,0.5303731084355862
673,12V,1.0,0.5118483107163045
674,12V,1.0,0.5600422970208013
675,12V,1.0,0.599772926680037
676,12V,1.0,0.9677716841176451
677,12V,1.0,0.8019978455642574
678,12V,1.0,0.4911312986764538
679,12V,1.0,0.6445093360367515
680,12V,1.0,0.64069340229536
681,12V,1.0,0.8419303999339671
682,12V,1.0,0.6753080240330058
683,12V,,0.5248239245426164
684,12V,,0.4646336701879829
685,12V,0.0,0.44523276810900014
686,12V,1.0,0.6381570567500477
687,12V,1.0,0.5096256063618352
688,12V,1.0,0.6916429369296782
689,12V,1.0,0.6636597838185077
690,12V,0.8644400785854617,0.42356014754246474
691,12V,1.0,0.530788233654464
692,12V,0.36626506024096384,0.48535005728061614
693,12V,0.9027397260273973,0.3483795505728737
694,12V,1.0,0.6270285622940647
695,12V,1.0,0.48590606982562806
696,12V,1.0,0.495728710304385
697,12V,1.0,0.608913987974839
698,12V,,0.525797632800633
699,12V,,0.6224921397116856
700,12V,1.0,0.659099105447393
701,12V,1.0,0.3031506381752017
702,13V,0.671021377672209,0.5376828638939961
703,13V,0.9634146341463414,0.8306166011920875
704,13V,,0.5370708567600528
705,13V,1.0,0.524004275016751
706,13V,0.9008221993833505,0.5222224105539827
707,13V,1.0,0.7844571283979561
708,13V,0.8874783612233121,0.5154292349658955
709,13V,0.9497620306716024,0.7582851296560849
710,13V,1.0,0.5959432473696494
711,13V,0.9188571428571428,0.6548667482059696
712,13V,0.9447483588621444,0.6810936772547533
713,13V,1.0,0.8772190788340705
714,13V,1.0,0.694983290037253
715,13V,1.0,0.7299112504435505
716,13V,0.8169975186104218,0.265239993430234
717,13V,0.8816494845360825,0.5341582659883188
718,13V,0.8652641002685766,0.3591603156765441
719,13V,1.0,0.6399358181079807
720,13V,0.8340425006482521,0.48875052437771527
721,13V,0.9242692648361381,0.6048562324740911
722,13V,1.0,0.4231858094697401
723,13V,0.8844603672189879,0.4154499051129116
724,13V,0.8736817924458162,0.34994483930756853
