,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
39,3V,dark,0.09311689814814815,0.02326388888888889,8.005273631840797,11445.76875801107,1.3637042809704596,0.7685605216530763,male
40,3V,dark,0.14132638888888888,0.04400462962962963,6.423250920568122,16014.33052622339,1.4739581636416546,0.7419302844377819,male
41,3V,dark,0.20676388888888889,0.05337962962962963,7.746921075455333,21744.094338466333,1.254400547570675,0.7345853846611781,male
42,3V,dark,0.0,0.0,,2224.798679356544,,,female
43,3V,dark,0.22078703703703703,0.05990740740740741,7.370942812982999,23689.702041739725,1.3082042140996342,0.7508215914515088,female
44,3V,dark,0.000125,4.6296296296296294e-05,5.4,444.5644198209855,0.5689190995450184,0.5358468623649805,female
45,3V,dark,0.12815509259259258,0.031921296296296295,8.029441624365482,12638.293928167928,1.4805263372444255,0.8061593620109123,male
46,3V,dark,0.005728009259259259,0.0011111111111111111,10.310416666666667,1315.048030512125,1.243015434172266,0.7983892577210517,male
47,3V,dark,0.0067858796296296296,0.0016203703703703703,8.375714285714286,3470.211075819373,1.1721051624170011,0.7392138051287418,male
48,3V,dark,0.14099768518518518,0.03439814814814815,8.197981157469718,16214.628183614066,1.2914590336258145,0.7445377974071653,female
49,3V,dark,0.024564814814814814,0.005671296296296297,8.662857142857144,4109.220881494491,1.561888202235453,0.8140608273375922,female
50,3V,dark,0.0,0.0,,1070.948259103695,,,female
51,3V,dark,0.0,0.0,,850.4605133149838,,,male
52,3V,dark,0.020466435185185185,0.0042824074074074075,9.558378378378379,3275.7235655259415,1.518408008005106,0.8066131650455719,male
53,3V,dark,0.11349768518518519,0.03724537037037037,6.094592914853947,13125.399865111527,1.244601902710154,0.7144425237115656,male
54,15V,dark,0.05863577713747975,0.02435072809647157,4.8159362549800795,5266.585329083726,1.0018640832294317,0.6167838897558481,female
55,15V,dark,0.27338667596413097,0.07564398093234563,7.228246652133291,28690.594159757085,1.534783871557305,0.7754481467122354,female
56,15V,dark,0.0,0.0,,765.0416356903814,,,female
57,15V,dark,0.0,0.0,,3091.720023203628,,,male
58,15V,dark,0.4082348520631301,0.10206401351273356,7.998822714681441,38405.8327585476,1.612787028652255,0.8516162034289443,male
59,15V,dark,0.09194477588909947,0.03287485997853888,5.591469534050179,11989.354965545055,1.253064754547589,0.6769208601458467,male
60,15V,dark,0.293358948475636,0.08242861702967219,7.117890825950272,30684.544680754207,1.5965518004800767,0.7368544871936923,female
61,15V,dark,0.2913895193862731,0.07148603554631044,8.151779828609097,31195.196571416334,1.7072740125803245,0.8209006279904183,female
62,15V,dark,0.14686381374289292,0.029847687275391444,9.840883977900551,16417.906663839403,1.5052107142571447,0.8368538185162638,female
63,15V,dark,0.15619622204135095,0.05123813719335153,6.0968735632183915,18038.11052045112,1.541794297002733,0.7406836604645223,male
64,15V,dark,0.12633675588384607,0.034794817763025385,7.2618144888287075,14817.283563485775,1.4970790130067972,0.7929940139157031,male
65,15V,dark,0.15795363125267234,0.05660930743706838,5.5804827299209325,22919.972936210655,1.3659627156716383,0.6831615799957939,male
66,15V,dark,0.2545063058245394,0.06801126532285327,7.484239695185313,27544.189564586788,1.4914808199298624,0.74384854481872,female
67,15V,dark,0.23347157814640443,0.05311097944938438,8.790993788819877,25838.933987325312,1.579853199938879,0.8026410508002442,female
68,15V,dark,0.2398557322518749,0.05757517577036834,8.331914893617022,25019.886323975945,1.602506789049862,0.8259729437469179,female
69,15V,dark,0.16430480448822524,0.042038830262775086,7.81591928251121,19165.43320950528,1.566289215896826,0.804111673454209,male
70,15V,dark,0.23921731684132785,0.06599707648145946,7.249589432345591,25266.55993471844,1.6269121031975755,0.8040957613239096,male
71,15V,dark,0.19614312284078367,0.06057879070928895,6.47460132244263,22785.75279250826,1.3237486228090098,0.7060531485134459,male
72,15V,dark,0.12274184106283209,0.02770393073075007,8.860969387755102,15739.121565175055,1.3052247453260315,0.7331137556518122,female
73,15V,dark,0.28122198834597406,0.05823479316871953,9.658211974110031,28707.072780134895,1.4046772653407105,0.8323460344229355,female
74,15V,dark,0.12771252931469285,0.04220373461236288,6.052763819095477,15746.948831603957,1.4277521221639455,0.7341069184182174,female
75,15V,dark,0.31143246519045864,0.082935108960549,7.5084659090909085,30533.21677073231,1.7081768288743975,0.8433548906566479,male
76,15V,dark,0.35028392995334384,0.09377168050489,7.469849246231155,35187.6781014189,1.7384755669193994,0.8311409417077786,male
77,15V,dark,0.31727596860692336,0.0896844084115353,7.075387444181771,30184.19042681786,1.411557335942462,0.76696654290877,male
78,15V,dark,0.24499132485332348,0.06163889009949622,7.949464831804281,25297.112949138103,1.2577687227145504,0.7336390414450804,female
79,15V,dark,0.19522672581236006,0.043299170648910396,9.017573449401524,19895.420605906584,1.5348742115087968,0.8433413204213832,female
80,15V,dark,0.20034818375527252,0.0622042764409401,6.4402651515151526,23819.309432795664,1.4980530023715382,0.7150096386870135,female
81,15V,dark,0.28327504749834215,0.06503120814815949,8.7125,27339.429298322782,1.473070775643439,0.8096917011594297,male
82,15V,dark,0.1777503984206875,0.0452191284333969,7.863678999478895,18517.113456569325,1.7223184030310246,0.8358064659308542,male
83,15V,dark,0.14548804031204615,0.03799867369787403,7.657532548047118,15784.409571693895,1.4348455092533983,0.7458579450436283,male
84,15V,dark,0.10075184604529923,0.03253327239724987,6.193772628530051,15248.105108343054,1.2551056219171806,0.6626157128681027,female
85,15V,dark,0.2983461271624555,0.06719852245702769,8.878611500701263,29913.305026998427,1.671796022782757,0.8295978010935103,female
86,15V,dark,0.13221441805843975,0.04236863896195068,6.2414349276974415,17320.150061686687,1.4182200981954916,0.7154003077093606,female
87,15V,dark,0.18795915554838352,0.059271334794699974,6.342329093799682,20887.364813838358,1.5884413928800192,0.7475005046576333,male
88,15V,dark,0.19026074911334465,0.05141482042505274,7.399816681943172,19700.137122633838,1.6947523629571324,0.8159171593603798,male
89,15V,dark,0.19293102168845563,0.057245367071192745,6.740493827160494,22379.33903927997,1.4063932367862026,0.6956000247760565,male
90,15V,dark,0.09014614059038113,0.01921135672697847,9.385766871165645,10689.150045424089,1.3092055598095174,0.7520982025777483,female
91,15V,dark,0.16809642664053326,0.041473443921331204,8.106136363636363,16459.036915624172,1.5783392276137207,0.8054646566997237,female
92,15V,dark,0.2462328190280773,0.07288772251780673,6.756496444731738,25612.230369875844,1.5798192434034133,0.7408818258876275,female
93,15V,dark,0.22974709562214288,0.05181530241690882,8.863710777626196,22526.8444085281,1.5973247070679906,0.8546310786815888,male
94,15V,dark,0.004894125518123577,0.0010365416259804448,9.443181818181818,1567.1726171633998,1.5866524451405108,0.958214490403529,male
95,15V,dark,0.17157237475220177,0.04385277810824086,7.8263836646964,18779.026626479423,1.307926493412471,0.737460181023381,male
96,15V,dark,0.14232776624101712,0.044830425323654235,6.349605885444035,18938.288613139834,1.3543067070662347,0.6962112015405628,female
97,15V,dark,0.0038375597925503283,0.0008009639837121619,9.582352941176472,3925.9416705273266,1.3047636606233126,0.7566424492321141,female
98,15V,dark,0.20359326577751813,0.059483354672741434,6.845386138613861,22342.8505916446,1.4382955936195727,0.7614586498883963,female
99,15V,dark,0.30814262341618204,0.0751963834120359,8.195676691729323,30481.992670023064,1.6900240093908323,0.8532260542735818,male
100,15V,dark,0.3398761097179311,0.08820026926524512,7.706917735042735,33806.07747045947,1.7683782877317764,0.8124615407981415,male
101,15V,dark,0.2050090874075505,0.04490109861633472,9.131584470094438,20709.53616758994,1.322888885253354,0.7841801343331952,male
102,15V,dark,0.08843231324287937,0.03685612213287286,4.795907928388747,14066.268095227064,1.1669769385079365,0.6354706142361154,female
103,15V,dark,0.1695228492644677,0.036326072437769225,9.333398184176394,19008.86757425058,1.631032708591909,0.8390072681226263,female
104,15V,dark,0.0,0.0,,4730.444417171244,,,female
105,15V,dark,0.0,0.0,,511.96193909471134,,,male
106,15V,dark,0.3457749738803289,0.09769404824865692,7.078731613214372,33806.37923510475,1.7007804696266096,0.8078139081348205,male
107,15V,dark,0.17430860906714787,0.05261626640062098,6.626869682042096,19120.39679467033,1.4070506326432404,0.7113195320069744,male
108,3V,dark,0.0025153235841299335,0.0009702308906962134,5.1850000000000005,616.8229021062106,0.7899489741945919,0.6024369192664739,female
109,3V,dark,0.004978009259259259,0.0014351851851851852,6.937096774193549,1299.6875876258475,1.2090284322441642,0.703540406216019,female
110,3V,dark,0.0,0.0,,498.97065322632943,,,female
111,3V,dark,0.0,0.0,,377.02693260392647,,,male
112,3V,dark,0.003361111111111111,0.0009027777777777777,7.446153846153848,1561.9843096700315,1.1135217000054252,0.6468578633172714,male
113,3V,dark,0.006399305555555556,0.002361111111111111,5.420588235294117,1497.3180715909564,0.8944773292590853,0.6120252932691633,male
114,3V,dark,0.05677430555555556,0.018194444444444444,6.240839694656489,8355.581000417344,1.7329759241433376,0.6876664300411144,female
115,3V,dark,0.004494212962962963,0.0014351851851851852,6.262903225806451,2288.287686281207,1.14135848218087,0.6489193037707037,female
116,3V,dark,0.04645486111111111,0.012708333333333334,7.310928961748634,7957.798738919419,1.3210232065256768,0.7323327868735778,female
117,3V,dark,0.004657407407407407,0.0010185185185185184,9.145454545454548,1266.4898361268868,1.344368098307056,0.8653567167390681,male
118,3V,dark,0.0009548611111111111,0.00032407407407407406,5.892857142857143,1028.3731449340023,0.9597008360458377,0.6175141020338414,male
119,3V,dark,0.029355324074074075,0.007291666666666667,8.051746031746033,3512.898302360359,1.3290816632341769,0.773316095015182,male
120,3V,dark,0.030082175925925925,0.008472222222222223,7.101366120218579,6961.77480860437,1.468174085211691,0.6974559816283433,female
121,3V,dark,0.0,0.0,,1297.5590101412533,,,female
122,3V,dark,0.08443865740740741,0.017708333333333333,9.536601307189542,11592.498427320563,1.4525808663988213,0.799434941222149,female
123,3V,dark,0.002255787037037037,0.0006712962962962962,6.720689655172415,1182.4040276605785,1.2781806755531622,0.7819465116630336,male
124,3V,dark,0.0035173611111111113,0.000925925925925926,7.597499999999999,1426.6250595770161,1.1570127605398064,0.7272050286475684,male
125,3V,dark,0.10032060185185185,0.026180555555555554,7.663748894783378,11658.547533031711,1.325941757722906,0.7554833566681673,male
126,3V,dark,0.1469351851851852,0.03502314814814815,8.39074686054197,16263.057290033572,1.3608755976756213,0.781417649419866,female
127,3V,dark,0.0408125,0.010300925925925925,7.924044943820224,5377.144083335583,1.3611270243974851,0.7768440950391121,female
128,3V,dark,0.0010451388888888889,0.00030092592592592595,6.946153846153846,2089.056797946351,1.2893233833994457,0.668775076566083,female
129,3V,dark,0.0,0.0,,1613.5459250303236,,,male
130,3V,dark,0.08187847222222222,0.018194444444444444,9.000381679389312,11680.129520363147,1.454049275544258,0.7856509388251035,male
131,3V,dark,0.07634027777777778,0.020162037037037037,7.572675086107922,8026.252934613834,1.2816838183358028,0.7729615030159872,male
132,3V,dark,0.0017083333333333334,0.0004166666666666667,8.2,1028.636588053617,1.0086103154622361,0.6694104467198139,female
133,3V,dark,0.04148148148148148,0.010787037037037038,7.690987124463519,7725.796788108568,1.508393121738082,0.7868213782444993,female
134,3V,dark,0.0017893518518518519,0.0005092592592592592,7.027272727272727,2128.640505820563,1.0910918903891935,0.6914665928631327,female
135,3V,dark,0.00932638888888889,0.003148148148148148,5.925,2471.97157961295,1.1651017911411474,0.6876354638107716,male
136,3V,dark,0.006400462962962963,0.0015509259259259259,8.253731343283583,2599.298198264415,1.4036176955557296,0.7518846024466749,male
137,3V,dark,0.007072916666666667,0.001990740740740741,7.105813953488372,1419.8135825419326,1.2154017982843175,0.7561556341231942,male
138,3V,dark,0.0026863425925925926,0.0006712962962962962,8.00344827586207,965.0490090835161,1.22404101787894,0.7576782829157754,female
139,3V,dark,0.022774305555555555,0.006782407407407407,6.715699658703071,3521.9813594324532,1.4841067175810554,0.8188339474384594,female
140,3V,dark,0.0012511574074074074,0.0004166666666666667,6.0055555555555555,1717.0730842242147,0.8369064236126185,0.5963439887247336,female
141,3V,dark,0.07722916666666667,0.025231481481481483,6.121651376146788,11318.16917785871,1.2337151103231596,0.6852438588598434,male
142,3V,dark,0.0007048611111111111,0.0002314814814814815,6.090000000000001,922.1109531074061,1.2855078884290765,0.7686040404136644,male
143,3V,dark,0.12788541666666667,0.034305555555555554,7.455668016194331,13868.812968145798,1.359351358021186,0.7688700752166722,male
144,3V,dark,0.07806134259259259,0.02020833333333333,7.725658648339061,10091.582335695704,1.3422931948187529,0.7764157544742742,female
145,3V,dark,0.0,0.0,,1680.9831516480635,,,female
146,3V,dark,0.004137731481481482,0.0012962962962962963,6.383928571428571,2096.154914454269,1.4556988302549247,0.7949764470776606,female
147,3V,dark,0.02541550925925926,0.005925925925925926,8.577734374999999,5932.197317002927,1.4921474343261243,0.8149720615048112,male
148,3V,dark,0.16255439814814815,0.03502314814814815,9.282683410442829,17473.092852602065,1.573167463956118,0.8813944346303862,male
149,3V,dark,0.0014918981481481482,0.0003935185185185185,7.582352941176471,1026.6092499123522,1.082456347373587,0.7424224264370956,male
150,3V,dark,0.11921064814814815,0.03594907407407407,6.632195750160978,17188.679724448473,1.3306849305225406,0.7097262366663944,female
151,3V,dark,0.15476273148148148,0.04569444444444445,6.773809523809524,18080.46390847349,1.3437509578250544,0.7435721038782465,female
152,3V,dark,0.06740856481481482,0.014375,9.378582930756844,7667.445831974654,1.5003604379466706,0.8758969408341517,female
153,3V,dark,0.06801967592592592,0.016041666666666666,8.48037518037518,8512.697721562648,1.6175297241404916,0.8454524081481034,male
154,3V,dark,0.05986689814814815,0.01324074074074074,9.042832167832168,10215.013372812664,1.303760053139329,0.7045293806084478,male
155,3V,dark,0.12010069444444445,0.03222222222222222,7.454525862068966,12388.571843304018,1.2536627782949563,0.756373131629414,male
156,3V,dark,0.1450011574074074,0.042777777777777776,6.779274891774891,16894.334522831356,1.2781100672700907,0.7114636318580526,female
157,3V,dark,0.018016203703703704,0.003310185185185185,10.885314685314684,4190.017509425222,1.7056345556551336,0.9606392961189583,female
158,3V,dark,0.0,0.0,,3275.0227880985058,,,female
159,3V,dark,0.0,0.0,,2203.6062061790153,,,male
160,3V,dark,0.06123611111111111,0.01650462962962963,7.420476858345022,7524.905687866285,1.5282481007667814,0.8087537557421874,male
161,3V,dark,0.014989583333333334,0.003425925925925926,8.750675675675677,4075.7192786901433,1.319349970328342,0.7824545001421405,male
162,15V,dark,0.020231122752131157,0.008633756532916197,4.686516853932584,3104.806830310715,0.93879564194652,0.6075000291816607,female
163,15V,dark,0.20422453703703702,0.05423611111111111,7.530943235168587,20111.487645170597,1.3777970362295036,0.7619678821529928,female
164,15V,dark,0.0,0.0,,5541.706022459082,,,female
165,15V,dark,0.0,0.0,,4077.6002027290733,,,male
166,15V,dark,0.2667986111111111,0.05842592592592592,9.132884310618067,28136.63954771578,1.6643320199952387,0.8401532571289723,male
167,15V,dark,0.04064699074074074,0.011041666666666667,7.362473794549267,5333.305158158635,1.1687702980838424,0.684721658857601,male
168,15V,dark,0.08933912037037037,0.02400462962962963,7.443490838958534,14430.734500997774,1.5625184834700756,0.7294847197072575,female
169,15V,dark,0.2018090277777778,0.05243055555555556,7.698145695364239,22256.838465500925,1.4895571581262073,0.7638192837712942,female
170,15V,dark,0.278837962962963,0.069375,8.038571905238571,28810.671470022557,1.732810102035861,0.8587436022676149,female
171,15V,dark,0.2039710648148148,0.05555555555555555,7.342958333333335,22362.4230242866,1.606827412927658,0.7948572923978874,male
172,15V,dark,0.02059837962962963,0.004212962962962963,9.778571428571427,5770.448022294432,1.555116380302686,0.8041125970408213,male
173,15V,dark,0.2604340277777778,0.06918981481481482,7.528103044496487,25878.31891411823,1.5040579595657457,0.7768617374708636,male
174,15V,dark,0.08361342592592592,0.02259259259259259,7.401844262295082,12201.701002124191,1.3048403057226374,0.7253603063606537,female
175,15V,dark,0.16139120370370372,0.0430787037037037,7.492853304674906,17788.660072877665,1.453835580274697,0.7680695465699945,female
176,15V,dark,0.14578819444444444,0.04224537037037037,6.901972602739726,16621.758312691163,1.4287447770719894,0.7100221031372855,female
177,15V,dark,0.12482291666666667,0.037870370370370374,6.592114914425428,14135.496150436047,1.5792334829014396,0.7686197648595036,male
178,15V,dark,0.2695659722222222,0.07486111111111111,7.2017625231910944,27189.935609390213,1.701703633099196,0.8242111548560317,male
179,15V,dark,0.10735185185185185,0.021064814814814814,10.192527472527473,12543.737345294443,1.3930400374126748,0.8097168973871243,male
180,15V,dark,0.1443148148148148,0.038078703703703705,7.579817629179331,15232.594787562777,1.4874023222959065,0.7566638903776745,female
181,15V,dark,0.11522222222222223,0.029699074074074076,7.759314107560406,13866.632571650882,1.514180998215366,0.7794404345742967,female
182,15V,dark,0.13265740740740742,0.03509259259259259,7.560422163588391,14625.52750299838,1.5798156623599402,0.7901211503454642,female
183,15V,dark,0.1814039351851852,0.057708333333333334,6.286923385479342,20355.717023244913,1.5850571236672018,0.7726257275388229,male
184,15V,dark,0.2136377314814815,0.0525462962962963,8.131409691629955,22171.86687200667,1.7557283539131485,0.8421898739668428,male
185,15V,dark,0.14277430555555556,0.03502314814814815,8.153139458030404,15769.974534579922,1.3737490505103382,0.7769818476222567,male
186,15V,dark,0.1562638888888889,0.039050925925925926,8.00308239478364,15592.485656591038,1.4104170231751876,0.7297595188070652,female
187,15V,dark,0.06996875,0.01460648148148148,9.580507131537242,10786.202694704463,1.4240917212417474,0.762679438649138,female
188,15V,dark,0.2211238425925926,0.060208333333333336,7.345290272971933,23519.884878930527,1.4875625251802562,0.7707354285961769,female
189,15V,dark,0.14492476851851852,0.037384259259259256,7.753250773993808,15396.01535131488,1.573417421976986,0.8057804732004181,male
190,15V,dark,0.19072569444444445,0.039421296296296295,9.676277157956548,20055.268113367485,1.8060446417171736,0.9469569741888102,male
191,15V,dark,0.09680092592592593,0.026990740740740742,7.172898799313894,10307.230668277074,1.361964451937188,0.7395499257950782,male
192,15V,dark,0.09713541666666667,0.020416666666666666,9.51530612244898,10987.064863944754,1.2606654724445943,0.7570633536569435,female
193,15V,dark,0.18316666666666667,0.040625,9.017435897435897,18808.009333573096,1.6359397903960384,0.8105836465646851,female
194,15V,dark,0.10754513888888889,0.02701388888888889,7.9622107969151665,13071.01810232735,1.5683344187847021,0.7923282085903959,female
195,15V,dark,0.2181087962962963,0.050972222222222224,8.55794732061762,22448.150458800657,1.6757368405561555,0.8169361330706378,male
196,15V,dark,0.2661539351851852,0.056712962962962965,9.386,26702.885291466126,1.8462560605139164,0.8960117983023066,male
197,15V,dark,0.09595254629629629,0.022199074074074072,8.644734098018768,10455.688288162979,1.467442073682813,0.7640057450204626,male
198,15V,dark,0.0890636574074074,0.020648148148148148,8.626793721973094,11601.911352674382,1.3233923762023772,0.7273977193647297,female
199,15V,dark,0.0,0.0,,1342.8036485160765,,,female
200,15V,dark,0.24327199074074074,0.055185185185185184,8.816568791946308,25728.680041199415,1.7023252061777305,0.8344060616100143,female
201,15V,dark,0.14830324074074075,0.033819444444444444,8.770294318959618,15146.844400668067,1.661967174478061,0.8485312470202241,male
202,15V,dark,0.3462222222222222,0.07974537037037037,8.683193033381713,33990.231976922354,1.7471633898390835,0.8466205753624592,male
203,15V,dark,0.14116435185185186,0.03550925925925926,7.950847457627118,14047.657581508907,1.299896802832965,0.7593479918536467,male
204,15V,dark,0.11683101851851851,0.027453703703703702,8.511129848229343,16272.607827600905,1.591731934125562,0.726412912144177,female
205,15V,dark,0.13802546296296297,0.032615740740740744,8.463733144073812,15279.139396229084,1.4793494424499825,0.7783258489861093,female
206,15V,dark,0.20016435185185186,0.05173611111111111,7.737897091722595,21161.09749901194,1.5789901094857917,0.8168825768390406,female
207,15V,dark,0.36906944444444445,0.06175925925925926,11.951874062968516,36353.38500362239,1.7354509120685915,0.9057236214716559,male
208,15V,dark,0.22434837962962964,0.042708333333333334,10.506070460704608,23500.12520802335,1.6998831087418647,0.8936442105603761,male
209,15V,dark,0.19921296296296295,0.04925925925925926,8.088345864661655,20085.56849069983,1.2930375533602678,0.7440427339008524,male
210,15V,dark,0.13764699074074074,0.03909722222222222,7.041267021906453,15633.811414243022,1.204544728989277,0.7054261060358158,female
211,15V,dark,0.24384837962962963,0.0512037037037037,9.524638336347197,24730.271002791378,1.7428343842131353,0.8750797561790947,female
212,15V,dark,0.0,0.0,,2831.4405764202183,,,female
213,15V,dark,0.0,0.0,,3272.6906565568734,,,male
214,15V,dark,0.25783101851851853,0.059444444444444446,8.674688473520249,26173.146679145033,1.7489211842483343,0.854616951449863,male
215,15V,dark,0.16788078703703704,0.03895833333333333,8.6184789067142,17442.500811115668,1.5398283726641517,0.7787902835001537,male
216,3V,light,0.0029770001304925764,0.0010616345190463867,5.608333333333333,1150.675240794099,0.8250315456474724,0.5979555788849379,female
217,3V,light,,,,,,,female
218,3V,light,,,,,,,female
219,3V,light,,,,,,,male
220,3V,light,,,,,,,male
221,3V,light,,,,,,,male
222,3V,light,,,,,,,female
223,3V,light,,,,,,,female
224,3V,light,,,,,,,female
225,3V,light,,,,,,,male
226,3V,light,,,,,,,male
227,3V,light,,,,,,,male
228,3V,light,,,,,,,female
229,3V,light,,,,,,,female
230,3V,light,,,,,,,female
231,3V,light,,,,,,,male
232,3V,light,,,,,,,male
233,3V,light,,,,,,,male
234,3V,light,,,,,,,female
235,3V,light,,,,,,,female
236,3V,light,,,,,,,female
237,3V,light,,,,,,,male
238,3V,light,,,,,,,male
239,3V,light,,,,,,,male
240,3V,light,,,,,,,female
241,3V,light,,,,,,,female
242,3V,light,,,,,,,female
243,3V,light,,,,,,,male
244,3V,light,,,,,,,male
245,3V,light,,,,,,,male
246,3V,light,,,,,,,female
247,3V,light,,,,,,,female
248,3V,light,,,,,,,female
249,3V,light,,,,,,,male
250,3V,light,,,,,,,male
251,3V,light,,,,,,,male
252,3V,light,,,,,,,female
253,3V,light,,,,,,,female
254,3V,light,,,,,,,female
255,3V,light,,,,,,,male
256,3V,light,,,,,,,male
257,3V,light,,,,,,,male
258,3V,light,,,,,,,female
259,3V,light,,,,,,,female
260,3V,light,,,,,,,female
261,3V,light,,,,,,,male
262,3V,light,,,,,,,male
263,3V,light,,,,,,,male
264,3V,light,,,,,,,female
265,3V,light,,,,,,,female
266,3V,light,,,,,,,female
267,3V,light,,,,,,,male
268,3V,light,,,,,,,male
269,3V,light,,,,,,,male
270,15V,light,0.03016435978498623,0.012132160852970609,4.9726277372262775,2688.0752121107785,0.9695612400950111,0.6123286650203369,female
271,15V,light,0.4551687412633961,0.09452173334220862,9.630985915492955,754.0240240598341,1.3470462230039888,0.7855084518698666,female
272,15V,light,0.0,0.0,,12.569789713651133,,,female
273,15V,light,0.0,0.0,,43.41859929234372,,,male
274,15V,light,0.31970977833987885,0.08453704320042602,7.606349206349208,544.3290157197385,1.362945952601439,0.7883784632315843,male
275,15V,light,0.43060640351461094,0.14178260001331291,6.099056603773586,697.5726654525641,1.2252984557185957,0.7160954187017247,male
276,15V,light,0.007455235305864341,0.0026625840378086936,5.6,191.39976537632094,0.5717422515806426,0.5396703868317406,female
