,genotype,light_condition,activity_norm_sum,activity_freq,activity_bout_dur_sec,distance_walked_mm,max_speed_mmPs,avg_speed_mmPs,sex
66,3V,dark,0.27324126923950004,0.07465288747539849,7.320313479623824,27280.532256266008,1.3991520281465797,0.7533625825680801,female
67,3V,dark,0.13004462791737165,0.03584040663591623,7.257935989549315,13768.261846363557,1.6639760114807274,0.8079270087901917,female
68,3V,dark,0.008675180372141133,0.0022934115901533077,7.565306122448979,2243.3685107331457,1.4074428598596413,0.7665535497928543,female
69,3V,dark,0.07993241456456773,0.023273447208239432,6.870824949698189,9338.70978147918,1.464108990151796,0.7703049563356007,male
70,3V,dark,0.15668798603359146,0.04456941197394872,7.027731092436975,17231.269940694096,1.5871929840263177,0.7978907052604077,male
71,3V,dark,0.06431849402425868,0.01936528664134553,6.636759371221282,8502.569249576305,1.3363177821393522,0.7406531957366522,male
72,3V,dark,0.061056233048061015,0.01818347760764408,6.715572715572716,8369.126671522425,1.2378877171737634,0.702088951595611,female
73,3V,dark,0.12876569992347495,0.035079836465712326,7.341294196130754,14257.494248007359,1.626013254045319,0.7743636328072281,female
74,3V,dark,0.02690780251385993,0.007898228690578993,6.821661721068249,3748.3506940475113,1.4812550840104077,0.8070477747628175,female
75,3V,dark,0.2417115403067087,0.061383863275225777,7.875409836065573,25737.932438845495,1.591381711321029,0.7909503088926177,male
76,3V,dark,0.07528708598655312,0.01703677181256743,8.838186813186814,8438.66612422469,1.672623321829593,0.9216520375331384,male
77,3V,dark,0.107926077259888,0.03043450788769772,7.089923076923078,11743.258231465048,1.3073685349065778,0.7382713946054187,male
78,3V,dark,0.15250250988156167,0.04362162453107924,6.99206008583691,16159.615905829343,1.293371763356208,0.7182689990545702,female
79,3V,dark,0.1594868842599418,0.03950284453243656,8.074703791469194,17633.217491668547,1.4770127735897962,0.8285922249718488,female
80,3V,dark,0.18389182585985384,0.059581897025819605,6.1727415553809895,21823.4949212572,1.4586261956396314,0.7592498657897117,female
81,3V,dark,0.05481370711261821,0.016697440505861073,6.561991584852735,7396.439015239789,1.3809454605077076,0.7309403268749483,male
82,3V,dark,0.0751536936797789,0.01911956397097196,7.861444308445533,8287.999189455602,1.5665509829211621,0.8657825569336354,male
83,3V,dark,0.08878194102187868,0.024993505900854415,7.104400749063671,10192.927847986604,1.360400040097785,0.7445554978366095,male
84,3V,dark,0.2277018377715528,0.05787353941274622,7.868944601698343,22358.855789300007,1.3649774114734265,0.7668209825058241,female
85,3V,dark,0.23567378326324387,0.05866921282157492,8.033984842441164,24654.35160393014,1.634656237950192,0.8480486611564374,female
86,3V,dark,0.08520726122192034,0.02289901266290828,7.442433537832311,9089.116014881836,1.5728811922624908,0.8214604217354736,female
87,3V,dark,0.11633564312643485,0.029545225842536233,7.8732963549920765,13938.536920407905,1.5569104775516884,0.8206941922191714,male
88,3V,dark,0.08844846025494311,0.02140127448158367,8.26586433260394,8984.25371468582,1.5803511159525905,0.8557909874953796,male
89,3V,dark,0.15841389526597724,0.0431301791903321,7.345849158979925,16602.860733333062,1.3359755285014492,0.7543552006854153,male
90,3V,dark,0.18605184514323292,0.04907432759746414,7.582451120648544,19382.500892049044,1.2571815657386745,0.7414793833121169,female
91,3V,dark,0.16648295971786356,0.03540746669287709,9.403833443489756,17878.43924717343,1.6314549176294226,0.8807822466039057,female
92,3V,dark,0.014125543222617718,0.004727236134805798,5.976237623762375,2979.130064695807,1.365485319747846,0.7373161523444431,female
93,3V,dark,0.02728808759896188,0.006540903463753566,8.349820788530465,4127.127849073147,1.5090900688076447,0.8219910815390463,male
94,3V,dark,0.072760822913522,0.016498522153653897,8.820283687943263,8433.562014303647,1.6127314730754394,0.8803658611212165,male
95,3V,dark,0.1415818923453878,0.03403844038651006,8.321389270976615,14596.112542478159,1.308931003906719,0.7702922390043494,male
96,3V,dark,0.15409385669921907,0.04511936271240385,6.830497925311204,18962.308206976464,1.4309135547310439,0.7278414224774666,female
97,3V,dark,0.11715471869434674,0.03440117385229961,6.811088435374149,13939.755230867502,1.387646249034563,0.7508265527124545,female
98,3V,dark,0.14202653336796853,0.03910500782802222,7.263853979652902,15707.192738420921,1.392751513165811,0.7616659236532068,female
99,3V,dark,0.15825125026034903,0.04745957862072355,6.66888560157791,19276.97379243943,1.5617774316265338,0.7606437031442455,male
100,3V,dark,0.08752992551092764,0.02691248294567657,6.504782608695653,9879.776313707764,1.3842990325999653,0.7512865159302419,male
101,3V,dark,0.14903430990543187,0.04300146731537452,6.933369624387589,16323.98579175775,1.2945154166275,0.7363611885797618,male
102,3V,dark,0.08550095831841446,0.026093407377764673,6.553452914798207,11680.163053229275,1.1555803967610627,0.6645456775507265,female
103,3V,dark,0.0922232285150628,0.021764007947373227,8.47483870967742,9929.173892212404,1.633440202225134,0.8833802195318445,female
104,3V,dark,0.0,0.0,,3236.811880588868,,,female
105,3V,dark,0.0,0.0,,901.3973569550765,,,male
106,3V,dark,0.220346539171704,0.056738534697211164,7.7666666666666675,22051.405061730184,1.616293792826771,0.8434985598283689,male
107,3V,dark,0.2276000383795409,0.06004994020748355,7.580358534684334,22326.651680186318,1.3473779685852827,0.7934517809525562,male
108,15V,light,0.17608895496391042,0.06032522399285686,10.811378555798687,11892.14765410615,1.0149179606915812,0.6279799158967737,female
109,15V,light,,,,,,,female
110,15V,light,,,,,,,female
111,15V,light,,,,,,,male
112,15V,light,,,,,,,male
113,15V,light,,,,,,,male
114,15V,light,,,,,,,female
115,15V,light,,,,,,,female
116,15V,light,,,,,,,female
117,15V,light,,,,,,,male
118,15V,light,,,,,,,male
119,15V,light,,,,,,,male
120,15V,light,,,,,,,female
121,15V,light,,,,,,,female
122,15V,light,,,,,,,female
123,15V,light,,,,,,,male
124,15V,light,,,,,,,male
125,15V,light,,,,,,,male
126,15V,light,,,,,,,female
127,15V,light,,,,,,,female
128,15V,light,,,,,,,female
129,15V,light,,,,,,,male
130,15V,light,,,,,,,male
131,15V,light,,,,,,,male
132,15V,light,,,,,,,female
133,15V,light,,,,,,,female
134,15V,light,,,,,,,female
135,15V,light,,,,,,,male
136,15V,light,,,,,,,male
137,15V,light,,,,,,,male
138,15V,light,,,,,,,female
139,15V,light,,,,,,,female
140,15V,light,,,,,,,female
141,15V,light,,,,,,,male
142,15V,light,,,,,,,male
143,15V,light,,,,,,,male
144,15V,light,,,,,,,female
145,15V,light,,,,,,,female
146,15V,light,,,,,,,female
147,15V,light,,,,,,,male
148,15V,light,,,,,,,male
149,15V,light,,,,,,,male
150,15V,light,,,,,,,female
151,15V,light,,,,,,,female
152,15V,light,,,,,,,female
153,15V,light,,,,,,,male
154,15V,light,,,,,,,male
155,15V,light,,,,,,,male
156,15V,light,,,,,,,female
157,15V,light,,,,,,,female
158,15V,light,,,,,,,female
159,15V,light,,,,,,,male
160,15V,light,,,,,,,male
161,15V,light,,,,,,,male
162,3V,light,0.15644519097798582,0.06024056652515263,5.1940145985401465,11630.22403857,0.957582839822789,0.6148978375427998,female
163,3V,light,0.10151418212838559,0.034122414160801876,5.949999999999999,177.13964701525575,0.9934823541042459,0.6947202535849619,female
164,3V,light,0.0,0.0,,20.647870002691587,,,female
165,3V,light,0.0,0.0,,52.82890607101312,,,male
166,3V,light,0.09532949456174024,0.029857112390701643,6.385714285714285,123.68956840721961,1.0340117775920235,0.7102027854997468,male
167,3V,light,0.15525698443164854,0.05118362124120282,6.066666666666667,234.65094847535045,0.8749380364261162,0.6625247097202659,male
168,3V,light,0.08434634250373214,0.027724461505651526,6.084615384615385,173.45534859454088,0.965771914116778,0.6854431450114635,female
169,3V,light,0.0,0.0,,55.954409790779955,,,female
170,3V,light,0.2783109404990403,0.07784175730432928,6.980555555555555,308.76791433357215,1.3412075202097928,0.7883124223134428,female
171,3V,light,0.12923864363403711,0.036255065045852,7.129411764705883,148.7480934749974,1.037039637658125,0.7285888369987052,male
172,3V,light,0.2533589251439539,0.08104073363190446,6.252631578947368,289.0146586706913,1.1340191109312427,0.722762380111389,male
173,3V,light,0.2328854766474728,0.06291320110897847,7.3551724137931025,307.3613274779228,1.1930902439357136,0.7479649455808208,male
174,3V,light,0.04787801236937513,0.021326508850501174,4.49,88.12246377161983,0.7190688835098256,0.5931174027139503,female
175,3V,light,0.1435274045638729,0.04585199402857752,6.147619047619046,169.11750312305034,1.079303681532811,0.7461444835176974,female
176,3V,light,0.21315845596075922,0.08317338451695458,5.125641025641026,310.2616000085138,1.2562321656275455,0.716351014832528,female
177,3V,light,0.1490722968650032,0.060780550223928344,4.878571428571428,267.0862365993945,1.317693990757372,0.6949447568867976,male
178,3V,light,0.2533589251439539,0.08210705907442951,6.2289473684210535,332.91005508952014,1.3156698304116834,0.7719164037113443,male
179,3V,light,0.1434207720196204,0.04585199402857752,6.385714285714287,254.20090971429062,1.0850311007508837,0.7052114590155287,male
180,3V,light,0.11537641288121135,0.05331627212625294,4.327999999999999,152.52950110105985,0.9723323257248201,0.6493444104090783,female
181,3V,light,0.14843250159948818,0.05544892301130305,5.3538461538461535,221.3749872336485,1.3905837262797303,0.7168630231140339,female
182,3V,light,0.3148859031776498,0.09490296438473023,6.588636363636365,357.7980905042511,1.2156037423837318,0.7374178665999447,female
183,3V,light,0.1072723395180209,0.03198976327575176,6.706666666666667,156.66607428968058,1.0783245188312698,0.7325772620710052,male
184,3V,light,0.35977820430795476,0.08850501172957988,8.148780487804878,422.4038919307297,1.4995359289851882,0.8832424873832668,male
185,3V,light,0.26060993815312433,0.08850501172957988,5.902439024390244,320.8761842279486,1.2783804236861787,0.7156868812921293,male
186,3V,light,0.03337598635103434,0.010663254425250587,6.26,51.3490976307009,0.9205371499148962,0.6904865444679775,female
187,3V,light,0.16101514182128385,0.0490509703561527,6.5652173913043494,208.24108128563523,1.3279364945628762,0.7350724583841459,female
188,3V,light,0.06493921944977607,0.012795905310300705,10.15,92.25098086371129,1.1185510083521157,0.7306334618148516,female
189,3V,light,0.22616762635956494,0.06931115376412882,6.428125,285.299527679366,1.1647608750753542,0.7411890341999806,male
190,3V,light,0.254851780763489,0.05758157389635317,8.851851851851851,325.9997829040326,1.4419207801190768,0.8814003456067219,male
191,3V,light,0.16528044359138408,0.05331627212625294,6.2,228.0028998501441,1.2999242448109805,0.7175392861440522,male
192,3V,light,0.04297291533375986,0.010663254425250587,8.06,57.48237028701957,0.9268573478594379,0.7128575867854866,female
193,3V,light,0.1111111111111111,0.036255065045852,6.129411764705882,177.98509026072233,1.2943368986850732,0.7926853800772258,female
194,3V,light,0.4054169332480273,0.09490296438473023,8.520454545454545,426.3834914926631,1.206197488867242,0.7753951539353733,female
195,3V,light,0.3500746427809768,0.07357645553422905,9.508823529411764,412.38247770074986,1.3940011625475255,0.8517032972530724,male
196,3V,light,0.19172531456600556,0.04798464491362764,8.086363636363638,218.0908741275219,1.2612554470581983,0.7846993089401622,male
197,3V,light,0.30422264875239924,0.08743868628705481,6.958536585365854,363.59042536053806,1.2061754125828708,0.7451896204836304,male
198,3V,light,0.14757944124546812,0.07037747920665387,4.193939393939394,275.77921566989403,0.9549662420126124,0.6161360730223151,female
199,3V,light,0.32554915760290043,0.08743868628705481,7.446341463414634,362.4828879467117,1.3549930602231872,0.7792121664011831,female
200,3V,light,0.38110471315845595,0.10236724248240564,7.445833333333333,423.0016221940822,1.3623813752304552,0.7746787854151432,female
201,3V,light,0.28172318191512047,0.08210705907442951,6.8842105263157904,353.0393717814739,1.505479481525899,0.7877068007490662,male
202,3V,light,0.3856899125613137,0.10876519513755599,7.092156862745098,432.5601173648346,1.7876430647809403,0.8237821868324242,male
203,3V,light,0.2436553636169759,0.07144380464917893,6.8515151515151524,304.5320120252082,1.0880495773289236,0.71536174311779,male
204,3V,light,0.1401151631477927,0.04052036681595223,6.915789473684211,250.8121563771655,1.112840458829011,0.7369519607296637,female
205,3V,light,0.15941565365749627,0.06611217743655363,4.82258064516129,289.26385022955304,1.193016618902107,0.7013009334368306,female
206,3V,light,0.10343356792493069,0.029857112390701643,6.928571428571428,139.68819171578627,1.2906922046787004,0.7269000631704877,female
207,3V,light,0.3328001706120708,0.10023459159735552,6.640425531914893,379.25870283568133,1.4779387414324874,0.7689333057441661,male
208,3V,light,0.09522286201748774,0.019193857965451058,9.922222222222224,128.22633362024854,1.280016268687918,0.8885326884837984,male
209,3V,light,0.22040946896992963,0.06291320110897847,6.917241379310345,307.8230658133828,1.2818177484457878,0.7413793266907985,male
210,3V,light,0.21849008317338453,0.06611217743655363,6.6096774193548375,264.06758297858056,0.9467659728262188,0.6780459204335859,female
211,3V,light,0.22456813819577734,0.07890808274685435,5.691891891891891,290.8408857482717,1.2417452465274634,0.7276322620462525,female
212,3V,light,0.0,0.0,,39.69696856208973,,,female
213,3V,light,0.0,0.0,,24.280714458231877,,,male
214,3V,light,0.3108338664960546,0.09063766261463,6.788095238095239,337.20741212586177,1.3898054184775952,0.7976672091292271,male
215,3V,light,0.32746854339944553,0.09596928982725528,6.824444444444443,377.7856799625956,1.2570336011994065,0.7576796390410305,male
