,genotype,activity_ratio,speed_ratio
133,3V,,8.012156433304844
134,3V,,2.414328900876216
135,3V,,63.25051435311866
136,3V,,1.0700373433010366
137,3V,,36.120987399638295
138,3V,,3.0165811462422933
139,3V,,3.974336603926154
140,3V,,86.17541167372119
141,3V,,1.0200981998612935
142,3V,,24.91455535715524
143,3V,,14.683504865320742
144,3V,,8.715073536363802
145,3V,,6.241200568102147
146,3V,,19.008041065472412
147,3V,3.396039603960396,0.1618542876417581
148,3V,,1.2617214026001986
149,3V,17.927272727272726,1.6016924795882315
150,3V,,1.0846752086911373
151,3V,7.351648351648351,0.8492759891852053
152,3V,,0.7687923343349553
153,3V,,0.8459634436017676
154,3V,,0.3875165963099742
155,3V,,2.350846025452139
156,3V,,5.126665693458081
157,3V,6.081272084805653,0.6408451661259982
158,3V,,1.6291011534773785
159,3V,,121.1367541209734
160,3V,,0.7782716422665914
161,3V,,0.7821309555685805
162,3V,2.0208333333333335,0.031901587722762026
163,3V,,1.6677865955385158
164,3V,,2.5503001017039924
165,3V,,2.2987058489183188
166,3V,,0.8473365229552514
167,3V,,48.416868885092654
168,3V,,12.995814288566347
169,3V,,6.854961437538283
170,3V,1.146067415730337,0.06794854542739827
171,3V,5.409893992932862,0.8977651735261135
172,3V,,1.4294386125312721
173,3V,6.658536585365853,0.344005398119484
174,3V,,2.7126974557673917
175,3V,,0.8542799615781413
176,3V,,9.462452850156012
177,3V,,38.37248100211715
178,3V,,1.5705110053613303
179,3V,,1.3812674826132831
180,3V,,1.1931859392868758
181,3V,,4.783146507390597
182,3V,,1.0111929188445374
183,3V,0.0,0.021698751049881393
184,3V,,8.202695226739536
185,3V,9.119496855345911,1.2870565246258654
186,3V,,13.171801525478845
187,3V,,0.756891896472461
188,3V,,0.511797383750164
189,3V,,0.0838597795562821
190,3V,,6.614438395266798
191,3V,,2.901184070244421
192,3V,26.014084507042252,2.935488236268858
193,3V,7.335616438356165,0.7045108111193055
194,3V,,1.100664173089422
195,3V,,1.6100061389216929
196,3V,7.147887323943662,0.8535341557036479
197,3V,7.480769230769231,0.8657575223403423
198,3V,0.0,0.06111575833997026
199,3V,5.501661129568106,0.3960985193012081
200,3V,,1.647706764968858
201,3V,,4.578210750333979
202,3V,,66.03126391024303
203,3V,,0.4154409289240181
204,15V,,6.669548619724281
205,15V,,2.2306905674736397
206,15V,,1.40386654467823
207,15V,,4.806591190699768
208,15V,,2.356034784578586
209,15V,,52.96224589666867
210,15V,,56.628232575275476
211,15V,,25.828957638009417
212,15V,10.168141592920353,1.9175243096756813
213,15V,,19.31426070849888
214,15V,,1.4955070396193288
215,15V,6.8006644518272426,0.8821248245643871
216,15V,,11.744362315448361
217,15V,,10.814130376619358
218,15V,,8.450022533185946
219,15V,,43.65209525598319
220,15V,,9.520889276271111
221,15V,,4.998615746462141
222,15V,,127.46679460295852
223,15V,,27.33330069699192
224,15V,,3.403564246736054
225,15V,,66.85531385786751
226,15V,6.1827242524916945,1.3090583306645511
227,15V,,1.4466214195092446
228,15V,,75.00487510804774
229,15V,,1.1231402111007525
230,15V,,75.89345800837651
231,15V,,1.4619842703359847
232,15V,6.688405797101449,0.6347963741840346
233,15V,,2.6570003955513286
234,15V,,126.81801756259574
235,15V,8.086776859504132,1.5795876911672604
236,15V,7.74750830564784,0.9459021708711098
237,15V,,4.048891068970084
238,15V,9.00398406374502,1.1501619612054645
239,15V,,288.9999866620952
240,15V,,23.05370034100636
241,15V,,2.8401158925504664
242,15V,,8.544140753233021
243,15V,8.991266375545852,1.3391703483796413
244,15V,8.253571428571428,1.203664323564784
245,15V,,34.692249297894136
246,15V,,53.30302185132812
247,15V,,68.04191898478548
248,15V,23.71578947368421,36.842319153260256
249,15V,,3.3832913780096168
250,15V,9.552631578947368,1.4108105204791155
251,15V,,124.87246750368682
252,15V,,1.8869077026462107
253,15V,,2.154380216460187
254,15V,,3.0770094995871142
255,15V,9.622641509433961,1.5029705279374492
256,15V,,1.3080248874200213
257,15V,,11.687218796546837
258,3V,,0.6524456818898009
259,3V,,2.0026307031444723
260,3V,,0.12419877084199504
261,3V,0.0,0.08200179826740726
262,3V,8.720524017467248,1.5611672887307013
263,3V,,0.7809084085644805
264,3V,,9.535723298609074
265,3V,166.66666666666666,0.7263926367024538
266,3V,,40.50964111361683
267,3V,,0.27132837369557544
268,3V,5.045662100456621,0.6002997294997419
269,3V,,0.320795455374325
270,3V,,18.06462681863639
271,3V,,2.080793802088075
272,3V,,6.388875620362104
273,3V,,2.383716695163567
274,3V,5.857142857142857,0.41796216036727474
275,3V,2.8438538205980066,0.05733764813996134
276,3V,,19.099757487349372
277,3V,,0.5665947183723179
278,3V,,2.8377997553710244
279,3V,,0.15299435761904073
280,3V,,1.4473963924966287
281,3V,,1.538564521076437
282,3V,,3.439561699504216
283,3V,,1.7291524594163543
284,3V,37.57142857142857,5.55254162822805
285,3V,,2.2584282249537786
286,3V,5.415282392026578,1.0443792647473598
287,3V,,1.5298322269944857
288,3V,,0.8772077565581461
289,3V,,1.6694693601700232
290,3V,10.4031007751938,1.7801244121603865
291,3V,6.26551724137931,1.1151830853319098
292,3V,6.888111888111888,0.9195849818355317
293,3V,,3.811256734853011
294,3V,,0.9373896576290229
295,3V,,1.113008976762801
296,3V,8.62992125984252,1.6146872652089765
297,3V,,2.2768368704258575
298,3V,,1.0740990874510656
299,3V,,1.4153240341735869
300,3V,,34.22367542756855
301,3V,,2.026936591575501
302,3V,,1.1054192249927965
303,3V,,3.4012370238389997
304,3V,,1.0873136457787609
305,3V,,3.1316989354820515
306,3V,,11.323491667847886
307,3V,,2.0998034475766043
308,3V,,2.053123747523076
309,3V,,6.4054540023072715
310,3V,,3.0082506745584094
311,3V,,1.23694903094957
312,15V,0.2134387351778656,0.023883097048436188
313,15V,,1.479897159415081
314,15V,,20.71611510381609
315,15V,,0.583251422115263
316,15V,,0.35597523689964966
317,15V,,6.597164935728048
318,15V,,1.9276161287446258
319,15V,,93.49759100955573
320,15V,,15.437847054133355
321,15V,28.3125,24.328748817794082
322,15V,,18.6899979299296
323,15V,,23.517088876468016
324,15V,,4.828342241747766
325,15V,,2.519846715810393
326,15V,,2.2538859782659726
327,15V,,3.1655846988158354
328,15V,,88.23527685274702
329,15V,12.020833333333334,1.4295685785921748
330,15V,,90.91539416434692
331,15V,,0.9818799564642512
332,15V,,21.58221627185963
333,15V,,130.75484064557924
334,15V,,7.581869474149635
335,15V,,163.53773431316216
336,15V,,2.0143069173217807
337,15V,,4.284080561510936
338,15V,,1.8316089346406454
339,15V,,18.88202164703804
340,15V,,57.850994863642875
341,15V,9.975,2.1629642992054703
342,15V,9.10344827586207,1.1588329537003217
343,15V,,2.322896923247073
344,15V,4.201834862385321,0.2511267903740977
345,15V,7.604761904761904,0.7948041025726185
346,15V,,9.643790187590026
347,15V,,113.95815836473265
348,15V,,2.212555378509965
349,15V,,3.88783852524658
350,15V,11.16504854368932,5.201125053045489
351,15V,,116.21790199023135
352,15V,,2.3177689679052675
353,15V,,0.7378750813041957
354,15V,8.668789808917197,1.1337516194760147
355,15V,25.58823529411765,2.0544465367566223
356,15V,,15.262156515967305
357,15V,8.819277108433734,0.9957850900692939
358,15V,,1.1964488392242318
359,15V,,41.4797771647201
360,15V,,0.6325340930994259
361,15V,,0.9517047352809489
362,15V,,0.8987078521583056
363,15V,,3.6430952309463653
364,15V,,3.2211083530664686
365,15V,,3.4068846608599994
