,genotype,activity_ratio,speed_ratio
96,15V,1.0,0.5217579203174315
97,15V,1.0,0.6959282498683909
98,15V,0.8876941457586619,0.49654067343093394
99,15V,0.8681818181818182,0.42499494109072905
100,15V,1.0,0.5924758100185125
101,15V,1.0,0.9411852263418378
102,15V,0.9039039039039038,0.6708781099761661
103,15V,1.0,0.9474390770516611
104,15V,0.4883720930232558,0.32716484581165955
105,15V,,0.4372720410055284
106,15V,0.5891896993064385,0.45026869337551706
107,15V,0.9515350877192983,0.6524234835433507
108,3V,,0.430422120562177
109,3V,,0.3340405339041768
110,3V,,0.472611595781065
111,3V,,0.6936175201981044
112,3V,,0.6015586388672426
113,3V,,0.4519954929017205
114,3V,0.9074930619796485,0.6312667923760764
115,3V,,0.5801248151313219
116,3V,0.9351293103448276,0.5818777036084378
117,3V,,0.5007343466329104
118,3V,,0.443159231060339
119,3V,1.0,0.6813958551141137
120,3V,0.8881632653061224,0.4924686459237207
121,3V,,0.5181476562782955
122,3V,0.8573957874693696,0.3522971693410221
123,3V,1.0,0.4498321539844045
124,3V,0.9024390243902439,0.5218244136475015
125,3V,1.0,0.6950831634989924
126,3V,0.8773946360153256,0.5140229042869744
127,3V,1.0,0.4367508880285219
128,3V,,0.4248850995966949
129,3V,,0.5297865292876638
130,3V,0.9150542708824917,0.41740956907826404
131,3V,0.8726765799256505,0.5674279918287152
132,3V,,0.5511408338148216
133,3V,0.8318789994182665,0.6248731198227608
134,3V,,0.463868951116849
135,3V,,0.6101229336601531
136,3V,0.8459357277882797,0.4317276160116437
137,3V,1.0,0.6752420348545481
138,3V,,0.4412758631436013
139,3V,,0.5527608839820166
140,3V,1.0,0.5069146492618707
141,3V,0.8663251047973917,0.48151190282319134
142,3V,,0.45717209391787644
143,3V,0.9631317315658658,0.7044416685504732
144,3V,0.8805988303509478,0.37646169002941526
145,3V,,0.541481679990096
146,3V,,0.4153032789651726
147,3V,1.0,0.6642098414158375
148,3V,0.8865164096480822,0.5033482265566847
149,3V,0.715,0.43164170883746145
150,3V,1.0,0.4748651104108232
151,3V,1.0,0.7294042958256403
152,3V,0.8788732394366198,0.5396248411031218
153,3V,0.8548192771084338,0.7380832353252653
154,3V,0.9078174423859015,0.6356873317092676
155,3V,0.48484848484848486,0.613494763192055
156,3V,0.9054342667299478,0.417116118551384
157,3V,1.0,0.49687754824558006
158,3V,1.0,0.5295193973856303
159,3V,1.0,0.3981683816543339
160,3V,1.0,0.6769906218204272
161,3V,0.9487179487179487,0.5344921592308944
162,15V,1.0,0.8126889631629846
163,15V,0.9149722735674677,0.5691610957047116
164,15V,0.9119318181818181,0.4200011991643671
165,15V,0.5848214285714286,0.053691506306778165
166,15V,0.8987595038015206,0.5743876754485069
167,15V,0.8417799752781211,0.5807737648539669
168,15V,1.0,0.7699907055507644
169,15V,0.9304232804232804,0.5633819561747646
170,15V,0.7798165137614679,0.288598402538602
171,15V,0.9568552253116012,0.6628162849658983
172,15V,0.8738019169329074,0.6754836668341945
173,15V,1.0,0.804050894687752
174,15V,0.9566390041493775,0.7120635378957737
175,15V,0.8760050782903089,0.5667159664570527
176,15V,1.0,0.6918617191492022
177,15V,0.8112852664576803,0.206117542413078
178,15V,1.0,0.8824295138197912
179,15V,0.09833333333333333,0.06764693623090079
180,15V,0.8307313064913723,0.41336935158612703
181,15V,0.8756544502617801,0.43937463117099557
182,15V,1.0,0.9252454978950505
183,15V,0.8970242756460454,0.6132886424041083
184,15V,1.0,0.5200490166140147
185,15V,0.9829842931937173,0.6211819625738033
186,15V,0.8618576143328619,0.6956749110791784
187,15V,1.0,0.9548555327782149
188,15V,0.9467037671232876,0.583093527932828
189,15V,0.8882978723404256,0.5830701186876117
190,15V,1.0,0.6048507662377798
191,15V,1.0,0.8094852470971665
192,15V,0.892094861660079,0.6072261821670559
193,15V,0.9425798625151638,0.606621362452146
194,15V,0.8551941238195173,0.700915530976643
195,15V,0.9424990051730999,0.4643412981181296
196,15V,0.8769419460343418,0.35534056230235034
197,15V,1.0,0.8888995064582298
198,15V,0.9492992580379225,0.5968104072601654
199,15V,,0.5903130454978561
200,15V,0.9895652173913043,0.7755700622213697
201,15V,0.8878029710711494,0.39055256038481956
202,15V,0.8771234791808358,0.4952213667637182
203,15V,1.0,0.6306113466421082
204,15V,1.0,0.7817159070984976
205,15V,0.9685177087888063,0.7841367758271773
206,15V,0.9473058637083993,0.6423030195218985
207,15V,0.9013972055888223,0.625168220193253
208,15V,0.8254364089775561,0.5542895483277143
209,15V,0.9425688785409391,0.5080328999395278
210,15V,0.953386287625418,0.5684657922970895
211,15V,1.0,0.8698420926114053
212,15V,0.5454545454545454,0.3311612737449165
213,15V,0.9121621621621622,0.5152728858826012
214,15V,1.0,0.8058340476606667
215,15V,0.9823321554770318,0.7157998026558188
