,genotype,activity_ratio,speed_ratio
85,15V,0.8709232889297198,0.34186449407317254
86,15V,0.8874402433724468,0.5339168874800562
87,15V,0.8752260397830018,0.4169821829748531
88,15V,0.8990046301432681,0.6431036314257084
89,15V,1.0,0.9589832550817725
90,15V,0.9477569562748438,0.4766827621134241
91,15V,0.8437176362610308,0.4175164957545565
92,15V,0.8684452621895125,0.37589397339422853
93,15V,0.913564929693962,0.6625284827583856
94,15V,0.8967304625199362,0.46228257614784735
95,15V,0.8915418858761635,0.43734557680010605
96,15V,0.8948393378773125,0.4865119246773751
97,15V,0.9227166276346604,0.3995039585007035
98,15V,0.8783847980997624,0.4547422406184415
99,15V,0.8824242424242424,0.47428616111604144
100,15V,0.8837097549255166,0.5159062679648021
101,15V,0.8876181436573399,0.4070036871120694
102,15V,0.9360824742268041,0.6329860109586215
103,15V,0.8720466727731682,0.5320525029696411
104,15V,1.0,0.2554609749838142
105,15V,,0.6064393409632872
106,15V,0.8919239904988123,0.5404521841593452
107,15V,0.8845941468801767,0.5253986081280758
108,3V,1.0,0.4524002110557584
109,3V,,0.4611155551159341
110,3V,,0.4732174937239319
111,3V,,0.4500967192598147
112,3V,1.0,0.38861356209398873
113,3V,,0.425464006675347
114,3V,0.9299591002044989,0.29247497675988743
115,3V,1.0,0.3307331314117491
116,3V,0.8027906976744186,0.32873219610940396
117,3V,,0.4075779050848798
118,3V,,0.5491092934686587
119,3V,,0.4335535668437742
120,3V,0.8275434243176178,0.3561867004304855
121,3V,,0.45390626304739645
122,3V,1.0,0.42605340099033
123,3V,,0.4749628135217515
124,3V,,0.5464984142025741
125,3V,1.0,0.8033171760928329
126,3V,0.9096976835492736,0.7398318161561742
127,3V,,0.6155161933884068
128,3V,,0.5090317534542079
129,3V,,0.5688001595626055
130,3V,0.9383429672447013,0.5412407966326974
131,3V,,0.4866311773768507
132,3V,,0.694291987394725
133,3V,0.9242779078844653,0.5752145548676684
134,3V,,0.5196875863602634
135,3V,1.0,0.5249832068137351
136,3V,,0.5540547637966363
137,3V,,0.574635634292423
138,3V,,0.4894183233260971
139,3V,,0.47332904188460606
140,3V,,0.4701830758064714
141,3V,0.927927927927928,0.42200625244957723
142,3V,,0.4322561617541035
143,3V,0.8719484108705665,0.42947615448889354
144,3V,0.8324677057162551,0.45676577330197515
145,3V,,0.44589741663924143
146,3V,0.70509977827051,0.3207141759688578
147,3V,0.9748822605965463,0.6076989452395745
148,3V,0.9830508474576272,0.5726866303005966
149,3V,,0.6837117159511285
150,3V,0.8886748844375963,0.5076031479959967
151,3V,0.76484375,0.4853208404745354
152,3V,,0.4192351046400479
153,3V,,0.5451348918067427
154,3V,0.9457459926017263,0.5740635846410004
155,3V,1.0,0.9708799519736125
156,3V,1.0,0.9425467505664699
157,3V,1.0,0.6390244321008027
158,3V,0.8691588785046729,0.379588628453486
159,3V,1.0,0.732728640085445
160,3V,1.0,0.5357829558564684
161,3V,0.7083333333333334,0.2574108312866542
162,15V,0.9282280219780219,0.469570618062092
163,15V,0.8372781065088757,0.23637793376112265
164,15V,0.6822429906542056,0.35843182725843165
165,15V,0.7250859106529209,0.28602619407329377
166,15V,0.9245444191343963,0.7105593726318501
167,15V,0.9442815249266863,0.5778869321382285
168,15V,1.0,0.5610289478760632
169,15V,0.8656429942418427,0.5334484088500392
170,15V,1.0,0.9352839521583965
171,15V,1.0,0.9401074268466509
172,15V,,0.6806837964719605
173,15V,0.9851760345892526,0.6928646897938324
174,15V,0.8711297071129707,0.4608791482670909
175,15V,0.8210436160965383,0.5493496522388225
176,15V,1.0,0.9416877697376812
177,15V,1.0,0.7815351421215351
178,15V,1.0,0.9433987459508464
179,15V,0.8859506297750673,0.5875951501391345
180,15V,1.0,0.7829343336729697
181,15V,0.9460062472110664,0.5719890957789983
182,15V,0.9335832886984468,0.5024833019023982
183,15V,0.9891363389462249,0.8008951962620461
184,15V,0.7744855967078189,0.5029344167316864
185,15V,1.0,0.9080244888934007
186,15V,0.8695255474452555,0.44748851231441605
187,15V,0.9328208556149733,0.6117723479349063
188,15V,0.866523240891591,0.5507957462102151
189,15V,1.0,0.7780349495215773
190,15V,0.9193996664813785,0.6170614636361629
191,15V,1.0,0.44738451020947123
192,15V,1.0,0.7368854299550219
193,15V,1.0,0.7468228883103238
194,15V,1.0,0.8642180340564716
195,15V,1.0,0.8619072753984911
196,15V,0.9312293923692887,0.47729073783844145
197,15V,1.0,0.9644705990502874
198,15V,1.0,0.5101428069311066
199,15V,,0.44148467999720875
200,15V,1.0,0.9318543232080007
201,15V,1.0,0.5545036273491334
202,15V,0.8703703703703703,0.2767882539558867
203,15V,1.0,0.9850614985770182
204,15V,1.0,0.8602218917057831
205,15V,1.0,0.5137742058256997
206,15V,1.0,0.7626284857829184
207,15V,1.0,0.7497421620854758
208,15V,0.8885387948011028,0.5106502677806645
209,15V,0.9382877009995654,0.6657009236258328
210,15V,0.9453961456102784,0.8363250401056286
211,15V,0.9446958270487682,0.7308139509342523
212,15V,0.8944636678200693,0.6277335475862985
213,15V,0.8549019607843138,0.7281544829386503
214,15V,0.9663265306122449,0.7108424090881896
215,15V,1.0,0.9611294141157734
