saccade_duration_msec,saccade_type,species,dataset,bodypart,id
88.97402648986372,saccade,gentoo,confined,associated,confined associated gentoo
1472.2743978406677,saccade,gentoo,confined,associated,confined associated gentoo
492.3979859474304,saccade,gentoo,confined,associated,confined associated gentoo
3245.0021607774306,saccade,gentoo,confined,associated,confined associated gentoo
411.1085418222012,saccade,gentoo,confined,associated,confined associated gentoo
1289.3992584160912,saccade,gentoo,confined,associated,confined associated gentoo
246.6212489379643,saccade,gentoo,confined,associated,confined associated gentoo
505.1982697958306,saccade,gentoo,confined,associated,confined associated gentoo
1422.1439094087814,saccade,gentoo,confined,associated,confined associated gentoo
355.3072945370415,saccade,gentoo,confined,associated,confined associated gentoo
388.95302943074967,saccade,gentoo,confined,associated,confined associated gentoo
575.8022333401351,saccade,gentoo,confined,associated,confined associated gentoo
933.1115065014592,saccade,gentoo,confined,associated,confined associated gentoo
369.6494873964889,saccade,gentoo,confined,associated,confined associated gentoo
786.8404755820166,saccade,gentoo,confined,associated,confined associated gentoo
282.2607299131176,saccade,gentoo,confined,associated,confined associated gentoo
123.28490248450294,saccade,gentoo,confined,associated,confined associated gentoo
116.95663081840166,saccade,gentoo,confined,associated,confined associated gentoo
1161.1280960751594,saccade,gentoo,confined,associated,confined associated gentoo
1100.879500891995,saccade,gentoo,confined,associated,confined associated gentoo
1657.3821045492089,saccade,gentoo,confined,associated,confined associated gentoo
668.3419305978947,saccade,gentoo,confined,associated,confined associated gentoo
1568.2672847462209,saccade,gentoo,confined,associated,confined associated gentoo
433.2002032467233,saccade,gentoo,confined,associated,confined associated gentoo
236.84823228652817,saccade,gentoo,confined,associated,confined associated gentoo
112.13377384938326,saccade,gentoo,confined,associated,confined associated gentoo
1138.134358221463,saccade,gentoo,confined,associated,confined associated gentoo
1781.1499588210904,saccade,gentoo,confined,associated,confined associated gentoo
261.86196570808704,saccade,gentoo,confined,associated,confined associated gentoo
584.6303204201274,saccade,gentoo,confined,associated,confined associated gentoo
921.9174315903912,saccade,gentoo,confined,associated,confined associated gentoo
797.4381003391511,saccade,gentoo,confined,associated,confined associated gentoo
110.83055826091709,saccade,gentoo,confined,associated,confined associated gentoo
473.86849642032286,saccade,gentoo,confined,associated,confined associated gentoo
1097.4329671595174,saccade,gentoo,confined,associated,confined associated gentoo
200.80704750221912,saccade,gentoo,confined,associated,confined associated gentoo
149.41453186899935,saccade,gentoo,confined,associated,confined associated gentoo
2604.9386557267608,saccade,gentoo,confined,associated,confined associated gentoo
3600.0,intersaccade,gentoo,confined,associated,confined associated gentoo
160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
2920.0,intersaccade,gentoo,confined,associated,confined associated gentoo
6120.0,intersaccade,gentoo,confined,associated,confined associated gentoo
160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1880.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
320.0,intersaccade,gentoo,confined,associated,confined associated gentoo
760.0,intersaccade,gentoo,confined,associated,confined associated gentoo
10960.0,intersaccade,gentoo,confined,associated,confined associated gentoo
4240.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5960.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1320.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
9080.0,intersaccade,gentoo,confined,associated,confined associated gentoo
480.0,intersaccade,gentoo,confined,associated,confined associated gentoo
8840.0,intersaccade,gentoo,confined,associated,confined associated gentoo
360.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
880.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5720.0,intersaccade,gentoo,confined,associated,confined associated gentoo
280.0,intersaccade,gentoo,confined,associated,confined associated gentoo
320.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5520.0,intersaccade,gentoo,confined,associated,confined associated gentoo
560.0,intersaccade,gentoo,confined,associated,confined associated gentoo
9800.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
4680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
120.0,intersaccade,gentoo,confined,associated,confined associated gentoo
440.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
8600.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
480.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
9240.0,intersaccade,gentoo,confined,associated,confined associated gentoo
720.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5880.0,intersaccade,gentoo,confined,associated,confined associated gentoo
280.0,intersaccade,gentoo,confined,associated,confined associated gentoo
240.0,intersaccade,gentoo,confined,associated,confined associated gentoo
320.0,intersaccade,gentoo,confined,associated,confined associated gentoo
160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
960.0,intersaccade,gentoo,confined,associated,confined associated gentoo
360.0,intersaccade,gentoo,confined,associated,confined associated gentoo
120.0,intersaccade,gentoo,confined,associated,confined associated gentoo
6480.0,intersaccade,gentoo,confined,associated,confined associated gentoo
7560.0,intersaccade,gentoo,confined,associated,confined associated gentoo
360.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
2000.0,intersaccade,gentoo,confined,associated,confined associated gentoo
720.0,intersaccade,gentoo,confined,associated,confined associated gentoo
360.0,intersaccade,gentoo,confined,associated,confined associated gentoo
10800.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
640.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1560.0,intersaccade,gentoo,confined,associated,confined associated gentoo
120.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
280.0,intersaccade,gentoo,confined,associated,confined associated gentoo
360.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
8440.0,intersaccade,gentoo,confined,associated,confined associated gentoo
4920.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1000.0,intersaccade,gentoo,confined,associated,confined associated gentoo
440.0,intersaccade,gentoo,confined,associated,confined associated gentoo
4080.0,intersaccade,gentoo,confined,associated,confined associated gentoo
6200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
640.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
5160.0,intersaccade,gentoo,confined,associated,confined associated gentoo
6560.0,intersaccade,gentoo,confined,associated,confined associated gentoo
440.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
8440.0,intersaccade,gentoo,confined,associated,confined associated gentoo
680.0,intersaccade,gentoo,confined,associated,confined associated gentoo
9480.0,intersaccade,gentoo,confined,associated,confined associated gentoo
400.0,intersaccade,gentoo,confined,associated,confined associated gentoo
200.0,intersaccade,gentoo,confined,associated,confined associated gentoo
8240.0,intersaccade,gentoo,confined,associated,confined associated gentoo
1880.0,intersaccade,gentoo,confined,associated,confined associated gentoo
246.5779506493527,saccade,gentoo,open,body,open body gentoo
255.3378947187398,saccade,gentoo,open,body,open body gentoo
214.08462075100329,saccade,gentoo,open,body,open body gentoo
249.4605246414614,saccade,gentoo,open,body,open body gentoo
426.556995196757,saccade,gentoo,open,body,open body gentoo
490.67836007468367,saccade,gentoo,open,body,open body gentoo
424.7602770254199,saccade,gentoo,open,body,open body gentoo
526.5823515992594,saccade,gentoo,open,body,open body gentoo
252.88162932851037,saccade,gentoo,open,body,open body gentoo
284.4836191535686,saccade,gentoo,open,body,open body gentoo
889.8998655451312,saccade,gentoo,open,body,open body gentoo
345.28109585695,saccade,gentoo,open,body,open body gentoo
386.1555662869326,saccade,gentoo,open,body,open body gentoo
343.40970998238157,saccade,gentoo,open,body,open body gentoo
249.3742444307543,saccade,gentoo,open,body,open body gentoo
344.3038233860875,saccade,gentoo,open,body,open body gentoo
279.6756796291333,saccade,gentoo,open,body,open body gentoo
282.7948618424159,saccade,gentoo,open,body,open body gentoo
703.7236859088731,saccade,gentoo,open,body,open body gentoo
386.555036745157,saccade,gentoo,open,body,open body gentoo
436.26242018437625,saccade,gentoo,open,body,open body gentoo
592.1720356542853,saccade,gentoo,open,body,open body gentoo
331.71277731390006,saccade,gentoo,open,body,open body gentoo
512.5792849013844,saccade,gentoo,open,body,open body gentoo
555.1107265940232,saccade,gentoo,open,body,open body gentoo
321.5483767967498,saccade,gentoo,open,body,open body gentoo
516.9797756153949,saccade,gentoo,open,body,open body gentoo
260.5352824391048,saccade,gentoo,open,body,open body gentoo
215.2397109142346,saccade,gentoo,open,body,open body gentoo
814.3808970168454,saccade,gentoo,open,body,open body gentoo
273.0680947846394,saccade,gentoo,open,body,open body gentoo
505.335438550291,saccade,gentoo,open,body,open body gentoo
356.9473218406794,saccade,gentoo,open,body,open body gentoo
535.5430028577908,saccade,gentoo,open,body,open body gentoo
467.25145856955044,saccade,gentoo,open,body,open body gentoo
245.6306908225997,saccade,gentoo,open,body,open body gentoo
292.96628459327775,saccade,gentoo,open,body,open body gentoo
857.9593371382012,saccade,gentoo,open,body,open body gentoo
314.6798185015768,saccade,gentoo,open,body,open body gentoo
278.6733813808951,saccade,gentoo,open,body,open body gentoo
296.56348758456556,saccade,gentoo,open,body,open body gentoo
320.8899187781526,saccade,gentoo,open,body,open body gentoo
318.1117388117476,saccade,gentoo,open,body,open body gentoo
623.0156517115045,saccade,gentoo,open,body,open body gentoo
443.0086070243305,saccade,gentoo,open,body,open body gentoo
226.4426959821397,saccade,gentoo,open,body,open body gentoo
247.9575135783534,saccade,gentoo,open,body,open body gentoo
782.8898113064952,saccade,gentoo,open,body,open body gentoo
326.0643581297017,saccade,gentoo,open,body,open body gentoo
253.10114552742857,saccade,gentoo,open,body,open body gentoo
489.9402997398662,saccade,gentoo,open,body,open body gentoo
313.6778573334368,saccade,gentoo,open,body,open body gentoo
289.7238700388849,saccade,gentoo,open,body,open body gentoo
227.5175101631551,saccade,gentoo,open,body,open body gentoo
384.6256050373237,saccade,gentoo,open,body,open body gentoo
420.349052368571,saccade,gentoo,open,body,open body gentoo
281.7761439974522,saccade,gentoo,open,body,open body gentoo
424.5221258604715,saccade,gentoo,open,body,open body gentoo
446.0089537873197,saccade,gentoo,open,body,open body gentoo
314.9820063073018,saccade,gentoo,open,body,open body gentoo
453.1592802905682,saccade,gentoo,open,body,open body gentoo
368.85090879027297,saccade,gentoo,open,body,open body gentoo
514.3706808973471,saccade,gentoo,open,body,open body gentoo
417.27296655291565,saccade,gentoo,open,body,open body gentoo
905.483064768964,saccade,gentoo,open,body,open body gentoo
245.5126078114669,saccade,gentoo,open,body,open body gentoo
346.3943595566434,saccade,gentoo,open,body,open body gentoo
287.38544805315394,saccade,gentoo,open,body,open body gentoo
156.58228840802622,saccade,gentoo,open,body,open body gentoo
505.75961835250683,saccade,gentoo,open,body,open body gentoo
315.99321214907826,saccade,gentoo,open,body,open body gentoo
218.8947075077067,saccade,gentoo,open,body,open body gentoo
337.1398238113822,saccade,gentoo,open,body,open body gentoo
231.27539587658242,saccade,gentoo,open,body,open body gentoo
326.1674983752073,saccade,gentoo,open,body,open body gentoo
314.3514178877922,saccade,gentoo,open,body,open body gentoo
504.6333388087078,saccade,gentoo,open,body,open body gentoo
311.7955029157959,saccade,gentoo,open,body,open body gentoo
268.6374141267151,saccade,gentoo,open,body,open body gentoo
346.0120028272437,saccade,gentoo,open,body,open body gentoo
501.18226532194967,saccade,gentoo,open,body,open body gentoo
188.3327171282417,saccade,gentoo,open,body,open body gentoo
258.6774388704475,saccade,gentoo,open,body,open body gentoo
522.8365346108911,saccade,gentoo,open,body,open body gentoo
354.8342859514477,saccade,gentoo,open,body,open body gentoo
261.51690672747816,saccade,gentoo,open,body,open body gentoo
62.0805525363382,saccade,gentoo,open,body,open body gentoo
343.973024296907,saccade,gentoo,open,body,open body gentoo
189.305428303009,saccade,gentoo,open,body,open body gentoo
806.6827228183271,saccade,gentoo,open,body,open body gentoo
379.3158948182899,saccade,gentoo,open,body,open body gentoo
954.5773018464582,saccade,gentoo,open,body,open body gentoo
638.8649283448482,saccade,gentoo,open,body,open body gentoo
540.4963906156571,saccade,gentoo,open,body,open body gentoo
380.5870772069302,saccade,gentoo,open,body,open body gentoo
347.298945899513,saccade,gentoo,open,body,open body gentoo
314.95040119663895,saccade,gentoo,open,body,open body gentoo
350.0317594413976,saccade,gentoo,open,body,open body gentoo
148.6360579780239,saccade,gentoo,open,body,open body gentoo
957.7086589908088,saccade,gentoo,open,body,open body gentoo
771.3622313767199,saccade,gentoo,open,body,open body gentoo
665.2004296256109,saccade,gentoo,open,body,open body gentoo
775.1224557043931,saccade,gentoo,open,body,open body gentoo
183.464501874054,saccade,gentoo,open,body,open body gentoo
187.0930093107953,saccade,gentoo,open,body,open body gentoo
236.3301780486542,saccade,gentoo,open,body,open body gentoo
385.9035489530328,saccade,gentoo,open,body,open body gentoo
388.1070594387912,saccade,gentoo,open,body,open body gentoo
636.5666346483881,saccade,gentoo,open,body,open body gentoo
558.9080773071989,saccade,gentoo,open,body,open body gentoo
251.8343123422312,saccade,gentoo,open,body,open body gentoo
290.8329839633514,saccade,gentoo,open,body,open body gentoo
318.8681977469514,saccade,gentoo,open,body,open body gentoo
581.3973611981036,saccade,gentoo,open,body,open body gentoo
498.4037992197689,saccade,gentoo,open,body,open body gentoo
236.7119789466339,saccade,gentoo,open,body,open body gentoo
819.804569818848,saccade,gentoo,open,body,open body gentoo
251.559799676418,saccade,gentoo,open,body,open body gentoo
422.5767624012405,saccade,gentoo,open,body,open body gentoo
277.9648722239092,saccade,gentoo,open,body,open body gentoo
247.8118182271468,saccade,gentoo,open,body,open body gentoo
280.1319577686832,saccade,gentoo,open,body,open body gentoo
517.1026960234087,saccade,gentoo,open,body,open body gentoo
310.25335350360587,saccade,gentoo,open,body,open body gentoo
264.5402429599803,saccade,gentoo,open,body,open body gentoo
368.4129013501679,saccade,gentoo,open,body,open body gentoo
449.8668442101973,saccade,gentoo,open,body,open body gentoo
327.87724728282893,saccade,gentoo,open,body,open body gentoo
335.294534143181,saccade,gentoo,open,body,open body gentoo
328.01565916685337,saccade,gentoo,open,body,open body gentoo
323.6219372342986,saccade,gentoo,open,body,open body gentoo
820.7893256539649,saccade,gentoo,open,body,open body gentoo
197.8055432442147,saccade,gentoo,open,body,open body gentoo
283.4105861381962,saccade,gentoo,open,body,open body gentoo
371.87296279893,saccade,gentoo,open,body,open body gentoo
203.4706362366307,saccade,gentoo,open,body,open body gentoo
689.939051832863,saccade,gentoo,open,body,open body gentoo
402.2900951670919,saccade,gentoo,open,body,open body gentoo
316.8659384459298,saccade,gentoo,open,body,open body gentoo
353.1744650333754,saccade,gentoo,open,body,open body gentoo
351.2301299980492,saccade,gentoo,open,body,open body gentoo
205.1755222168253,saccade,gentoo,open,body,open body gentoo
457.722593646262,saccade,gentoo,open,body,open body gentoo
480.5360549299697,saccade,gentoo,open,body,open body gentoo
511.3358759004617,saccade,gentoo,open,body,open body gentoo
221.3782786298263,saccade,gentoo,open,body,open body gentoo
221.0736491584536,saccade,gentoo,open,body,open body gentoo
227.2644751010981,saccade,gentoo,open,body,open body gentoo
284.2288953400801,saccade,gentoo,open,body,open body gentoo
289.6630832098291,saccade,gentoo,open,body,open body gentoo
280.5155530804806,saccade,gentoo,open,body,open body gentoo
291.9816635820174,saccade,gentoo,open,body,open body gentoo
506.1993608525086,saccade,gentoo,open,body,open body gentoo
521.9097107729226,saccade,gentoo,open,body,open body gentoo
278.66474745299,saccade,gentoo,open,body,open body gentoo
745.3487596971778,saccade,gentoo,open,body,open body gentoo
517.6388911391692,saccade,gentoo,open,body,open body gentoo
349.0691425096618,saccade,gentoo,open,body,open body gentoo
405.4736896618199,saccade,gentoo,open,body,open body gentoo
475.7838309084869,saccade,gentoo,open,body,open body gentoo
799.3816862373857,saccade,gentoo,open,body,open body gentoo
450.9098509593248,saccade,gentoo,open,body,open body gentoo
655.8735124050788,saccade,gentoo,open,body,open body gentoo
392.78191341943506,saccade,gentoo,open,body,open body gentoo
349.1002536647329,saccade,gentoo,open,body,open body gentoo
954.4000358967423,saccade,gentoo,open,body,open body gentoo
225.24358507053722,saccade,gentoo,open,body,open body gentoo
182.3040198610151,saccade,gentoo,open,body,open body gentoo
289.0819248578647,saccade,gentoo,open,body,open body gentoo
749.599641124167,saccade,gentoo,open,body,open body gentoo
274.04516065568316,saccade,gentoo,open,body,open body gentoo
289.66768302487014,saccade,gentoo,open,body,open body gentoo
403.4615960158526,saccade,gentoo,open,body,open body gentoo
580.3767073324153,saccade,gentoo,open,body,open body gentoo
425.45964612141677,saccade,gentoo,open,body,open body gentoo
782.0191718367785,saccade,gentoo,open,body,open body gentoo
216.8102058375505,saccade,gentoo,open,body,open body gentoo
323.1053205135114,saccade,gentoo,open,body,open body gentoo
229.0939990122088,saccade,gentoo,open,body,open body gentoo
767.0027786954396,saccade,gentoo,open,body,open body gentoo
247.2551113664365,saccade,gentoo,open,body,open body gentoo
405.48659581837757,saccade,gentoo,open,body,open body gentoo
187.5083816065174,saccade,gentoo,open,body,open body gentoo
446.4578817087531,saccade,gentoo,open,body,open body gentoo
291.7728626727251,saccade,gentoo,open,body,open body gentoo
371.6062342346551,saccade,gentoo,open,body,open body gentoo
355.2057326126709,saccade,gentoo,open,body,open body gentoo
194.58062764050928,saccade,gentoo,open,body,open body gentoo
819.415334342058,saccade,gentoo,open,body,open body gentoo
537.1295408693147,saccade,gentoo,open,body,open body gentoo
415.7057072851937,saccade,gentoo,open,body,open body gentoo
133.4467457067134,saccade,gentoo,open,body,open body gentoo
337.900355022054,saccade,gentoo,open,body,open body gentoo
462.95253806264583,saccade,gentoo,open,body,open body gentoo
451.52504416877133,saccade,gentoo,open,body,open body gentoo
670.9676451393477,saccade,gentoo,open,body,open body gentoo
233.9866524767018,saccade,gentoo,open,body,open body gentoo
287.83708430155167,saccade,gentoo,open,body,open body gentoo
288.91650267607173,saccade,gentoo,open,body,open body gentoo
565.4411452919533,saccade,gentoo,open,body,open body gentoo
257.1794115647577,saccade,gentoo,open,body,open body gentoo
226.5453179717136,saccade,gentoo,open,body,open body gentoo
380.5272106225307,saccade,gentoo,open,body,open body gentoo
483.7711201854745,saccade,gentoo,open,body,open body gentoo
412.2702912896557,saccade,gentoo,open,body,open body gentoo
414.7112918195887,saccade,gentoo,open,body,open body gentoo
261.7551553273566,saccade,gentoo,open,body,open body gentoo
978.4828697808772,saccade,gentoo,open,body,open body gentoo
158.7501752821481,saccade,gentoo,open,body,open body gentoo
358.5579182309668,saccade,gentoo,open,body,open body gentoo
430.4256901294783,saccade,gentoo,open,body,open body gentoo
347.2446581304969,saccade,gentoo,open,body,open body gentoo
877.009946273328,saccade,gentoo,open,body,open body gentoo
302.4206403904746,saccade,gentoo,open,body,open body gentoo
321.9259844319256,saccade,gentoo,open,body,open body gentoo
290.9072008317087,saccade,gentoo,open,body,open body gentoo
347.25834490095383,saccade,gentoo,open,body,open body gentoo
221.7255032610737,saccade,gentoo,open,body,open body gentoo
378.415605267846,saccade,gentoo,open,body,open body gentoo
285.3487814125774,saccade,gentoo,open,body,open body gentoo
895.5582605705899,saccade,gentoo,open,body,open body gentoo
309.8562774357544,saccade,gentoo,open,body,open body gentoo
273.3884853048299,saccade,gentoo,open,body,open body gentoo
680.4562977964086,saccade,gentoo,open,body,open body gentoo
370.5210389604952,saccade,gentoo,open,body,open body gentoo
452.8903060710419,saccade,gentoo,open,body,open body gentoo
341.5679955687272,saccade,gentoo,open,body,open body gentoo
318.48835979917277,saccade,gentoo,open,body,open body gentoo
340.1079864305605,saccade,gentoo,open,body,open body gentoo
346.6168357809256,saccade,gentoo,open,body,open body gentoo
389.0511456827407,saccade,gentoo,open,body,open body gentoo
263.59996242545094,saccade,gentoo,open,body,open body gentoo
251.3496668893992,saccade,gentoo,open,body,open body gentoo
187.1158964317601,saccade,gentoo,open,body,open body gentoo
725.1186258587078,saccade,gentoo,open,body,open body gentoo
128.5131693424868,saccade,gentoo,open,body,open body gentoo
191.51118510956348,saccade,gentoo,open,body,open body gentoo
272.4088220660746,saccade,gentoo,open,body,open body gentoo
323.2839393838048,saccade,gentoo,open,body,open body gentoo
300.3021138294268,saccade,gentoo,open,body,open body gentoo
247.9366129163073,saccade,gentoo,open,body,open body gentoo
828.0423787849978,saccade,gentoo,open,body,open body gentoo
260.29985314630534,saccade,gentoo,open,body,open body gentoo
594.7517060507759,saccade,gentoo,open,body,open body gentoo
253.3540742243038,saccade,gentoo,open,body,open body gentoo
421.5675567342297,saccade,gentoo,open,body,open body gentoo
245.3458272113683,saccade,gentoo,open,body,open body gentoo
340.72878260545093,saccade,gentoo,open,body,open body gentoo
219.5338229241618,saccade,gentoo,open,body,open body gentoo
556.0751979478217,saccade,gentoo,open,body,open body gentoo
463.4663489510065,saccade,gentoo,open,body,open body gentoo
214.20044386771139,saccade,gentoo,open,body,open body gentoo
664.8457002007149,saccade,gentoo,open,body,open body gentoo
318.6199542505278,saccade,gentoo,open,body,open body gentoo
424.2851917741821,saccade,gentoo,open,body,open body gentoo
266.55826939511365,saccade,gentoo,open,body,open body gentoo
583.8515774541861,saccade,gentoo,open,body,open body gentoo
679.7685649195766,saccade,gentoo,open,body,open body gentoo
420.91058136070006,saccade,gentoo,open,body,open body gentoo
983.529292218566,saccade,gentoo,open,body,open body gentoo
230.9463160829788,saccade,gentoo,open,body,open body gentoo
264.20103206177146,saccade,gentoo,open,body,open body gentoo
261.3764522542737,saccade,gentoo,open,body,open body gentoo
239.8553448975958,saccade,gentoo,open,body,open body gentoo
244.8343641253446,saccade,gentoo,open,body,open body gentoo
473.1076037915928,saccade,gentoo,open,body,open body gentoo
493.0506438448882,saccade,gentoo,open,body,open body gentoo
239.46931742856918,saccade,gentoo,open,body,open body gentoo
254.0857925879118,saccade,gentoo,open,body,open body gentoo
359.95600499320614,saccade,gentoo,open,body,open body gentoo
214.97927080018258,saccade,gentoo,open,body,open body gentoo
377.8300545154546,saccade,gentoo,open,body,open body gentoo
412.3977045298043,saccade,gentoo,open,body,open body gentoo
359.3685942225411,saccade,gentoo,open,body,open body gentoo
215.223947249702,saccade,gentoo,open,body,open body gentoo
441.4651953548968,saccade,gentoo,open,body,open body gentoo
272.1460518681454,saccade,gentoo,open,body,open body gentoo
220.87063767753529,saccade,gentoo,open,body,open body gentoo
329.0556836947284,saccade,gentoo,open,body,open body gentoo
620.2524184545533,saccade,gentoo,open,body,open body gentoo
222.1989234658773,saccade,gentoo,open,body,open body gentoo
252.22224591978858,saccade,gentoo,open,body,open body gentoo
423.3324606856096,saccade,gentoo,open,body,open body gentoo
461.9985436869228,saccade,gentoo,open,body,open body gentoo
163.5729627220503,saccade,gentoo,open,body,open body gentoo
516.4568962799269,saccade,gentoo,open,body,open body gentoo
287.06728855990684,saccade,gentoo,open,body,open body gentoo
891.1705192133393,saccade,gentoo,open,body,open body gentoo
449.6734274353249,saccade,gentoo,open,body,open body gentoo
386.719447264475,saccade,gentoo,open,body,open body gentoo
362.9772565141707,saccade,gentoo,open,body,open body gentoo
357.3607855655723,saccade,gentoo,open,body,open body gentoo
653.6904437156181,saccade,gentoo,open,body,open body gentoo
312.6180838028593,saccade,gentoo,open,body,open body gentoo
260.0634140821095,saccade,gentoo,open,body,open body gentoo
309.30280974810097,saccade,gentoo,open,body,open body gentoo
363.788306825298,saccade,gentoo,open,body,open body gentoo
319.8452866916871,saccade,gentoo,open,body,open body gentoo
379.2507924662648,saccade,gentoo,open,body,open body gentoo
359.6877807468786,saccade,gentoo,open,body,open body gentoo
333.1607298142406,saccade,gentoo,open,body,open body gentoo
657.9375212629809,saccade,gentoo,open,body,open body gentoo
185.26698364715529,saccade,gentoo,open,body,open body gentoo
333.08604634769,saccade,gentoo,open,body,open body gentoo
291.81715933667266,saccade,gentoo,open,body,open body gentoo
411.1775578255355,saccade,gentoo,open,body,open body gentoo
252.6123735270744,saccade,gentoo,open,body,open body gentoo
216.6201833809325,saccade,gentoo,open,body,open body gentoo
321.55232161615635,saccade,gentoo,open,body,open body gentoo
362.4474057336885,saccade,gentoo,open,body,open body gentoo
625.2529548894776,saccade,gentoo,open,body,open body gentoo
352.66609818929066,saccade,gentoo,open,body,open body gentoo
590.7809548334143,saccade,gentoo,open,body,open body gentoo
665.0624750207982,saccade,gentoo,open,body,open body gentoo
274.79265879578156,saccade,gentoo,open,body,open body gentoo
261.1368160096721,saccade,gentoo,open,body,open body gentoo
192.8600971916438,saccade,gentoo,open,body,open body gentoo
260.0199569455507,saccade,gentoo,open,body,open body gentoo
268.8880563351259,saccade,gentoo,open,body,open body gentoo
348.2781256576238,saccade,gentoo,open,body,open body gentoo
511.30696083276814,saccade,gentoo,open,body,open body gentoo
247.730069228479,saccade,gentoo,open,body,open body gentoo
791.8353601085812,saccade,gentoo,open,body,open body gentoo
196.582817306528,saccade,gentoo,open,body,open body gentoo
516.8687969527875,saccade,gentoo,open,body,open body gentoo
851.93543162884,saccade,gentoo,open,body,open body gentoo
259.9288805356678,saccade,gentoo,open,body,open body gentoo
242.6333583072249,saccade,gentoo,open,body,open body gentoo
334.22916512728403,saccade,gentoo,open,body,open body gentoo
289.93225930661123,saccade,gentoo,open,body,open body gentoo
292.42387171912196,saccade,gentoo,open,body,open body gentoo
197.53167472107592,saccade,gentoo,open,body,open body gentoo
369.5825711616161,saccade,gentoo,open,body,open body gentoo
592.5506127672463,saccade,gentoo,open,body,open body gentoo
226.0446641175955,saccade,gentoo,open,body,open body gentoo
878.1434369109093,saccade,gentoo,open,body,open body gentoo
487.6318362541383,saccade,gentoo,open,body,open body gentoo
541.4560665699071,saccade,gentoo,open,body,open body gentoo
288.3701387979329,saccade,gentoo,open,body,open body gentoo
609.4913524146667,saccade,gentoo,open,body,open body gentoo
651.1293376583883,saccade,gentoo,open,body,open body gentoo
428.0628081456863,saccade,gentoo,open,body,open body gentoo
746.756074524804,saccade,gentoo,open,body,open body gentoo
403.46213328807227,saccade,gentoo,open,body,open body gentoo
453.36197393164264,saccade,gentoo,open,body,open body gentoo
310.9173937561081,saccade,gentoo,open,body,open body gentoo
213.6413189561115,saccade,gentoo,open,body,open body gentoo
193.4897169527592,saccade,gentoo,open,body,open body gentoo
391.4054545357393,saccade,gentoo,open,body,open body gentoo
239.1292493627058,saccade,gentoo,open,body,open body gentoo
291.25228044220717,saccade,gentoo,open,body,open body gentoo
686.1921059637098,saccade,gentoo,open,body,open body gentoo
311.8411965231037,saccade,gentoo,open,body,open body gentoo
284.8902062676491,saccade,gentoo,open,body,open body gentoo
293.6000061060592,saccade,gentoo,open,body,open body gentoo
883.9353604106842,saccade,gentoo,open,body,open body gentoo
302.66275090967457,saccade,gentoo,open,body,open body gentoo
396.3489977767722,saccade,gentoo,open,body,open body gentoo
250.52160854224132,saccade,gentoo,open,body,open body gentoo
