sex,stimulus_01_name,stimulus_01_amplitude,stimulus_01_amplitude_unit,preference_index,decision_duration_index,id
female,Salt,18.8,%,0.4239609937311353,0.4276070763500931,female_18.8
male,Salt,18.8,%,0.0296499394248549,0.0300440135229954,male_18.8
female,Salt,18.8,%,-0.2872180451127819,-0.1885784716516023,female_18.8
male,Salt,18.8,%,-1.0,,male_18.8
female,Salt,18.8,%,-0.285900055731005,-0.2841713221601489,female_18.8
male,Salt,18.8,%,-0.9494511680270192,-0.9278367084538732,male_18.8
female,Salt,18.8,%,-0.188008071490343,-0.1714806753338431,female_18.8
male,Salt,18.8,%,0.8556480648064807,0.8556480648064807,male_18.8
female,Salt,18.8,%,-0.5465390577610029,-0.5465390577610029,female_18.8
male,Salt,18.8,%,0.6605339775754197,0.6918707397121939,male_18.8
female,Salt,18.8,%,-0.3928458772317204,-0.3858719928530406,female_18.8
male,Salt,18.8,%,0.2537581601485296,0.2532662111950138,male_18.8
female,Salt,18.8,%,-0.4973710639806226,-0.5034106412005457,female_18.8
male,Salt,18.8,%,-0.9341816586222028,-0.9291497975708504,male_18.8
female,Salt,18.8,%,-0.7859073914293931,-0.8213175338769285,female_18.8
male,Salt,18.8,%,-0.1660098522167487,-0.1609465989344567,male_18.8
female,Salt,18.8,%,-0.6037640520399142,-0.5899614404287301,female_18.8
male,Salt,18.8,%,-1.0,,male_18.8
female,Salt,18.8,%,0.1419347124237714,0.1752399704651735,female_18.8
male,Salt,18.8,%,-1.0,,male_18.8
female,Salt,18.8,%,-0.5854545454545453,-0.6887536312076359,female_18.8
female,Salt,6.0,%,-0.4824692493390045,-0.4816648437050256,female_6.0
male,Salt,6.0,%,-0.3920672637543411,-0.3627131634412723,male_6.0
female,Salt,6.0,%,0.9864107355189402,0.9797877716018192,female_6.0
male,Salt,6.0,%,-0.2172760677067646,-0.2217654171704957,male_6.0
female,Salt,6.0,%,-0.003387622149837,0.0178987291236941,female_6.0
male,Salt,6.0,%,0.3496480053637277,0.3210056582861809,male_6.0
female,Salt,6.0,%,0.1057874762808349,0.0974383528848455,female_6.0
male,Salt,6.0,%,0.1884057971014493,0.1452467242821299,male_6.0
female,Salt,6.0,%,0.7989562948467058,0.7810146369191416,female_6.0
male,Salt,6.0,%,0.6510129525074725,0.6498267128765662,male_6.0
female,Salt,6.0,%,0.6597520126931891,0.6518759018759018,female_6.0
male,Salt,6.0,%,0.3527067875790052,0.1598751671868034,male_6.0
female,Salt,6.0,%,0.5130706203667577,0.7034387550200804,female_6.0
male,Salt,6.0,%,-0.054770538952107,-0.012282764928786,male_6.0
