species,angle_deg,sacc_dur_sec,speed_deg_per_sec
gentoo,43.4051137468806,0.323621937234299,134.122903156147
gentoo,52.6985835963735,0.820789325653965,64.204762354074
gentoo,27.8648906971756,0.197805543244215,140.870120423132
gentoo,47.4559515617287,0.283410586138196,167.445938447014
gentoo,51.0627394035564,0.37187296279893,137.312320366689
gentoo,26.6705968818296,0.203470636236631,131.078357915058
gentoo,23.7406414374041,0.689939051832863,34.4097661588161
gentoo,49.9997896260926,0.402290095167092,124.287896288685
gentoo,45.9536652148593,0.31686593844593,145.025575927281
gentoo,53.6988373399845,0.353174465033375,152.04620564771
gentoo,47.3175829813169,0.351230129998049,134.719601025059
gentoo,24.8760477249238,0.205175522216825,121.242765492442
gentoo,29.6732298270472,0.457722593646262,64.8279771174663
gentoo,76.9463072657932,0.48053605492997,160.12598113373
gentoo,50.7433738641056,0.511335875900462,99.2368739524615
gentoo,34.7082423454925,0.221378278629826,156.782510733717
gentoo,46.376536177509,0.221073649158454,209.778670384496
gentoo,43.4834335100892,0.227264475101098,191.334054698807
gentoo,44.1314448124304,0.28422889534008,155.267270625765
gentoo,48.2478322151724,0.289663083209829,166.565347853534
gentoo,40.7633209983111,0.280515553080481,145.315725102116
gentoo,40.298122375761,0.291981663582017,138.015935252185
gentoo,54.4027548206502,0.506199360852509,107.472982046103
gentoo,44.0031352225153,0.521909710772923,84.3117771412009
gentoo,41.4050302016573,0.27866474745299,148.583667579417
gentoo,11.6546677640497,0.745348759697178,15.6365293594703
gentoo,47.2891790644511,0.517638891139169,91.3555373715867
gentoo,50.9438377678301,0.349069142509662,145.941968406503
gentoo,55.2918196677318,0.40547368966182,136.363520192512
gentoo,33.9067750466122,0.475783830908487,71.2650847799279
gentoo,30.9106531067255,0.799381686237386,38.6682027358158
gentoo,47.971463671143,0.450909850959325,106.388147362676
gentoo,44.7244951882358,0.655873512405079,68.1907324237439
gentoo,61.2985359102073,0.392781913419435,156.062521760642
gentoo,44.3375302450532,0.349100253664733,127.005150467848
gentoo,32.4716676811541,0.954400035896742,34.0231207668011
gentoo,35.8274665720284,0.225243585070537,159.060985292028
gentoo,25.5950527035608,0.182304019861015,140.397632060302
gentoo,39.9997722280268,0.289081924857865,138.368292129277
gentoo,16.7310612411139,0.749599641124167,22.3199963330059
gentoo,39.2082005153683,0.274045160655683,143.07204119773
gentoo,52.7688055863331,0.28966768302487,182.170151103126
gentoo,42.1877153791715,0.403461596015853,104.564389264732
gentoo,48.8213406093593,0.580376707332415,84.1200895772623
gentoo,42.2981270834752,0.425459646121417,99.4174828778102
gentoo,15.2190933806394,0.782019171836779,19.4612791204253
gentoo,27.2728624442086,0.216810205837551,125.791414379466
gentoo,33.2938122277127,0.323105320513511,103.043218770891
gentoo,26.3285305260694,0.229093999012209,114.924575238072
gentoo,50.0613024211691,0.76700277869544,65.2687367134656
gentoo,36.215621234353,0.247255111366437,146.470667620217
gentoo,59.0264843781752,0.405486595818378,145.569508306543
gentoo,25.4121260903669,0.187508381606517,135.525280910875
gentoo,59.1388807661417,0.446457881708753,132.462396093885
gentoo,38.9191117118263,0.291772862672725,133.388387649612
gentoo,59.0001388140261,0.371606234234655,158.770583963803
gentoo,46.5257312133806,0.355205732612671,130.98248970017
gentoo,27.0480610360113,0.194580627640509,139.006957496216
gentoo,51.8244188270855,0.819415334342058,63.2456053177201
gentoo,45.7777985284925,0.537129540869315,85.2267377705639
gentoo,46.4572174192457,0.415705707285194,111.755062788623
gentoo,23.4427826150242,0.133446745706713,175.671444746553
gentoo,53.4157666444078,0.337900355022054,158.081416164601
gentoo,70.7758589608638,0.462952538062646,152.879297858578
gentoo,19.0229395177117,0.451525044168771,42.1304194825598
gentoo,14.7597607495797,0.670967645139348,21.9977235213992
gentoo,32.7404020042871,0.233986652476702,139.924229257252
gentoo,45.9282441275883,0.287837084301552,159.563331594451
gentoo,38.4799444441208,0.288916502676072,133.187076846434
gentoo,32.6400127775061,0.565441145291953,57.7248632316157
gentoo,36.8342969262846,0.257179411564758,143.224127865343
gentoo,26.6943626480532,0.226545317971714,117.832329915493
gentoo,42.2522146205675,0.380527210622531,111.035987548549
gentoo,66.7049142398738,0.483771120185475,137.885275611946
gentoo,47.8474567153726,0.412270291289656,116.05846389197
gentoo,47.4551825375628,0.414711291819589,114.429443985835
gentoo,37.9151943524859,0.261755155327357,144.849847580149
gentoo,58.6708798681744,0.978482869780877,59.9610700198699
gentoo,21.5224402760581,0.158750175282148,135.574277242882
gentoo,57.3600154334775,0.358557918230967,159.974198077893
gentoo,56.2713767373735,0.430425690129478,130.734242931564
gentoo,33.7748271278565,0.347244658130497,97.2652172957652
gentoo,13.2319959809651,0.877009946273328,15.0876236206803
gentoo,34.1213531958785,0.302420640390475,112.827461617111
gentoo,48.0353076805648,0.321925984431926,149.21227239649
gentoo,31.4816329516211,0.290907200831709,108.218816384106
gentoo,45.6428683245368,0.347258344900954,131.437786866015
gentoo,35.0278729003352,0.221725503261074,157.97854728101
gentoo,24.6469845051336,0.378415605267846,65.132051009599
gentoo,43.0595645644211,0.285348781412577,150.901519015645
gentoo,53.7127132129211,0.89555826057059,59.9767938924476
gentoo,56.9541762254709,0.309856277435754,183.808366565302
gentoo,51.4851683525775,0.27338848530483,188.322373179584
gentoo,14.844246958889,0.680456297796409,21.8151364120821
gentoo,61.7346992322284,0.370521038960495,166.615907710467
gentoo,53.4740648294815,0.452890306071042,118.072884565326
gentoo,47.5725076831505,0.341567995568727,139.276830090419
gentoo,40.7858916185629,0.318488359799173,128.060854859126
gentoo,42.5000743304222,0.340107986430561,124.960530261171
gentoo,43.3000138392614,0.346616835780926,124.921842707688
gentoo,49.232124129666,0.389051145682741,126.544092405304
gentoo,33.1661763086533,0.263599962425451,125.820110152835
gentoo,41.5087093143229,0.251349666889399,165.143283569928
gentoo,33.3293135822898,0.18711589643176,178.121229771864
gentoo,27.8989982856714,0.725118625858708,38.4750815808
gentoo,17.7164466341439,0.128513169342487,137.857051730859
gentoo,27.7087192333077,0.191511185109564,144.684600105501
gentoo,43.6776307421532,0.272408822066075,160.338532397306
gentoo,33.9688390976528,0.323283939383805,105.074316906677
gentoo,46.4784622553526,0.300302113829427,154.772344632088
gentoo,61.5705502523867,0.247936612916307,248.33181968639
gentoo,36.0624614640547,0.828042378784998,43.551468364421
gentoo,41.4999613477386,0.260299853146305,159.43136673386
gentoo,13.2217199022435,0.594751706050776,22.2306548560193
gentoo,37.5329637625179,0.253354074224304,148.144307043149
gentoo,55.072300078055,0.42156755673423,130.636950586723
gentoo,40.5098874993432,0.245345827211368,165.113415458431
gentoo,48.8497044912799,0.340728782605451,143.368294623486
gentoo,32.1471258372023,0.219533822924162,146.43359009107
gentoo,24.9010707672643,0.556075197947822,44.7800420863239
gentoo,13.4510159336953,0.463466348951007,29.0226377042042
gentoo,46.4842197899659,0.214200443867711,217.012714589304
gentoo,16.3794035715251,0.664845700200715,24.6363984403903
gentoo,50.7489908564934,0.318619954250528,159.277503431533
gentoo,37.7969049858379,0.424285191774182,89.0837241521138
gentoo,38.9626750399679,0.266558269395114,146.169447784846
gentoo,45.670081035678,0.583851577454186,78.2220735530369
gentoo,15.021977221864,0.679768564919577,22.0986641587954
gentoo,42.0203965581443,0.4209105813607,99.8321221155874
gentoo,42.3215396378702,0.983529292218566,43.0302787854998
gentoo,34.5085498857755,0.230946316082979,149.422387293576
gentoo,40.1666374286046,0.264201032061772,152.030584873769
gentoo,40.4090138025912,0.261376452254274,154.600819829325
gentoo,30.4598723225728,0.239855344897596,126.992676921906
gentoo,42.2004521580622,0.244834364125345,172.363272242525
gentoo,67.7254566398299,0.473107603791593,143.15021804144
gentoo,46.4194578901938,0.493050643844888,94.1474440195583
gentoo,38.0470373029473,0.239469317428569,158.880635362801
gentoo,34.2773615815838,0.254085792587912,134.904676221612
gentoo,48.4059987642957,0.359956004993206,134.47754195741
gentoo,32.8973041406583,0.214979270800183,153.025470866144
gentoo,54.46288646389,0.377830054515455,144.146517231763
gentoo,47.8359008224437,0.412397704529804,115.994585559063
gentoo,49.4930632629299,0.359368594222541,137.722283078195
gentoo,36.8825893635587,0.215223947249702,171.368427328245
gentoo,49.3290028382683,0.441465195354897,111.739279465989
gentoo,42.8258321959975,0.272146051868145,157.363415350029
gentoo,32.3707378166783,0.220870637677535,146.559715483498
gentoo,67.4510131290386,0.329055683694728,204.983583239408
gentoo,24.7925846925996,0.620252418454553,39.9717662598944
gentoo,30.6232790806386,0.222198923465877,137.819205435266
gentoo,31.7013934731155,0.252222245919789,125.688332357476
gentoo,54.8499414726875,0.42333246068561,129.567057966344
gentoo,25.8664608937267,0.461998543686923,55.9881870780427
